groupid,unitid_linchpin,unitid,isgrouped,instname,TCSName,city,state,zip,ansi_code,control,medical,hospital,fte_count,fte12mn,tuition03,tot_rev_w_auxother_sum,unrestricted_revenue,tuition_discount,any_aid_num,any_aid_pct,fed_grant_num,fed_grant_pct,fed_grant_avg_amount,state_grant_num,state_grant_pct,state_grant_avg_amount,inst_grant_num,inst_grant_pct,inst_grant_avg_amount,loan_num,loan_pct,loan_avg_amount,fee01_tf,tuition02_tf,tuition03_tf,fee05_tf,tuition06_tf,tuition07_tf,total01,assets06,liabilities07,assets11,land04,buildings05,equipment05,assets15,endow02m,assets16,associatedegrees,bachelordegrees,masterdegrees,doctordegrees,firstprofdegrees,awardslessthan1yr,awards1yrto2yr,awards2yrto4yr,postbacccertificates,postmastcertificates,firstprofcertificates,postmastFPcert,totaldegrees,grad_rate_150_n,grad_rate_150_p,ugentering,fall_total_undergrad,total_full_time_undergraduates,total_full_time_graduates,total_full_time_postbacc,total_full_time,total_part_time_undergraduates,total_part_time_graduates,total_part_time_postbacc,total_part_time,total_undergraduates,total_graduates,total_postbacc,total_enrollment,total_enrollment_amin_tot,total_enrollment_asian_tot,total_enrollment_black_tot,total_enrollment_hisp_tot,total_enrollment_white_tot,total_enrollment_multi_tot,total_enrollment_unkn_tot,total_enrollment_nonres_tot,ftall03ug,ftall04ug,ftall05ug,ftall06ug,ftall08ug,ftall09ug,ftall10ug,ftall11ug,ftall12ug,ftall13ug,ftall14ug,ftall03gr,ftall04gr,ftall05gr,ftall06gr,ftall08gr,ftall09gr,ftall10gr,ftall11gr,ftall12gr,ftall13gr,ftall14gr,ftall03,ftall04,ftall05,ftall06,ftall08,ftall09,ftall10,ftall11,ftall12,ftall13,ftall14,ptall03ug,ptall04ug,ptall05ug,ptall06ug,ptall08ug,ptall09ug,ptall10ug,ptall11ug,ptall12ug,ptall13ug,ptall14ug,ptall03gr,ptall04gr,ptall05gr,ptall06gr,ptall08gr,ptall09gr,ptall10gr,ptall11gr,ptall12gr,ptall13gr,ptall14gr,ptall03,ptall04,ptall05,ptall06,ptall08,ptall09,ptall10,ptall11,ptall12,ptall13,ptall14,applcn,applcnm,applcnw,admssn,admssnm,admssnw,enrlt,enrlm,enrlw,applicantcount,admitcount,enrollftcount,enrollptcount,actcm25,actcm75,acten25,acten75,actmt25,actmt75,satmt25,satmt75,satvr25,satvr75,ftall1,ptall1,ft_faculty_per_100fte,pt_faculty_per_100fte,all_employees,ft_faculty_salary,full_time_employee_100fte,full_time_faculty_share,faculty_instr_headcount,LONGITUD,LATITUDE
-143288,143288,143288,0,Blackburn College,Blackburn College,Carlinville,Illinois,62626,17,2,2,2,593.035711,581,8577702,11557000,10498684,0.230165142,140,96,72,49,4308,70,48,4298,101,69,3900,130,89,5532,110,14176,14176,,,,11392574,38517089,6037436,32479653,1242431,,,32479653,,13079354,,122,,,,,,,,,,,122,78,0.443181818,151,607,584,,,584,23,,,23,607,,,607,3,4,42,10,512,,36,0,1,191,239,115,23,9,3,3,0,0,0,,,,,,,,,,,,1,191,239,115,23,9,3,3,0,0,0,0,1,2,10,4,1,0,0,1,3,1,,,,,,,,,,,,0,1,2,10,4,1,0,0,1,3,1,912,461,451,491,191,292,148,55,93,912,491,144,4,18,24,18,24,17,24,,,,,36,34,6.070460738,5.733212919,136,51053.72222,15.00752794,0.514285714,36,-89.872972,39.285856,
-143297,143297,143297,0,Blessing Rieman College of Nursing,,Quincy,Illinois,62305-7005,17,2,2,2,200.034872,185,2366940,4176672,2758781,0.169659983,,,,,,,,,,,,,,,750,16275,16275,,,,3844943,,,,,,,,,,,47,0,,,,,,,,,,47,6,0.171428571,,212,186,,,186,26,10,10,36,212,10,10,222,4,5,9,1,159,0,44,0,,26,65,48,26,12,2,7,0,,,,,,,,,,,,,,,26,65,48,26,12,2,7,0,,,,0,0,6,2,8,4,5,1,,,,,,,3,4,3,,,,,,0,0,6,5,12,7,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,17,10,8.498518198,4.999128352,47,56093.76471,17.49694923,0.62962963,17,-91.39935,39.93698,
-143303,143303,143303,0,Blessing Hospital School of Radiologic Technology,,Quincy,Illinois,62305-7005,17,2,2,2,18,20,73175,236257,225199,0.089060471,,,,,,,,,,,,,,,,,,,,,242774,,,,,,,,,,,,,,,,,7,,,,,,,,,,18,,,18,,,,,18,,,18,0,0,0,0,18,0,0,0,,,1,12,2,2,,1,,,,,,,,,,,,,,,,,1,12,2,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,22.22222222,,4,,22.22222222,1,,-91.39944,39.93695,
-143358,143358,143358,0,Bradley University,Bradley University,Peoria,Illinois,61625-0001,17,2,2,2,5373.338485,5530,128148526,163443586,171313090,0.319790319,1075,97,280,25,5342,360,33,4848,1038,94,9791,811,73,6304,274,23950,23950,50,11700,11700,131781594,536685403,183484168,353201235,42486197,,,353201235,,214279533,,1173,272,,20,,,,,,,,1465,738,0.730693069,1112,5061,4801,304,304,5105,260,435,435,695,5061,739,739,5800,28,221,419,232,4555,,117,228,21,1913,2102,665,57,23,6,12,2,0,0,,,4,178,78,10,11,19,4,0,,21,1913,2106,843,135,33,17,31,6,0,0,0,9,27,72,36,34,20,29,19,9,5,,,9,97,129,74,47,54,19,6,,0,9,36,169,165,108,67,83,38,15,5,6221,2652,3569,4573,1932,2641,1106,480,626,6221,4573,1105,1,22,27,22,28,22,28,510,640,480,600,335,204,6.234485338,3.796522415,1198,71469.54328,18.1823647,0.621521336,335,-89.616008,40.696441,
-143376,143376,143376,0,Trend Setters College of Cosmetology,,Bradley,Illinois,60915-2101,17,3,2,2,59.92645,238,2829112,3006821,2829112,,223,62,137,38,3475,7,2,1095,3,1,667,205,57,6967,,,,,,,2349789,,,,,,,,,,,,,,,33,102,,,,,,,,,,,50,,,50,25,,,25,75,,,75,0,4,9,7,52,0,3,0,,19,8,4,6,7,1,5,,,,,,,,,,,,,,,,19,8,4,6,7,1,5,,,,,5,4,8,1,4,1,2,,,,,,,,,,,,,,,,5,4,8,1,4,1,2,,,,51,0,51,51,0,51,51,0,51,51,51,36,15,,,,,,,,,,,8,3,13.34969784,5.006136689,27,,36.71166905,0.727272727,,-87.855072,41.148088,
-143464,143464,143464,0,Cameo Beauty Academy,,Oak Lawn,Illinois,60453,17,3,2,2,91.661726,138,1155545,1484685,1155545,,62,98,50,79,4828,0,0,,0,0,,62,98,7997,,,,,,,1481672,,,,,,,,,,,,,,,,58,,,,,,,,,,,73,,,73,47,,,47,120,,,120,0,1,22,14,81,,0,2,1,26,19,8,14,3,0,2,,,0,,,,,,,,,,,,1,26,19,8,14,3,0,2,,,0,0,8,7,7,18,3,3,0,,,1,,,,,,,,,,,,0,8,7,7,18,3,3,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,7,3,7.636775245,3.272903676,14,,10.90967892,0.7,,-87.740819,41.716348,
2483,143473,143473,1,Cannella School of Hair Design,,Villa Park,Illinois,60181,17,3,2,2,98.896918,335,927647,1009077,927647,,14,93,11,73,5750,0,0,,0,0,,0,0,,,,,,,,998345,,,,,,,,,,,,,,,,82,,,,,,,,,,,31,,,31,171,,,171,202,,,202,0,2,31,155,13,,1,0,,5,5,14,4,3,0,0,,,,,,,,,,,,,,,,5,5,14,4,3,0,0,,,,,4,19,40,54,31,15,8,,,,,,,,,,,,,,,,4,19,40,54,31,15,8,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2,7.078076993,2.022307712,15,,10.11153856,0.777777778,,-87.986873,41.905232,
-143482,143482,143482,0,Cannella School of Hair Design,,Chicago,Illinois,60617-4303,17,3,2,2,49.999944,172,507335,551870,507335,,7,100,7,100,5750,0,0,,0,0,,7,100,3500,,,,,,,546658,,,,,,,,,,,,,,,,22,,,,,,,,,,,23,,,23,68,,,68,91,,,91,0,0,51,40,0,,0,0,,0,6,9,5,3,0,,,,0,,,,,,,,,,,,,0,6,9,5,3,0,,,,0,,2,14,16,22,4,3,,,,7,,,,,,,,,,,,,2,14,16,22,4,3,,,,7,,,,,,,,,,,,,,,,,,,,,,,,1,2,2.00000224,4.00000448,7,,8.00000896,0.333333333,,-87.551294,41.731335,
-143491,143491,143491,0,Cannella School of Hair Design,,Chicago,Illinois,60632-2549,17,3,2,2,56.882264,219,524159,570171,524159,,22,73,22,73,5755,0,0,,0,0,,0,0,,,,,,,,562619,,,,,,,,,,,,,,,,53,,,,,,,,,,,14,,,14,108,,,108,122,,,122,0,3,3,114,2,,0,0,,2,4,3,3,1,1,0,,,,,,,,,,,,,,,,2,4,3,3,1,1,0,,,,,6,5,32,33,19,11,2,,,,,,,,,,,,,,,,6,5,32,33,19,11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,8.790086133,5.27405168,11,,12.30612059,0.625,,-87.701254,41.815949,
-143516,143516,143516,0,Cannella School of Hair Design,,Elgin,Illinois,60120,17,3,2,2,49.999944,198,528617,575020,528617,,7,78,7,78,5550,0,0,,0,0,,7,78,3500,,,,,,,560720,,,,,,,,,,,,,,,,30,,,,,,,,,,,23,,,23,68,,,68,91,,,91,2,0,2,87,0,,0,0,,3,4,8,6,1,1,,,,,,,,,,,,,,,,,3,4,8,6,1,1,,,,,,5,16,18,10,11,8,,,,,,,,,,,,,,,,,5,16,18,10,11,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,2.00000224,6.00000672,5,,4.00000448,0.25,,-88.2868,42.036619,
