groupid,unitid_linchpin,unitid,isgrouped,instname,TCSName,city,state,zip,ansi_code,control,medical,hospital,fte_count,fte12mn,tuition03,tot_rev_w_auxother_sum,unrestricted_revenue,tuition_discount,any_aid_num,any_aid_pct,fed_grant_num,fed_grant_pct,fed_grant_avg_amount,state_grant_num,state_grant_pct,state_grant_avg_amount,inst_grant_num,inst_grant_pct,inst_grant_avg_amount,loan_num,loan_pct,loan_avg_amount,fee01_tf,tuition02_tf,tuition03_tf,fee05_tf,tuition06_tf,tuition07_tf,total01,assets06,liabilities07,assets11,land04,buildings05,equipment05,assets15,endow02m,assets16,associatedegrees,bachelordegrees,masterdegrees,doctordegrees,firstprofdegrees,awardslessthan1yr,awards1yrto2yr,awards2yrto4yr,postbacccertificates,postmastcertificates,firstprofcertificates,postmastFPcert,totaldegrees,grad_rate_150_n,grad_rate_150_p,ugentering,fall_total_undergrad,total_full_time_undergraduates,total_full_time_graduates,total_full_time_postbacc,total_full_time,total_part_time_undergraduates,total_part_time_graduates,total_part_time_postbacc,total_part_time,total_undergraduates,total_graduates,total_postbacc,total_enrollment,total_enrollment_amin_tot,total_enrollment_asian_tot,total_enrollment_black_tot,total_enrollment_hisp_tot,total_enrollment_white_tot,total_enrollment_multi_tot,total_enrollment_unkn_tot,total_enrollment_nonres_tot,ftall03ug,ftall04ug,ftall05ug,ftall06ug,ftall08ug,ftall09ug,ftall10ug,ftall11ug,ftall12ug,ftall13ug,ftall14ug,ftall03gr,ftall04gr,ftall05gr,ftall06gr,ftall08gr,ftall09gr,ftall10gr,ftall11gr,ftall12gr,ftall13gr,ftall14gr,ftall03,ftall04,ftall05,ftall06,ftall08,ftall09,ftall10,ftall11,ftall12,ftall13,ftall14,ptall03ug,ptall04ug,ptall05ug,ptall06ug,ptall08ug,ptall09ug,ptall10ug,ptall11ug,ptall12ug,ptall13ug,ptall14ug,ptall03gr,ptall04gr,ptall05gr,ptall06gr,ptall08gr,ptall09gr,ptall10gr,ptall11gr,ptall12gr,ptall13gr,ptall14gr,ptall03,ptall04,ptall05,ptall06,ptall08,ptall09,ptall10,ptall11,ptall12,ptall13,ptall14,applcn,applcnm,applcnw,admssn,admssnm,admssnw,enrlt,enrlm,enrlw,applicantcount,admitcount,enrollftcount,enrollptcount,actcm25,actcm75,acten25,acten75,actmt25,actmt75,satmt25,satmt75,satvr25,satvr75,ftall1,ptall1,ft_faculty_per_100fte,pt_faculty_per_100fte,all_employees,ft_faculty_salary,full_time_employee_100fte,full_time_faculty_share,faculty_instr_headcount,LONGITUD,LATITUDE
-164614,164614,164614,0,Boston Baptist College,,Boston,Massachusetts,02136-4030,25,2,2,2,121.499994,114,1576357,2135287,1910033,0.201300213,23,96,9,38,4450,2,8,400,20,83,2753,18,75,9354,1474,7426,7426,,,,2282291,2509736,1663498,846238,100000,,,846238,,,3,16,,,,0,,,,,,,19,12,0.272727273,52,147,105,,,105,42,,,42,147,,,147,0,1,6,3,118,0,17,2,0,40,29,21,4,2,4,1,1,1,2,,,,,,,,,,,,0,40,29,21,4,2,4,1,1,1,2,1,3,4,3,1,3,3,10,5,3,6,,,,,,,,,,,,1,3,4,3,1,3,3,10,5,3,6,90,45,45,54,28,26,51,26,25,90,54,51,0,20,24,18,26,17,22,430,545,440,570,3,17,2.469135924,13.99177024,32,45501.5,11.52263431,0.15,2,-71.110788,42.253703,
-164632,164632,164632,0,Bay Path College,Bay Path College,Longmeadow,Massachusetts,1106,25,2,2,2,1642.148343,1853,29293853,30121070,33593631,0.291285445,189,99,99,52,5280,65,34,1645,189,99,11261,171,90,9277,0,24530,24530,0,21600,21600,23679928,62014706,18150351,43864355,2659404,,,43864355,,34320955,66,283,186,,,5,,,,,,,535,147,0.7,1003,1480,1201,194,194,1395,279,360,360,639,1480,554,554,2034,6,30,196,193,1316,14,271,8,,163,253,162,164,144,109,143,62,1,,,,,22,51,38,29,43,10,0,1,,163,253,184,215,182,138,186,72,1,1,,18,17,23,41,46,42,69,23,0,,,,,18,92,51,44,96,57,2,0,,18,17,41,133,97,86,165,80,2,0,1099,0,1099,730,0,730,241,,241,1099,730,212,29,16,26,15,27,15,25,370,590,380,600,43,155,2.618521048,9.560646617,385,61504.72093,9.80422997,0.215,43,-72.581868,42.054741,
-164641,164641,164641,0,Bay State College,,Boston,Massachusetts,2116,25,3,2,2,567.821385,1315,15666202,13022749,15681337,0.170838599,291,95,202,66,4467,121,40,526,271,89,3746,271,89,7592,425,19875,19875,,,,14797590,5153059,3333184,,,,,,,,128,32,,,,,,,,,,,160,,,577,753,448,,,448,305,,,305,753,,,753,0,32,218,119,290,12,80,2,,278,83,45,14,18,5,1,,,4,,,,,,,,,,,,,278,83,45,14,18,5,1,,,4,,178,57,27,23,0,0,1,,,19,,,,,,,,,,,,,178,57,27,23,0,0,1,,,19,1548,,,1065,,,782,,,1548,1065,634,148,,,,,,,,,,,19,83,3.346122654,14.61727265,166,61796.26316,12.32782031,0.18627451,19,-71.077031,42.351964,
-164678,164678,164678,0,Bay State School of Technology,,Canton,Massachusetts,02021-2358,25,3,2,2,273.308742,222,3228830,3413896,3228830,,340,87,310,79,5147,15,4,833,0,0,,328,84,5933,,,,,,,3133175,,,,,,,,,,,,,,,26,219,,,,,,,,,,,234,,,234,99,,,99,333,,,333,0,31,70,80,152,,0,0,,6,10,17,46,96,28,18,13,,,,,,,,,,,,,,,6,10,17,46,96,28,18,13,,,,0,0,12,40,42,4,1,0,,,,,,,,,,,,,,,0,0,12,40,42,4,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,15,6,5.488298651,2.19531946,41,,10.9765973,0.714285714,,-71.113481,42.179416,
2524,164720,164720,1,Becker College,Becker College,Worcester,Massachusetts,01609-2165,25,2,2,2,1557.035667,1771,35113971,31388921,35541962,0.291537235,351,98,161,45,5402,127,36,1848,345,97,8327,315,88,8257,0,24780,24780,,,,31603367,31240230,15355492,15884738,2919878,,,15884738,,1368994,109,247,,,,,,,,,,,356,54,0.310344828,572,1758,1427,,,1427,331,,,331,1758,,,1758,11,23,123,97,911,0,593,0,26,496,417,214,73,71,57,53,16,0,4,,,,,,,,,,,,26,496,417,214,73,71,57,53,16,0,4,0,8,16,48,58,51,33,74,18,1,24,,,,,,,,,,,,0,8,16,48,58,51,33,74,18,1,24,1953,771,1182,1601,607,994,544,203,341,1953,1601,488,56,15,25,12,24,15,23,380,500,370,500,42,113,2.697433392,7.257380315,394,60799.7381,13.61561617,0.270967742,42,-71.811475,42.268935,
-164739,164739,164739,0,Bentley University,Bentley College,Waltham,Massachusetts,02452-4705,25,2,2,2,4927.029126,4744,174888000,195167442,203882829,0.313878356,648,68,117,12,5827,111,12,2555,626,66,19173,544,57,6806,1468,34360,34360,204,26208,26208,180545000,466188000,216425000,249763000,31871000,,,249763000,,173562000,3,1034,558,,,,,,27,20,,20,1595,821,0.881847476,1143,4247,4039,451,451,4490,208,930,930,1138,4247,1381,1381,5628,12,416,151,253,3344,,1033,419,51,1809,1848,261,24,3,0,1,0,,42,,,21,231,137,34,12,9,5,2,0,51,1809,1869,492,161,37,12,10,5,2,42,0,2,27,30,23,19,46,49,4,,8,,,7,212,324,160,87,90,40,1,9,0,2,34,242,347,179,133,139,44,1,17,6675,4158,2517,2842,1688,1154,949,568,381,6675,2842,947,2,25,28,,,,,600,680,540,630,279,167,5.662641581,3.917167832,1100,101276.6882,17.02851716,0.591101695,279,-71.222307,42.390763,
-164748,164748,164748,0,Berklee College of Music,,Boston,Massachusetts,2215,25,2,2,2,3935.535665,4412,136777284,183990730,173476396,0.189644627,632,76,151,18,4960,39,5,847,436,53,10924,435,53,12874,950,29200,29200,,,,159061205,384184087,262641571,121542516,17638428,,,121542516,,203752923,,721,,,,,,105,,,,,721,333,0.545901639,1213,4145,3800,,,3800,345,,,345,4145,,,4145,17,151,347,302,2001,,322,1005,64,1220,1245,721,425,85,23,10,6,1,,,,,,,,,,,,,64,1220,1245,721,425,85,23,10,6,1,,0,7,61,143,81,30,8,8,7,0,,,,,,,,,,,,,0,7,61,143,81,30,8,8,7,0,,3636,2702,934,1545,1105,440,876,631,245,3636,1545,876,0,,,,,,,,,,,234,295,5.945823388,7.495802989,1053,75934.7906,18.54893621,0.442344045,234,-71.089376,42.34678,
-164775,164775,164775,0,Berkshire Community College,Berkshire Community College,Pittsfield,Massachusetts,01201-5786,25,1,2,2,1590.655977,1591,7529806,23061228,17017464,0.038482001,286,84,172,51,4097,189,56,962,28,8,533,134,40,2782,3120,624,6240,,,,23268920,14134942,4429724,9705218,474888,,,9705218,,,221,,,,,47,22,,,,,,221,83,0.244117647,915,2601,1080,,,1080,1521,,,1521,2601,,,2601,6,46,126,144,2126,42,79,32,21,451,221,138,94,45,40,45,22,1,2,,,,,,,,,,,,21,451,221,138,94,45,40,45,22,1,2,102,163,177,217,223,147,115,211,110,13,43,,,,,,,,,,,,102,163,177,217,223,147,115,211,110,13,43,,,,,,,,,,,,,,,,,,,,,,,,51,137,3.206224397,8.612798869,376,59204.05882,10.43594608,0.271276596,51,-73.31492,42.458773,
2525,164845,164845,1,Empire Beauty School-Boston,,Boston,Massachusetts,2111,25,3,2,2,445.45573,981,6625303,8214819,6625303,0.001464084,778,91,605,71,5256,2,0,4113,169,20,115,595,70,9033,,,,,,,7244641,,,,,,,,,,,,,,,0,531,,,,,,,,,,,372,,,372,185,,,185,557,,,557,2,32,69,80,217,19,138,0,2,99,81,49,71,27,18,20,2,,3,,,,,,,,,,,,2,99,81,49,71,27,18,20,2,,3,10,29,22,40,34,23,9,12,1,,5,,,,,,,,,,,,10,29,22,40,34,23,9,12,1,,5,,,,,,,,,,,,,,,,,,,,,,,,30,10,6.734675969,2.24489199,66,,11.67343835,0.75,,-71.062528,42.354755,
-164872,164872,164872,0,Boston Architectural College,,Boston,Massachusetts,02115-2703,25,2,2,2,1243.828031,1176,20358271,23859040,24509175,0.043366895,70,93,36,48,4378,15,20,913,2,3,7858,69,92,11668,20,11448,11448,20,17112,17112,22527754,32802459,19095833,13706626,2656768,,,13706626,,6815546,,45,76,,,80,,,,,,,121,12,0.085714286,201,896,635,504,504,1139,261,6,6,267,896,510,510,1406,1,71,55,102,879,,264,34,,105,127,165,133,56,21,19,8,1,0,,,1,72,225,125,56,16,8,,1,,105,128,237,358,181,77,35,16,1,1,,0,1,10,26,22,20,41,38,4,99,,,0,1,0,1,2,2,0,,0,,0,1,11,26,23,22,43,38,4,99,,,,,,,,,,,,,,,,,,,,,,,,14,353,1.125557525,30.06846531,486,55779.07143,8.441681437,0.036082474,14,-71.085884,42.34868,
-164915,164915,164915,0,Boston Graduate School of Psychoanalysis Inc,,Brookline,Massachusetts,2446,25,2,2,2,92.880313,90,1425221,1626884,1556431,0.012838009,,,,,,,,,,,,,,,,,,1020,15100,15100,1558464,3222314,871274,2351040,400000,,,2351040,,1571857,,,23,1,2,,,,,0,,0,26,,,,,,52,52,52,,107,107,107,,159,159,159,0,8,8,12,101,0,9,21,,,,,,,,,,,,,,,6,14,13,4,7,8,0,0,,,,6,14,13,4,7,8,0,0,,,,,,,,,,,,,,,1,5,12,12,17,32,14,14,,,,1,5,12,12,17,32,14,14,,,,,,,,,,,,,,,,,,,,,,,,10,25,10.76654425,29.06966948,53,34003.4,16.14981638,0.27027027,10,-71.133059,42.339436,
-164924,164924,164924,0,Boston College,Boston College,Chestnut Hill,Massachusetts,2467,25,2,2,2,13377.14842,12390,474257371,821848442,747285837,0.260016437,1318,56,292,12,6741,154,7,1302,1016,43,27177,987,42,4070,600,38530,38530,90,21276,21276,628247300,3092937771,905513676,2187424095,231345279,,,2187424095,,1732479233,,2366,1400,144,265,,,,,14,,14,4175,2132,0.909556314,2502,9836,9703,2642,2642,12345,373,2318,2318,2691,10076,4960,4960,15036,42,1250,692,960,9875,,1263,954,3,2167,4635,2758,105,18,6,6,5,,0,,,1,717,1358,328,99,99,36,0,4,3,2167,4636,3475,1463,346,105,105,41,0,4,0,6,48,62,92,69,38,36,20,,2,,,0,189,852,590,257,247,169,6,8,0,6,48,251,944,659,295,283,189,6,10,29289,12981,16308,8804,4077,4727,2171,1075,1096,29289,8804,2171,0,29,32,29,34,28,33,640,730,610,700,941,522,7.034384087,9.21721103,4637,107668.5972,23.73450529,0.432842686,725,-71.171457,42.337654,
-164933,164933,164933,0,The Boston Conservatory,,Boston,Massachusetts,2215,25,2,2,2,682,680,22507157,24799224,27138002,0.293125027,102,76,24,18,6163,0,0,,79,59,14524,74,55,12078,1776,31900,31900,1603,30100,30100,21045047,76321523,53945209,22376314,1415781,,,22376314,,6907351,,71,59,,,,,,0,12,,12,130,71,0.617391304,142,488,489,193,193,682,,,,,489,193,193,682,0,22,1,4,17,,638,0,,76,243,157,12,,1,,,,,,,,56,112,14,6,5,,,,,76,243,213,124,14,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,1839,669,1170,702,288,414,147,64,83,1839,702,147,0,,,,,,,,,,,76,112,11.14369501,16.42228739,253,49472,20.38123167,0.404255319,76,-71.090141,42.346379,
-164988,164988,164988,0,Boston University,Boston University,Boston,Massachusetts,2215,25,2,1,2,28135.40214,31394,1004001784,1667040908,1316127828,0.26234733,2647,64,721,17,6532,276,7,2345,2319,56,22813,2160,52,9825,530,37910,37910,386,37910,37910,1488634504,3943759078,2063917422,1879841656,69060140,,,1879841656,,1150613528,,4159,3816,425,672,,,,10,76,,76,9072,3603,0.827895221,5744,18283,16810,8935,8935,25745,1473,4742,4742,6215,18283,13677,13677,31960,96,3349,1047,1654,13892,,7362,4560,90,7003,7896,1463,198,67,42,39,12,0,,0,1,79,2894,3795,1269,422,309,161,5,,90,7004,7975,4357,3993,1336,464,348,173,5,,62,39,90,257,325,225,156,208,109,2,,3,0,12,553,1599,1003,607,684,277,4,,65,39,102,810,1924,1228,763,892,386,6,,38010,15420,22590,20640,8073,12567,4131,1643,2488,38010,20640,4131,0,25,30,26,30,26,31,600,690,580,670,2621,1579,9.315665676,14.20274706,12042,101111.0492,27.44229481,0.396100952,1546,-71.100536,42.349375,
-165015,165015,165015,0,Brandeis University,Brandeis University,Waltham,Massachusetts,02454-9110,25,2,2,2,5229.315981,6279,179761113,323812891,315636375,0.400583913,527,67,148,19,6352,64,8,2841,449,57,24541,449,57,5393,1232,37530,37530,60,37530,37530,277500897,1166363556,349882664,816480892,39305763,,,816480892,,659233988,,804,701,70,,,,,22,,,,1575,690,0.906701708,852,3317,3296,1705,1705,5001,21,576,576,597,3317,2281,2281,5598,15,445,210,213,2285,,1436,994,67,1502,1510,209,8,0,,,0,0,,,2,23,450,677,295,140,87,30,0,1,67,1504,1533,659,685,295,140,87,30,0,1,2,1,4,3,8,1,,,1,1,,,0,1,39,125,132,99,117,60,2,1,2,1,5,42,133,133,99,117,61,3,1,7724,3345,4379,2501,1129,1372,759,331,428,7724,2501,759,0,29,32,29,34,27,33,650,730,640,720,365,160,6.979880377,12.16220252,2246,97079.0419,26.98249647,0.364635365,358,-71.255802,42.365485,
