groupid,unitid_linchpin,unitid,isgrouped,instname,TCSName,city,state,zip,ansi_code,control,medical,hospital,fte_count,fte12mn,tuition03,tot_rev_w_auxother_sum,unrestricted_revenue,tuition_discount,any_aid_num,any_aid_pct,fed_grant_num,fed_grant_pct,fed_grant_avg_amount,state_grant_num,state_grant_pct,state_grant_avg_amount,inst_grant_num,inst_grant_pct,inst_grant_avg_amount,loan_num,loan_pct,loan_avg_amount,fee01_tf,tuition02_tf,tuition03_tf,fee05_tf,tuition06_tf,tuition07_tf,total01,assets06,liabilities07,assets11,land04,buildings05,equipment05,assets15,endow02m,assets16,associatedegrees,bachelordegrees,masterdegrees,doctordegrees,firstprofdegrees,awardslessthan1yr,awards1yrto2yr,awards2yrto4yr,postbacccertificates,postmastcertificates,firstprofcertificates,postmastFPcert,totaldegrees,grad_rate_150_n,grad_rate_150_p,ugentering,fall_total_undergrad,total_full_time_undergraduates,total_full_time_graduates,total_full_time_postbacc,total_full_time,total_part_time_undergraduates,total_part_time_graduates,total_part_time_postbacc,total_part_time,total_undergraduates,total_graduates,total_postbacc,total_enrollment,total_enrollment_amin_tot,total_enrollment_asian_tot,total_enrollment_black_tot,total_enrollment_hisp_tot,total_enrollment_white_tot,total_enrollment_multi_tot,total_enrollment_unkn_tot,total_enrollment_nonres_tot,ftall03ug,ftall04ug,ftall05ug,ftall06ug,ftall08ug,ftall09ug,ftall10ug,ftall11ug,ftall12ug,ftall13ug,ftall14ug,ftall03gr,ftall04gr,ftall05gr,ftall06gr,ftall08gr,ftall09gr,ftall10gr,ftall11gr,ftall12gr,ftall13gr,ftall14gr,ftall03,ftall04,ftall05,ftall06,ftall08,ftall09,ftall10,ftall11,ftall12,ftall13,ftall14,ptall03ug,ptall04ug,ptall05ug,ptall06ug,ptall08ug,ptall09ug,ptall10ug,ptall11ug,ptall12ug,ptall13ug,ptall14ug,ptall03gr,ptall04gr,ptall05gr,ptall06gr,ptall08gr,ptall09gr,ptall10gr,ptall11gr,ptall12gr,ptall13gr,ptall14gr,ptall03,ptall04,ptall05,ptall06,ptall08,ptall09,ptall10,ptall11,ptall12,ptall13,ptall14,applcn,applcnm,applcnw,admssn,admssnm,admssnw,enrlt,enrlm,enrlw,applicantcount,admitcount,enrollftcount,enrollptcount,actcm25,actcm75,acten25,acten75,actmt25,actmt75,satmt25,satmt75,satvr25,satvr75,ftall1,ptall1,ft_faculty_per_100fte,pt_faculty_per_100fte,all_employees,ft_faculty_salary,full_time_employee_100fte,full_time_faculty_share,faculty_instr_headcount,LONGITUD,LATITUDE
-138813,138813,138813,0,The Art Institute of Atlanta,,Atlanta,Georgia,30328-1635,13,3,2,2,3464.821333,3880,78785461,88324913,78785461,0.037678868,844,99,609,72,5757,609,72,1255,625,73,1559,780,92,8621,0,23535,23535,,,,68946132,20853689,9377105,,,,,,,,160,282,,,,30,26,,,,,,442,89,0.323636364,1372,3972,3202,,,3202,669,,,669,3871,,,3871,13,75,1017,136,795,,1828,7,18,846,817,641,445,169,86,95,29,,56,,,,,,,,,,,,18,846,817,641,445,169,86,95,29,,56,6,37,73,132,141,70,51,55,26,,78,,,,,,,,,,,,6,37,73,132,141,70,51,55,26,,78,2326,1234,1092,1064,613,451,970,565,405,2326,1064,656,314,,,,,,,,,,,129,109,3.7231357,3.145905359,434,41512.65116,9.351131526,0.542016807,129,-84.353971,33.933645,
-138822,138822,138822,0,Georgia Career Institute,,Conyers,Georgia,30013,13,3,2,2,939,635,6807446,8064489,6807446,,488,82,292,49,4125,0,0,,0,0,,322,54,5235,,,,,,,5585175,,,,,,,,,,,,,,,50,454,,,,,,,,,,,939,,,939,,,,,939,,,939,0,18,386,12,512,0,0,11,195,148,105,108,122,101,72,71,17,,,,,,,,,,,,,,195,148,105,108,122,101,72,71,17,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,46,20,4.898828541,2.129925453,91,,7.241746539,0.696969697,,-84.014387,33.641161,
-138840,138840,138840,0,Atlanta Technical College,Atlanta Technical College,Atlanta,Georgia,30310-4446,13,1,2,2,3182.303265,4581,8937678,28945063,19456059,0.003281613,568,98,461,80,4893,552,95,1874,1,0,574,0,0,,246,1800,3600,,,,32215657,17375727,1993344,15382383,1405553,,,15382383,,,97,,,,,1067,350,138,,,,,97,126,0.311881188,1309,4740,2395,,,2395,2345,,,2345,4740,,,4740,7,77,4352,47,184,0,73,0,5,226,325,356,437,355,229,295,166,1,,,,,,,,,,,,,5,226,325,356,437,355,229,295,166,1,,77,154,306,302,411,276,247,324,219,29,,,,,,,,,,,,,77,154,306,302,411,276,247,324,219,29,,,,,,,,,,,,,,,,,,,,,,,,,85,196,2.671021362,6.159061022,430,45308.88235,6.190484803,0.302491103,85,-84.407878,33.711664,
-138868,138868,138868,0,Atlanta Christian College,Atlanta Christian College,East Point,Georgia,30344,13,2,2,2,674.214282,832,11708421,13852528,12675801,0.130957112,100,90,65,59,6425,85,77,2339,85,77,4603,90,81,7633,700,14450,14450,,,,9472020,13473595,2908586,10565009,197628,,,10565009,,2469091,4,74,,,,,,,,,,,78,23,0.221153846,319,690,664,,,664,26,,,26,690,,,690,1,5,367,28,285,,1,3,2,105,117,98,53,49,71,125,41,3,,,,,,,,,,,,,2,105,117,98,53,49,71,125,41,3,,4,1,2,7,4,3,1,3,0,1,,,,,,,,,,,,,4,1,2,7,4,3,1,3,0,1,,180,99,81,102,56,46,72,38,34,180,102,70,2,18,23,17,24,17,23,400,500,410,540,16,41,2.37313276,6.081152698,123,46720.875,9.640851838,0.280701754,16,-84.474112,33.683676,
-138901,138901,138901,0,Atlanta Metropolitan College,Atlanta Metropolitan College,Atlanta,Georgia,30310-4498,13,1,2,2,2009.123214,2377,8151244,20516456,14726158,0.087125474,380,91,330,79,4863,44,11,1758,20,5,5883,141,34,4556,430,1838,7340,,,,25014271,18069075,2525201,15543874,3025433,,,15543874,,,230,,,,,,,,,,,,230,23,0.087121212,1081,2688,1666,,,1666,1022,,,1022,2688,,,2688,6,16,2510,24,25,41,2,64,12,419,425,300,218,108,74,83,25,2,,,,,,,,,,,,,12,419,425,300,218,108,74,83,25,2,,3,113,172,174,194,131,91,106,34,4,,,,,,,,,,,,,3,113,172,174,194,131,91,106,34,4,,,,,,,,,,,,,,,,,,,,,,,,,48,92,2.389101856,4.579111891,311,52162.33333,8.560948318,0.342857143,48,-84.407923,33.709464,
-138929,138929,138929,0,Atlanta's John Marshall Law School,,Atlanta,Georgia,30309,13,3,2,2,436.265623,496,16128605,15723053,16128605,0.02514489,,,,,,,,,,,,,,,,,,,,,10019704,20437755,9560898,,,,,,,,,,,,166,,,,,,,,166,,,,,,361,361,361,,197,197,197,,558,558,558,3,20,106,16,382,5,25,1,,,,,,,,,,,,,,3,125,145,52,21,13,2,,0,,,3,125,145,52,21,13,2,,0,,,,,,,,,,,,,,0,13,68,47,34,32,2,,1,,,0,13,68,47,34,32,2,,1,,,,,,,,,,,,,,,,,,,,,,,,35,,8.022635329,,63,81924.94286,14.44074359,1,35,-84.387752,33.793435,
-138938,138938,138938,0,Atlanta School of Massage,,Atlanta,Georgia,30338,13,3,2,2,118.455842,200,3075858,3773096,3102717,,128,63,122,60,3727,0,0,,1,0,900,24,12,8797,,,,,,,3735072,,,,,,,,,,,,,,,125,64,,,,,,,,,,,99,,,99,49,,,49,148,,,148,0,8,48,15,62,,12,3,,13,19,17,12,8,8,13,8,1,,,,,,,,,,,,,,13,19,17,12,8,8,13,8,1,,,5,7,11,3,7,6,8,2,0,,,,,,,,,,,,,,5,7,11,3,7,6,8,2,0,,,,,,,,,,,,,,,,,,,,,,,,,5,20,4.220982195,16.88392878,43,,16.88392878,0.2,,-84.313942,33.924189,
-138947,138947,138947,0,Clark Atlanta University,Clark Atlanta University,Atlanta,Georgia,30314-4391,13,2,2,2,3575.992227,3691,63285574,94577908,77513220,0.172135485,677,96,480,68,5386,158,23,2135,225,32,5316,647,92,8983,710,16328,16328,710,12240,12240,88850452,196516950,74373464,122143486,12482322,,,122143486,,42168703,,531,172,27,,,,,,0,,0,730,341,0.430555556,876,3202,3067,323,323,3390,135,348,348,483,3202,671,671,3873,6,6,3471,10,10,0,329,41,73,1251,1205,410,88,12,9,2,1,,16,,0,4,105,111,39,24,24,14,1,1,73,1251,1209,515,199,51,33,26,15,1,17,0,8,32,55,30,1,4,3,1,,1,,1,1,37,97,69,50,56,33,3,1,0,9,33,92,127,70,54,59,34,3,2,6681,1594,5087,3954,834,3120,703,174,529,6681,3954,702,1,18,20,,,,,400,470,410,480,194,101,5.425067721,2.824390927,680,56698.00562,14.7371685,0.657627119,178,-84.412585,33.760566,
-138956,138956,138956,0,Augusta Technical College,Augusta Technical College,Augusta,Georgia,30906,13,1,2,2,3280.98831,4200,8390170,26230299,20653076,,489,96,357,70,4625,446,88,1811,8,2,516,0,0,,255,1800,3600,,,,30516530,35945102,1927675,34017427,2414172,,,34017427,,,282,,,,,925,530,125,,,,,282,219,0.41873805,1020,5028,2398,,,2398,2630,,,2630,5028,,,5028,14,77,2687,104,2068,0,73,5,11,343,455,378,431,274,183,226,95,2,,,,,,,,,,,,,11,343,455,378,431,274,183,226,95,2,,55,217,342,412,467,343,260,366,164,4,,,,,,,,,,,,,55,217,342,412,467,343,260,366,164,4,,,,,,,,,,,,,,,,,,,,,,,,,133,202,4.053656625,6.156681491,509,47999.30827,7.833005659,0.397014925,133,-82.054347,33.424913,
-138983,138983,138983,0,Augusta State University,Augusta State University,Augusta,Georgia,30904-2200,13,1,2,2,5665.311104,5980,25970064,65317590,49107716,0.038325242,849,84,417,41,4926,439,44,3964,39,4,2633,371,37,5100,610,2912,11628,610,3600,14400,74247722,120281193,40575473,79705720,13710001,,,79705720,,,118,633,321,,,,,,,109,,109,1072,189,0.246414602,1738,5812,4181,585,585,4766,1654,641,641,2295,5835,1226,1226,7061,23,96,1943,249,3989,137,540,84,27,1467,1130,862,406,132,62,78,17,0,,,,1,143,178,101,63,59,38,2,,27,1467,1131,1005,584,233,125,137,55,2,,47,143,230,398,368,160,121,121,41,25,,,,0,84,179,119,87,99,55,18,,47,143,230,482,547,279,208,220,96,43,,2418,802,1616,1383,474,909,941,345,596,2418,1383,868,73,17,21,17,21,17,22,430,540,440,540,243,192,4.289261358,3.389046011,825,57459.53498,10.90849185,0.55862069,243,-82.022855,33.478213,
