groupid,unitid_linchpin,unitid,isgrouped,instname,TCSName,city,state,zip,ansi_code,control,medical,hospital,fte_count,fte12mn,tuition03,tot_rev_w_auxother_sum,unrestricted_revenue,tuition_discount,any_aid_num,any_aid_pct,fed_grant_num,fed_grant_pct,fed_grant_avg_amount,state_grant_num,state_grant_pct,state_grant_avg_amount,inst_grant_num,inst_grant_pct,inst_grant_avg_amount,loan_num,loan_pct,loan_avg_amount,fee01_tf,tuition02_tf,tuition03_tf,fee05_tf,tuition06_tf,tuition07_tf,total01,assets06,liabilities07,assets11,land04,buildings05,equipment05,assets15,endow02m,assets16,associatedegrees,bachelordegrees,masterdegrees,doctordegrees,firstprofdegrees,awardslessthan1yr,awards1yrto2yr,awards2yrto4yr,postbacccertificates,postmastcertificates,firstprofcertificates,postmastFPcert,totaldegrees,grad_rate_150_n,grad_rate_150_p,ugentering,fall_total_undergrad,total_full_time_undergraduates,total_full_time_graduates,total_full_time_postbacc,total_full_time,total_part_time_undergraduates,total_part_time_graduates,total_part_time_postbacc,total_part_time,total_undergraduates,total_graduates,total_postbacc,total_enrollment,total_enrollment_amin_tot,total_enrollment_asian_tot,total_enrollment_black_tot,total_enrollment_hisp_tot,total_enrollment_white_tot,total_enrollment_multi_tot,total_enrollment_unkn_tot,total_enrollment_nonres_tot,ftall03ug,ftall04ug,ftall05ug,ftall06ug,ftall08ug,ftall09ug,ftall10ug,ftall11ug,ftall12ug,ftall13ug,ftall14ug,ftall03gr,ftall04gr,ftall05gr,ftall06gr,ftall08gr,ftall09gr,ftall10gr,ftall11gr,ftall12gr,ftall13gr,ftall14gr,ftall03,ftall04,ftall05,ftall06,ftall08,ftall09,ftall10,ftall11,ftall12,ftall13,ftall14,ptall03ug,ptall04ug,ptall05ug,ptall06ug,ptall08ug,ptall09ug,ptall10ug,ptall11ug,ptall12ug,ptall13ug,ptall14ug,ptall03gr,ptall04gr,ptall05gr,ptall06gr,ptall08gr,ptall09gr,ptall10gr,ptall11gr,ptall12gr,ptall13gr,ptall14gr,ptall03,ptall04,ptall05,ptall06,ptall08,ptall09,ptall10,ptall11,ptall12,ptall13,ptall14,applcn,applcnm,applcnw,admssn,admssnm,admssnw,enrlt,enrlm,enrlw,applicantcount,admitcount,enrollftcount,enrollptcount,actcm25,actcm75,acten25,acten75,actmt25,actmt75,satmt25,satmt75,satvr25,satvr75,ftall1,ptall1,ft_faculty_per_100fte,pt_faculty_per_100fte,all_employees,ft_faculty_salary,full_time_employee_100fte,full_time_faculty_share,faculty_instr_headcount,LONGITUD,LATITUDE
2504,154794,154794,1,Bryan College,,Topeka,Kansas,66604,20,3,2,2,393,736,5696156,7034204,5705513,,76,93,64,78,3992,5,6,6626,0,0,,67,82,9605,766,19087,19087,,,,6784741,7475678,4152420,,,,,,,,198,,,,,31,228,,,,,,198,33,0.452054795,149,359,393,,,393,,,,,393,,,393,7,7,69,25,285,,0,0,1,16,56,70,78,62,42,47,21,,,,,,,,,,,,,,1,16,56,70,78,62,42,47,21,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,47,15,32,47,15,32,47,15,32,47,47,112,0,,,,,,,,,,,10,7,2.544529262,1.781170483,39,27930.3,7.633587786,0.588235294,10,-95.743343,39.039307,
-154800,154800,154800,0,Butler Community College,Butler Community College,El Dorado,Kansas,67042-3280,20,1,2,2,5888.421373,6512,16919123,52327783,43237378,0.16532234,1091,82,820,62,2990,11,1,860,650,49,2662,512,39,3543,465,1905,3405,,,,58998398,59973439,19221036,40752403,5797047,,,40752403,,,920,,,,,3,177,,,,,,920,216,0.216,3392,9229,4200,,,4200,5029,,,5029,9229,,,9229,145,400,775,678,6616,,305,310,73,2098,921,450,328,123,81,97,28,1,,,,,,,,,,,,,73,2098,921,450,328,123,81,97,28,1,,407,635,821,797,825,502,328,464,229,21,,,,,,,,,,,,,407,635,821,797,825,502,328,464,229,21,,,,,,,,,,,,,,,,,,,,,,,,,150,448,2.547372046,7.608151177,954,52395.11333,6.860922044,0.25083612,150,-96.880522,37.80989,
-154819,154819,154819,0,Cutting Edge Hairstyling Academy,,Kansas City,Kansas,66102,20,3,2,2,140,233,1221303,1389395,1389133,,125,86,120,83,5350,0,0,,5,3,1000,115,79,8000,,,,,,,543958,,,,,,,,,,,,,,,,169,,,,,,,,,,,140,,,140,,,,,140,,,140,0,0,89,20,31,,0,0,4,11,16,39,44,18,8,,,,,,,,,,,,,,,,4,11,16,39,44,18,8,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2,3.571428571,1.428571429,18,,10.71428571,0.714285714,,-94.679244,39.116579,
-154837,154837,154837,0,Central Baptist Theological Seminary,,Shawnee,Kansas,66226-3513,20,2,2,2,72.323874,59,426674,4977318,5113592,0.401993091,,,,,,,,,,,,,,,300,6480,6480,300,6480,6480,2305979,10466012,3824061,6641951,310000,,,6641951,,2998125,,,15,,,,,1,,,,,15,1,1,,11,1,46,46,47,10,56,56,66,11,102,102,113,0,2,45,2,62,0,0,2,,,,1,,0,0,0,0,,,,,,3,9,5,8,11,7,2,1,,,,4,9,5,8,11,7,2,1,,,,0,,1,2,4,3,,,,,,2,2,2,5,23,20,2,0,,,,2,2,3,7,27,23,2,0,2,1,1,2,1,1,2,1,1,2,2,0,2,,,,,,,,,,,7,,9.678685077,,17,31336.85714,23.50537804,1,7,-94.839442,39.010056,
-154855,154855,154855,0,Central Christian College of Kansas,Central Christian College of Kansas,McPherson,Kansas,67460-5740,20,2,2,2,382.214266,340,5450531,6057844,6256610,0.451241356,96,99,43,44,4662,24,25,3225,96,99,6779,74,76,8016,200,17000,17000,,,,6034317,9696282,6138264,3558018,374407,,,3558018,,2184416,9,36,,,,,,,,,,,45,50,0.537634409,239,466,328,,,328,138,,,138,466,,,466,8,5,51,16,373,,6,7,0,84,149,79,3,3,5,2,2,,1,,,,,,,,,,,,0,84,149,79,3,3,5,2,2,,1,58,74,1,4,0,1,0,0,0,,0,,,,,,,,,,,,58,74,1,4,0,1,0,0,0,,0,694,402,292,410,233,177,111,68,43,694,410,111,0,18,24,17,23,17,24,390,570,370,540,18,12,4.709400355,3.139600237,111,31226.5,16.7445346,0.6,18,-97.66693,38.35723,
-154907,154907,154907,0,Cloud County Community College,Cloud County Community College,Concordia,Kansas,66901-1002,20,1,2,2,1614.240068,1668,3879755,17157912,10422230,0.87273449,212,89,121,51,3955,2,1,1718,123,52,1578,136,57,3500,570,1980,3990,,,,18906634,21884483,8222610,13661873,429388,,,13661873,,,219,,,,,365,6,,,,,,219,84,0.313432836,714,2786,1022,,,1022,1764,,,1764,2786,,,2786,24,37,229,90,2242,,132,32,27,440,214,105,92,56,33,42,8,5,0,,,,,,,,,,,,27,440,214,105,92,56,33,42,8,5,0,597,315,140,143,120,100,55,139,118,17,20,,,,,,,,,,,,597,315,140,143,120,100,55,139,118,17,20,,,,,,,,,,,,,,,,,,,,,,,,45,217,2.787689445,13.44285799,378,38721.06667,8.672811608,0.171755725,45,-97.665615,39.554211,
2506,154925,154925,1,Coffeyville Community College,Coffeyville Community College,Coffeyville,Kansas,67337-5064,20,1,2,2,1502.668921,1519,5236679,19782253,16974650,0.460848946,503,93,387,72,2975,65,12,982,503,93,1697,71,13,4317,1040,880,2208,,,,20286439,15979398,10977493,5001905,1723373,,,5001905,,,212,,,,,285,97,,,,,,212,137,0.356770833,725,2056,1223,,,1223,833,,,833,2056,,,2056,104,7,316,61,1400,148,0,20,62,656,288,81,54,27,18,24,13,0,,,,,,,,,,,,,62,656,288,81,54,27,18,24,13,0,,140,98,44,42,44,27,24,49,54,311,,,,,,,,,,,,,140,98,44,42,44,27,24,49,54,311,,,,,,,,,,,,,,,,,,,,,,,,,60,10,3.992895518,0.665482586,178,41418.66667,10.58117312,0.857142857,60,-95.620733,37.03304,
-154934,154934,154934,0,Colby Community College,Colby Community College,Colby,Kansas,67701,20,1,2,2,1029.604022,1140,3283296,14159492,9031194,0.12735556,138,91,59,39,4703,3,2,500,123,81,1446,70,46,4247,1056,1664,3104,,,,14046296,11683610,6682735,5000875,340877,,,5000875,,,256,,,,,144,73,,,,,,256,94,0.5,896,1588,759,,,759,806,,,806,1565,,,1565,11,18,37,41,1426,,2,30,0,148,353,109,64,24,17,24,8,12,0,,,,,,,,,,,,0,148,353,109,64,24,17,24,8,12,0,73,365,35,48,58,44,32,52,50,32,17,,,,,,,,,,,,73,365,35,48,58,44,32,52,50,32,17,,,,,,,,,,,,,,,,,,,,,,,,58,110,5.633233628,10.68371895,265,39410.27586,13.6945852,0.345238095,58,-101.054765,39.379056,
-154952,154952,154952,0,Cowley County Community College,Cowley County Community College,Arkansas City,Kansas,67005,20,1,2,2,2691.080575,3034,4561293,23831906,16387851,0.058011402,530,81,358,55,4275,6,1,1769,259,40,1774,308,47,3946,713,1705,3224,,,,22762786,41648142,14581128,27067014,2147371,,,27067014,,,509,,,,,1,42,,,,,,509,254,0.299528302,1568,4003,2028,,,2028,1975,,,1975,4003,,,4003,43,122,334,197,3261,,41,5,84,862,357,220,208,126,70,100,,1,,,,,,,,,,,,,84,862,357,220,208,126,70,100,,1,,255,177,229,247,289,226,170,370,,12,,,,,,,,,,,,,255,177,229,247,289,226,170,370,,12,,,,,,,,,,,,,,,,,,,,,,,,,48,151,1.783670115,5.611128905,374,51417.22917,6.280005198,0.24120603,48,-97.041589,37.062014,
-154970,154970,154970,0,B Street Design School of International Hair Styling,,Manhattan,Kansas,66502-6082,20,3,2,2,42.176464,98,869849,958743,869849,,73,69,57,54,4546,5,5,6700,0,0,,65,61,6357,,,,,,,1086260,,,,,,,,,,,,,,,1,28,,,,,,,,,,,39,,,39,8,,,8,47,,,47,0,2,11,2,28,,4,0,,8,10,8,9,2,1,1,,,,,,,,,,,,,,,,8,10,8,9,2,1,1,,,,,0,2,4,1,1,0,0,,,,,,,,,,,,,,,,0,2,4,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,11.85495304,,7,,16.59693425,1,,-96.563663,39.17942,
