groupid,unitid_linchpin,unitid,isgrouped,instname,TCSName,city,state,zip,ansi_code,control,medical,hospital,fte_count,fte12mn,tuition03,tot_rev_w_auxother_sum,unrestricted_revenue,tuition_discount,any_aid_num,any_aid_pct,fed_grant_num,fed_grant_pct,fed_grant_avg_amount,state_grant_num,state_grant_pct,state_grant_avg_amount,inst_grant_num,inst_grant_pct,inst_grant_avg_amount,loan_num,loan_pct,loan_avg_amount,fee01_tf,tuition02_tf,tuition03_tf,fee05_tf,tuition06_tf,tuition07_tf,total01,assets06,liabilities07,assets11,land04,buildings05,equipment05,assets15,endow02m,assets16,associatedegrees,bachelordegrees,masterdegrees,doctordegrees,firstprofdegrees,awardslessthan1yr,awards1yrto2yr,awards2yrto4yr,postbacccertificates,postmastcertificates,firstprofcertificates,postmastFPcert,totaldegrees,grad_rate_150_n,grad_rate_150_p,ugentering,fall_total_undergrad,total_full_time_undergraduates,total_full_time_graduates,total_full_time_postbacc,total_full_time,total_part_time_undergraduates,total_part_time_graduates,total_part_time_postbacc,total_part_time,total_undergraduates,total_graduates,total_postbacc,total_enrollment,total_enrollment_amin_tot,total_enrollment_asian_tot,total_enrollment_black_tot,total_enrollment_hisp_tot,total_enrollment_white_tot,total_enrollment_multi_tot,total_enrollment_unkn_tot,total_enrollment_nonres_tot,ftall03ug,ftall04ug,ftall05ug,ftall06ug,ftall08ug,ftall09ug,ftall10ug,ftall11ug,ftall12ug,ftall13ug,ftall14ug,ftall03gr,ftall04gr,ftall05gr,ftall06gr,ftall08gr,ftall09gr,ftall10gr,ftall11gr,ftall12gr,ftall13gr,ftall14gr,ftall03,ftall04,ftall05,ftall06,ftall08,ftall09,ftall10,ftall11,ftall12,ftall13,ftall14,ptall03ug,ptall04ug,ptall05ug,ptall06ug,ptall08ug,ptall09ug,ptall10ug,ptall11ug,ptall12ug,ptall13ug,ptall14ug,ptall03gr,ptall04gr,ptall05gr,ptall06gr,ptall08gr,ptall09gr,ptall10gr,ptall11gr,ptall12gr,ptall13gr,ptall14gr,ptall03,ptall04,ptall05,ptall06,ptall08,ptall09,ptall10,ptall11,ptall12,ptall13,ptall14,applcn,applcnm,applcnw,admssn,admssnm,admssnw,enrlt,enrlm,enrlw,applicantcount,admitcount,enrollftcount,enrollptcount,actcm25,actcm75,acten25,acten75,actmt25,actmt75,satmt25,satmt75,satvr25,satvr75,ftall1,ptall1,ft_faculty_per_100fte,pt_faculty_per_100fte,all_employees,ft_faculty_salary,full_time_employee_100fte,full_time_faculty_share,faculty_instr_headcount,LONGITUD,LATITUDE
-222831,222831,222831,0,Angelo State University,Angelo State University,San Angelo,Texas,76909,48,1,2,2,5617.167198,5792,54483405,108991820,94938815,0.185160619,1243,87,629,44,4622,523,37,3561,484,34,3318,772,54,5690,1806,3396,10044,1590,3087,8073,112181344,284865279,98651402,186213877,2554756,,,186213877,,,115,800,151,,0,,,,,,,,1066,390,0.326633166,1989,5859,4899,219,219,5118,960,309,309,1269,5859,528,528,6387,37,115,488,1544,4142,0,5,56,41,2159,1490,752,280,80,43,45,9,0,0,,,13,98,61,25,9,8,5,0,0,41,2159,1503,850,341,105,52,53,14,0,0,26,94,142,246,181,91,52,85,32,8,3,,,5,52,59,29,46,76,39,2,1,26,94,147,298,240,120,98,161,71,10,4,2920,1260,1660,2809,1205,1599,1474,667,807,2920,2809,1423,51,18,23,16,23,18,24,430,540,410,520,247,74,4.397234252,1.566625968,781,59160.49798,12.07014098,0.737313433,247,-100.466057,31.44337,
-222877,222877,222877,0,Arlington Baptist College,,Arlington,Texas,76012-3425,48,2,2,2,135.492517,143,853248,2126806,1512174,0.143986274,22,100,22,100,3002,0,0,,6,27,1000,20,91,4383,540,6000,6000,50,3600,3600,2047904,2986148,802098,2184050,760801,,,2184050,,39589,,53,,,,,,,,,,,53,10,0.263157895,48,153,121,,,121,33,4,4,37,154,4,4,158,0,3,13,9,130,0,0,3,1,30,33,23,12,9,6,7,0,0,0,,,,,,,,,,,,1,30,33,23,12,9,6,7,0,0,0,0,2,3,5,6,3,2,8,2,1,1,,,,1,,1,,1,1,,,0,2,3,6,6,4,2,9,3,1,1,,,,,,,,,,,,,,,,,,,,,,,,10,7,7.380481389,5.166336972,33,23855.7,19.18925161,0.588235294,10,-97.15711,32.735981,
-222886,222886,222886,0,Arlington Career Institute,,Grand Prairie,Texas,75050,48,3,2,2,280.74993,314,3877384,3880630,3880630,,231,100,219,95,4898,0,0,,2,1,100,186,81,8441,,,,,,,3557718,,,,,,,,,,,,,,,11,227,9,,,,,,152,0.791666667,,,247,,,247,85,,,85,332,,,332,0,5,126,88,112,0,1,0,2,12,22,33,41,34,38,38,25,2,,,,,,,,,,,,,2,12,22,33,41,34,38,38,25,2,,2,4,3,14,16,12,16,12,6,0,,,,,,,,,,,,,2,4,3,14,16,12,16,12,6,0,,,,,,,,,,,,,,,,,,,,,,,,,13,1,4.630455295,0.356188869,26,,8.548532853,0.928571429,,-97.052907,32.771749,
-222938,222938,222938,0,The Art Institute of Houston,,Houston,Texas,77056-4197,48,3,2,2,1827.142764,2330,49536530,53691401,49536530,0.027693987,232,90,157,61,6097,4,2,7014,89,34,1557,220,85,10276,370,22434,22434,,,,38869668,14983881,4356724,,,,,,,,164,223,,,,,4,,,,,,387,49,0.269230769,804,2138,1571,,,1571,652,,,652,2223,,,2223,3,64,217,279,422,,1238,0,6,370,418,340,247,70,43,33,7,1,36,,,,,,,,,,,,6,370,418,340,247,70,43,33,7,1,36,0,60,99,130,170,71,35,37,12,0,38,,,,,,,,,,,,0,60,99,130,170,71,35,37,12,0,38,831,322,509,386,154,232,351,138,213,831,386,213,138,,,,,,,,,,,65,66,3.557466952,3.612197213,310,40621.41538,13.08053233,0.496183206,65,-95.470828,29.746529,
-222983,222983,222983,0,Austin College,Austin College,Sherman,Texas,75090-4400,48,2,2,2,1357.92857,1302,39206023,49035787,54468620,0.425732444,402,97,109,26,5496,178,43,4123,400,97,17000,253,61,7290,160,27690,27690,160,32905,32905,45039125,220122302,41038966,179083336,14106997,,,179083336,,113417623,,302,24,,,,,,,,,,326,294,0.794594595,451,1325,1325,29,29,1354,10,,,10,1335,29,29,1364,17,203,39,131,900,,49,25,24,657,558,73,9,1,1,2,0,,,,,,26,1,,1,,1,,,24,657,558,99,10,1,2,2,1,,,0,1,1,4,2,0,0,1,1,,,,,,,,,,,,,,0,1,1,4,2,0,0,1,1,,,1750,857,893,1394,646,748,413,200,213,1750,1394,413,0,24,28,,,,,570,670,560,680,95,29,6.995949721,2.135605704,316,71584.70526,20.47235813,0.766129032,95,-96.595146,33.647809,
-222992,222992,222992,0,Austin Community College District,Austin Community College District,Austin,Texas,78752,48,1,2,2,20696.74712,26902,71163481,249703125,236101954,0.119281475,953,49,640,33,4961,197,10,1643,99,5,1093,758,39,4899,453,4110,8550,,,,269439314,463637606,366433123,97204483,74840225,,,97204483,,,1369,,,,,70,517,,,,,,1369,42,0.027704485,11824,40248,10815,,,10815,29433,,,29433,40248,,,40248,349,2222,3543,10065,23043,,604,422,138,3837,2341,1617,1462,624,330,336,128,2,0,,,,,,,,,,,,138,3837,2341,1617,1462,624,330,336,128,2,0,3002,4017,4209,4635,5016,3093,1991,2308,1074,85,3,,,,,,,,,,,,3002,4017,4209,4635,5016,3093,1991,2308,1074,85,3,,,,,,,,,,,,,,,,,,,,,,,,555,1267,2.681580814,6.12173494,3124,60927.13333,8.175197726,0.304610318,555,-97.710973,30.322263,
-223001,223001,223001,0,Austin Presbyterian Theological Seminary,,Austin,Texas,78705-5797,48,2,2,2,118.900301,142,1249716,11770031,12066877,0.782227322,,,,,,,,,,,,,,,,,,95,11100,11100,8342252,122295493,1073156,121222337,1379264,,,121222337,,87557740,,,35,,6,,,,,,,,41,,,,,,104,104,104,,39,39,39,,143,143,143,0,8,5,6,120,0,0,4,,,,,,,,,,,,,,1,22,24,10,11,18,17,1,,,,1,22,24,10,11,18,17,1,,,,,,,,,,,,,,,0,0,3,5,7,12,10,2,,,,0,0,3,5,7,12,10,2,,,,,,,,,,,,,,,,,,,,,,,,,15,3,12.61561146,2.523122292,63,81874.06667,47.93932355,0.833333333,15,-97.737748,30.291717,
-223056,223056,223056,0,Baldwin Beauty School,,Austin,Texas,78704-4785,48,3,2,2,85,92,349276,610328,349276,,58,49,58,49,3679,0,0,,0,0,,0,0,,,,,,,,679169,,,,,,,,,,,,,,,,45,,,,,,,,,,,85,,,85,,,,,85,,,85,0,0,2,29,54,0,0,0,4,33,19,8,10,5,5,1,,,,,,,,,,,,,,,4,33,19,8,10,5,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,4.705882353,,11,,12.94117647,1,,-97.784429,30.242107,
-223083,223083,223083,0,Baptist Health System School of Health Professions,,San Antonio,Texas,78229,48,3,2,-1,458,448,4557311,4569060,4557311,,16,84,11,58,1888,0,0,,1,5,5198,16,84,3267,1076,6400,6400,,,,8329660,12205650,2654385,,,,,,,,151,,,,,37,95,25,,,,,151,27,1,339,458,458,,,458,,,,,458,,,458,0,27,27,201,186,3,14,0,,,37,78,133,94,64,48,4,,,,,,,,,,,,,,,,37,78,133,94,64,48,4,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,930,218,712,147,30,117,147,30,117,930,147,147,0,,,,,,,,,,,30,10,6.550218341,2.183406114,63,58787.6,11.35371179,0.75,30,-98.569337,29.517041,
-223117,223117,223117,0,Baptist Missionary Association Theological Seminary,,Jacksonville,Texas,75766-5407,48,2,2,2,82.73668,78,291345,1459104,1276057,0.241322144,2,100,2,100,3840,0,0,,2,100,225,0,0,,160,3150,3150,160,3150,3150,1310274,2294325,45756,2248569,13750,,,2248569,,995993,2,5,14,,,,,,,,,,21,2,0.5,23,71,28,26,26,54,43,31,31,74,71,57,57,128,0,0,37,1,77,,1,12,,,5,3,7,3,5,2,1,,2,,,,2,10,2,4,5,2,,1,,,5,5,17,5,9,7,3,,3,,,0,1,2,2,2,13,18,,5,,,,0,5,1,9,8,8,,0,,,0,1,7,3,11,21,26,,5,7,6,1,6,5,1,6,5,1,7,6,2,4,,,,,,,,,,,6,7,7.251922606,8.460576373,22,30092.83333,18.12980651,0.461538462,6,-95.253806,31.978784,
-223214,223214,223214,0,Texas A&M Health Science Center,,College Station,Texas,77840,48,1,1,2,1722.042532,963,21739288,215569753,144592571,0.053549546,,,,,,,,,,,,,,,3380,4540,14368,2680,4200,11944,207641753,469014172,66152025,402862147,30436317,,,402862147,,,,74,134,21,251,,,,,43,,43,480,,,,144,144,1518,1518,1662,,166,166,166,144,1684,1684,1828,15,386,106,319,837,,34,131,1,1,30,66,28,9,2,7,,,,,1,32,622,650,129,60,18,6,,,1,2,62,688,678,138,62,25,6,,,,,,,,,,,,,,,0,1,20,40,42,22,26,15,,,0,0,1,20,40,42,22,26,15,,,,,,,,,,,,,,,,,,,,,,,,,,324,33,18.8148663,12.5432442,1521,89589.25455,73.28506564,0.6,220,-96.328397,30.63775,
-223223,223223,223223,0,Baylor College of Medicine,,Houston,Texas,77030-3498,48,2,1,2,1428,726,22652443,1159552498,490609659,0.532579687,,,,,,,,,,,,,,,,,,4975,11000,11000,1231971170,2121455264,1230975860,890479404,27582726,,,890479404,,824581067,,,63,69,152,,,,,,,,284,,,,,,1428,1428,1428,,,,,,1428,1428,1428,18,335,68,171,626,,0,210,,,,,,,,,,,,,,14,557,634,164,37,20,2,,,,,14,557,634,164,37,20,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,1689,431,118.2773109,30.18207283,6479,102147.5488,384.3137255,0.796698113,328,-95.39712,29.7115,
-223232,223232,223232,0,Baylor University,Baylor University,Waco,Texas,76798,48,2,2,2,14232.89335,14814,399351000,429782000,456327000,0.344316153,2936,95,745,24,5093,1063,34,4084,2888,93,12277,1753,57,9627,2590,25320,25320,1944,18990,18990,421837000,1687954000,451788000,1236166000,60145000,,,1236166000,,933745000,,2709,692,76,195,,,,,7,,7,3672,1972,0.711399711,3547,12149,11905,2088,2088,13993,244,377,377,621,12149,2465,2465,14614,108,925,1064,1546,10222,,316,433,161,5534,4711,1299,135,38,18,7,2,0,,,,46,828,661,254,134,124,41,0,,161,5534,4757,2127,796,292,152,131,43,0,,0,5,36,129,27,11,5,19,11,1,,,,6,94,140,47,31,30,28,1,,0,5,42,223,167,58,36,49,39,2,,31440,13372,18068,15699,6657,9042,3098,1273,1825,31440,15699,3098,0,23,29,23,29,23,28,550,650,530,640,859,189,6.03531537,7.812887883,3452,78345.37369,15.98410066,0.435819381,859,-97.118418,31.545355,
-223320,223320,223320,0,Coastal Bend College,Coastal Bend College,Beeville,Texas,78102,48,1,2,2,2516.743136,2820,9373839,36120671,20559993,,359,85,330,78,5587,112,26,1729,52,12,879,101,24,5433,380,1464,1464,,,,32596815,23827632,10636425,13191207,476889,,,13191207,,,256,,,,,174,252,,,,,,256,112,0.214971209,1166,4196,1668,,,1668,2528,,,2528,4196,,,4196,15,33,157,2792,1144,,44,11,21,576,400,219,199,117,54,65,16,1,0,,,,,,,,,,,,21,576,400,219,199,117,54,65,16,1,0,833,488,217,167,216,201,167,157,67,4,11,,,,,,,,,,,,833,488,217,167,216,201,167,157,67,4,11,,,,,,,,,,,,,,,,,,,,,,,,101,101,4.013123094,4.013123094,402,43073.18812,9.695069652,0.5,101,-97.75644,28.43541,
-223427,223427,223427,0,Blinn College,Blinn College,Brenham,Texas,77833-4098,48,1,2,2,15970.68397,13349,40187229,77594571,71171061,0.101776985,1674,64,826,32,4335,987,38,1370,249,10,2610,1255,48,3742,672,1536,3360,,,,81498655,154468939,73067140,81401799,10903112,,,81401799,,,827,,,,,85,213,,,,,,827,171,0.06394914,6077,17155,15363,,,15363,1810,,,1810,17173,,,17173,96,262,1499,2474,12611,,81,150,1242,6803,4063,1556,845,307,232,233,81,1,,,,,,,,,,,,,1242,6803,4063,1556,845,307,232,233,81,1,,109,238,550,407,213,87,57,96,49,4,,,,,,,,,,,,,109,238,550,407,213,87,57,96,49,4,,,,,,,,,,,,,,,,,,,,,,,,,337,379,2.110116264,2.373098113,1201,52826.33234,4.420599652,0.470670391,337,-96.40732,30.158797,
-223463,223463,223463,0,Remington College-Dallas Campus,,Garland,Texas,75041,48,3,2,2,1446,2465,23265762,23130305,23265762,0.00716035,1272,93,1147,84,4119,12,1,8354,28,2,832,1126,82,6778,50,14420,14420,,,,18127274,3232994,1579411,,,,,,,,190,,,,,766,62,,,,,,190,698,0.589029536,,,1446,,,1446,,,,,1446,,,1446,6,20,501,484,417,11,7,0,2,230,303,258,286,149,81,109,28,,,,,,,,,,,,,,2,230,303,258,286,149,81,109,28,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,451,98,353,254,49,205,100,22,78,451,254,100,0,,,,,,,,,,,50,8,3.457814661,0.553250346,135,37829.5,8.298755187,0.862068966,50,-96.654624,32.860497,
-223472,223472,223472,0,Vet Tech Institute of Houston,,Houston,Texas,77027,48,3,2,2,134,287,3577349,3852179,3577349,0.004332817,21,84,11,44,4670,0,0,,0,0,,21,84,9650,550,12780,12780,,,,3137911,2234168,177803,,,,,,,,74,,,,,,,,,,,,74,8,0.133333333,46,134,134,,,134,,,,,134,,,134,0,1,13,47,73,0,0,0,4,38,28,30,24,2,6,2,,,,,,,,,,,,,,,4,38,28,30,24,2,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,183,30,153,90,10,80,53,6,47,183,90,53,0,,,,,,,,,,,8,3,5.970149254,2.23880597,21,44030.625,13.43283582,0.727272727,8,-95.455049,29.729694,
-223506,223506,223506,0,Brazosport College,Brazosport College,Lake Jackson,Texas,77566-3199,48,1,2,2,2143.717472,2559,5476284,31997198,22978423,0.135257594,132,56,87,37,4741,44,19,1531,51,22,835,10,4,2678,462,1710,3120,,,,30781965,81644070,45701157,35942913,5981913,,,35942913,,,230,21,,,,146,88,,,,,,251,,,1017,3908,1252,,,1252,2656,,,2656,3908,,,3908,9,69,312,1063,2455,,0,0,67,594,236,138,94,58,39,19,6,1,,,,,,,,,,,,,67,594,236,138,94,58,39,19,6,1,,839,322,284,297,332,183,146,174,75,4,,,,,,,,,,,,,839,322,284,297,332,183,146,174,75,4,,,,,,,,,,,,,,,,,,,,,,,,,88,105,4.105018555,4.898033504,437,54002.45455,11.70863247,0.455958549,88,-95.408012,29.044817,
-223524,223524,223524,0,Brookhaven College,Brookhaven College,Farmers Branch,Texas,75244-4997,48,1,2,2,5771.199489,7431,13955652,50309082,48722498,0.054165868,286,47,217,36,4611,131,21,1369,37,6,1889,42,7,5087,0,2280,3630,,,,57252810,111104005,70848908,40255097,4702544,,,40255097,,,569,,,,,,120,,,,,,569,32,0.086720867,4942,11814,2717,,,2717,9097,,,9097,11814,,,11814,63,1634,1804,3193,4560,,443,117,65,1031,619,395,332,127,72,57,19,0,,,,,,,,,,,,,65,1031,619,395,332,127,72,57,19,0,,416,869,1215,1582,1823,1059,684,755,363,331,,,,,,,,,,,,,416,869,1215,1582,1823,1059,684,755,363,331,,,,,,,,,,,,,,,,,,,,,,,,,123,437,2.131272714,7.572082733,1104,58633.56098,7.346826267,0.219642857,123,-96.849245,32.925365,
