groupid,unitid_linchpin,unitid,isgrouped,instname,TCSName,city,state,zip,ansi_code,control,medical,hospital,fte_count,fte12mn,tuition03,tot_rev_w_auxother_sum,unrestricted_revenue,tuition_discount,any_aid_num,any_aid_pct,fed_grant_num,fed_grant_pct,fed_grant_avg_amount,state_grant_num,state_grant_pct,state_grant_avg_amount,inst_grant_num,inst_grant_pct,inst_grant_avg_amount,loan_num,loan_pct,loan_avg_amount,fee01_tf,tuition02_tf,tuition03_tf,fee05_tf,tuition06_tf,tuition07_tf,total01,assets06,liabilities07,assets11,land04,buildings05,equipment05,assets15,endow02m,assets16,associatedegrees,bachelordegrees,masterdegrees,doctordegrees,firstprofdegrees,awardslessthan1yr,awards1yrto2yr,awards2yrto4yr,postbacccertificates,postmastcertificates,firstprofcertificates,postmastFPcert,totaldegrees,grad_rate_150_n,grad_rate_150_p,ugentering,fall_total_undergrad,total_full_time_undergraduates,total_full_time_graduates,total_full_time_postbacc,total_full_time,total_part_time_undergraduates,total_part_time_graduates,total_part_time_postbacc,total_part_time,total_undergraduates,total_graduates,total_postbacc,total_enrollment,total_enrollment_amin_tot,total_enrollment_asian_tot,total_enrollment_black_tot,total_enrollment_hisp_tot,total_enrollment_white_tot,total_enrollment_multi_tot,total_enrollment_unkn_tot,total_enrollment_nonres_tot,ftall03ug,ftall04ug,ftall05ug,ftall06ug,ftall08ug,ftall09ug,ftall10ug,ftall11ug,ftall12ug,ftall13ug,ftall14ug,ftall03gr,ftall04gr,ftall05gr,ftall06gr,ftall08gr,ftall09gr,ftall10gr,ftall11gr,ftall12gr,ftall13gr,ftall14gr,ftall03,ftall04,ftall05,ftall06,ftall08,ftall09,ftall10,ftall11,ftall12,ftall13,ftall14,ptall03ug,ptall04ug,ptall05ug,ptall06ug,ptall08ug,ptall09ug,ptall10ug,ptall11ug,ptall12ug,ptall13ug,ptall14ug,ptall03gr,ptall04gr,ptall05gr,ptall06gr,ptall08gr,ptall09gr,ptall10gr,ptall11gr,ptall12gr,ptall13gr,ptall14gr,ptall03,ptall04,ptall05,ptall06,ptall08,ptall09,ptall10,ptall11,ptall12,ptall13,ptall14,applcn,applcnm,applcnw,admssn,admssnm,admssnw,enrlt,enrlm,enrlw,applicantcount,admitcount,enrollftcount,enrollptcount,actcm25,actcm75,acten25,acten75,actmt25,actmt75,satmt25,satmt75,satvr25,satvr75,ftall1,ptall1,ft_faculty_per_100fte,pt_faculty_per_100fte,all_employees,ft_faculty_salary,full_time_employee_100fte,full_time_faculty_share,faculty_instr_headcount,LONGITUD,LATITUDE
2176,238458,238458,1,Carroll University,Carroll College (WI),Waukesha,Wisconsin,53186,55,2,2,2,3008.440001,3198,64781058,56839116,69046502,0.384886798,729,100,181,25,4098,237,32,2696,729,100,10805,563,77,6935,467,22470,22470,0,3622,3622,50504183,120960866,25167735,95793131,10172891,,,95793131,,54673830,,583,51,,33,,,,7,,,,667,355,0.576298701,924,3118,2632,124,124,2756,486,161,161,647,3118,285,285,3403,14,42,69,122,2722,,378,56,8,1221,988,312,77,16,3,7,0,0,,,,,56,34,5,8,13,8,0,0,8,1221,988,368,111,21,11,20,8,0,0,27,17,32,80,102,67,58,76,23,4,,,,,15,43,22,15,29,11,1,25,27,17,32,95,145,89,73,105,34,5,25,3370,1280,2090,2333,865,1468,984,342,642,3370,2333,920,64,21,26,21,26,21,26,,,,,115,1,3.822579143,0.033239819,373,56084.02609,11.40125779,0.99137931,115,-88.226758,43.004096,
-238476,238476,238476,0,Carthage College,Carthage College,Kenosha,Wisconsin,53140-1994,55,2,2,2,2728.431743,3228,74775722,73262958,82508904,0.368927431,697,97,237,33,5107,124,17,2513,689,95,11280,691,96,8405,0,28250,28250,0,28250,28250,58587381,178464008,54399551,124064457,10379678,,,124064457,,38933634,,461,30,,,,,,,,,,491,336,0.580310881,887,3031,2475,1,1,2476,556,89,89,645,3031,90,90,3121,13,70,109,142,2422,,352,13,9,1253,1011,152,30,2,4,6,0,0,8,,,,1,0,0,0,0,0,,0,9,1253,1011,153,30,2,4,6,0,0,8,17,1,14,61,104,79,80,112,63,4,21,,,,10,36,6,12,17,7,,1,17,1,14,71,140,85,92,129,70,4,22,6338,2776,3562,4748,2097,2651,728,371,357,6338,4748,722,6,21,26,21,27,20,27,500,610,490,600,145,125,5.31440819,5.021199462,481,61460.03448,12.46137093,0.514184397,145,-87.824856,42.619988,
-238616,238616,238616,0,Concordia University-Wisconsin,Concordia University-Wisconsin,Mequon,Wisconsin,53097-2402,55,2,2,2,5598.97666,4676,69422732,72055867,79037485,0.242262145,462,99,133,28,4764,148,32,2667,462,99,10566,394,84,8867,90,20900,20900,0,7830,7830,54921995,148214839,30733344,117481495,17340809,,,117481495,,42408418,20,580,531,,41,,21,,102,,,,1172,218,0.600550964,1052,4087,2330,2262,2262,4592,1757,829,829,2586,4087,3091,3091,7178,62,93,667,124,3590,,2326,316,8,796,721,285,140,109,108,128,34,0,1,,,5,225,693,420,280,437,199,0,3,8,796,726,510,833,529,388,565,233,0,4,30,9,18,122,282,282,312,490,195,10,7,,,1,48,187,172,120,178,118,2,3,30,9,19,170,469,454,432,668,313,12,10,2538,1061,1477,1616,670,946,471,204,267,2538,1616,468,3,19,25,19,25,19,25,,,,,110,667,1.964644732,11.91289124,1050,61933.63636,5.929655009,0.141570142,110,-87.917733,43.250549,
-238661,238661,238661,0,Edgewood College,Edgewood College,Madison,Wisconsin,53711-1997,55,2,2,2,1970.320089,2256,41968015,50551807,52559580,0.199332301,282,99,94,33,4890,128,45,2737,275,96,9029,212,74,7466,0,21042,21042,0,12384,12384,37439849,109565803,23161068,86404735,710710,,,86404735,,22854340,,433,93,20,,,,,,,,,546,170,0.570469799,481,1888,1514,92,92,1606,374,569,569,943,1888,661,661,2549,19,59,85,95,2082,,172,37,2,504,501,311,121,37,18,13,6,,1,,,1,19,29,19,11,11,2,0,0,2,504,502,330,150,56,29,24,8,0,1,4,3,17,97,93,69,24,50,16,,1,,,0,17,132,78,81,145,111,3,2,4,3,17,114,225,147,105,195,127,3,3,1210,336,874,876,224,652,287,72,215,1210,876,285,2,20,25,19,25,19,25,430,580,440,570,104,194,5.278330185,10.04912862,524,56462.68269,15.07369293,0.344370861,104,-89.421706,43.060524,
-238722,238722,238722,0,Fox Valley Technical College,Fox Valley Technical College,Appleton,Wisconsin,54912-2277,55,1,2,2,5497.891342,6245,23024392,119675597,90145789,0.591390513,310,69,182,40,4355,98,22,1478,52,12,1004,234,52,3944,455,3042,4563,,,,129347055,128720179,75228253,53491926,7723583,,,53491926,,,852,,,,,1079,344,,,,,,852,173,0.462566845,5545,10286,3092,,,3092,7166,,,7166,10258,,,10258,105,262,133,228,7987,7,1498,38,8,956,666,426,369,186,142,204,129,4,2,,,,,,,,,,,,8,956,666,426,369,186,142,204,129,4,2,1123,752,694,801,950,732,523,962,579,48,2,,,,,,,,,,,,1123,752,694,801,950,732,523,962,579,48,2,,,,,,,,,,,,,,,,,,,,,,,,301,642,5.474826279,11.67720422,1484,73252.01329,12.1683016,0.319194062,301,-88.456544,44.278499,
-238759,238759,238759,0,Gateway Technical College,Gateway Technical College,Kenosha,Wisconsin,53144-1690,55,1,2,2,4286.42836,4940,18406370,91432148,82260673,0.003258817,362,64,248,44,4406,140,25,951,0,0,,262,46,3694,192,3042,4563,,,,95562920,82721402,42064881,40656521,5084263,,,40656521,,,661,,,,,1074,374,0,,,,,661,170,0.374449339,2638,8458,2178,,,2178,6280,,,6280,8458,,,8458,45,140,939,832,6367,,135,0,11,554,465,294,290,165,123,186,90,0,0,,,,,,,,,,,,11,554,465,294,290,165,123,186,90,0,0,352,618,737,892,1096,724,558,841,452,8,2,,,,,,,,,,,,352,618,737,892,1096,724,558,841,452,8,2,,,,,,,,,,,,,,,,,,,,,,,,267,1,6.228962147,0.023329446,590,76935.04869,12.80786599,0.996268657,267,-87.845864,42.605998,
-238786,238786,238786,0,Gill-Tech Academy,,Appleton,Wisconsin,54914-8613,55,3,2,2,116,156,1287600,1631114,1304365,0.006795589,137,88,92,59,3010,0,0,,19,12,263,100,65,6998,,,,,,,1246119,,,,,,,,,,,,,,,37,,44,,,,,,77,0.987179487,,,116,,,116,,,,,116,,,116,1,0,5,2,108,0,0,0,,46,23,9,15,14,2,4,,,3,,,,,,,,,,,,,46,23,9,15,14,2,4,,,3,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,6,7,5.172413793,6.034482759,28,,12.06896552,0.461538462,,-88.485809,44.261764,
-238810,238810,238810,0,The Salon Professional Academy,,Eau Claire,Wisconsin,54701-7633,55,3,2,2,72.367638,108,482329,784244,491366,,47,68,35,51,5702,0,0,,0,0,,41,59,4450,,,,,,,707331,,,,,,,,,,,,,,,14,,51,,,,,,32,0.864864865,,,68,,,68,11,,,11,79,,,79,2,1,0,0,76,,0,0,1,37,11,8,7,2,1,1,0,,,,,,,,,,,,,,1,37,11,8,7,2,1,1,0,,,0,2,1,2,2,3,0,0,1,,,,,,,,,,,,,,0,2,1,2,2,3,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,5.527332535,2.763666268,9,,8.290998803,0.666666667,,-91.461192,44.783625,
-238892,238892,238892,0,ITT Technical Institute-Greenfield,,Greenfield,Wisconsin,53220-4612,55,3,2,2,1116.428532,1282,22335839,22308882,22335839,0.001206894,185,98,145,77,4620,0,0,,28,15,2406,175,93,11140,300,16848,16848,,,,9055780,4613943,3303236,,,,,,,,196,61,,,,,,,,,,,257,3,1,245,1284,1008,,,1008,276,,,276,1284,,,1284,18,48,320,172,701,1,23,1,4,78,191,198,246,144,71,56,20,,,,,,,,,,,,,,4,78,191,198,246,144,71,56,20,,,1,6,33,49,66,55,28,28,10,,,,,,,,,,,,,,1,6,33,49,66,55,28,28,10,,,576,398,178,308,208,100,308,208,100,576,308,268,40,,,,,,,,,,,18,93,1.612284126,8.330134651,157,45468.38889,5.553423101,0.162162162,18,-87.992462,42.959433,
2491,238935,238935,1,DeVry University-Wisconsin,,Milwaukee,Wisconsin,53202-4400,55,3,2,2,166.984921,277,4022650,3968821,4022650,0.04422607,14,93,13,87,4567,0,0,,2,13,1250,14,93,8451,80,14080,14080,0,7980,7980,4838297,844863,53541,,,,,,,,,18,52,,,,,,,,,,70,2,0.666666667,81,189,55,7,7,62,134,137,137,271,189,144,144,333,1,12,108,13,168,0,28,3,,3,5,10,17,9,5,5,1,,,,,,0,0,5,0,2,0,,,,3,5,10,17,14,5,7,1,,,,12,8,16,36,23,19,18,2,,,,,,3,22,41,26,38,7,,,,12,8,19,58,64,45,56,9,,,29,19,10,25,16,9,21,14,7,29,25,9,12,,,,,,,,,,,1,28,0.598856468,16.7679811,54,37730,11.37827289,0.034482759,1,-87.906381,43.03873,
