groupid,unitid_linchpin,unitid,isgrouped,instname,TCSName,city,state,zip,ansi_code,control,medical,hospital,fte_count,fte12mn,tuition03,tot_rev_w_auxother_sum,unrestricted_revenue,tuition_discount,any_aid_num,any_aid_pct,fed_grant_num,fed_grant_pct,fed_grant_avg_amount,state_grant_num,state_grant_pct,state_grant_avg_amount,inst_grant_num,inst_grant_pct,inst_grant_avg_amount,loan_num,loan_pct,loan_avg_amount,fee01_tf,tuition02_tf,tuition03_tf,fee05_tf,tuition06_tf,tuition07_tf,total01,assets06,liabilities07,assets11,land04,buildings05,equipment05,assets15,endow02m,assets16,associatedegrees,bachelordegrees,masterdegrees,doctordegrees,firstprofdegrees,awardslessthan1yr,awards1yrto2yr,awards2yrto4yr,postbacccertificates,postmastcertificates,firstprofcertificates,postmastFPcert,totaldegrees,grad_rate_150_n,grad_rate_150_p,ugentering,fall_total_undergrad,total_full_time_undergraduates,total_full_time_graduates,total_full_time_postbacc,total_full_time,total_part_time_undergraduates,total_part_time_graduates,total_part_time_postbacc,total_part_time,total_undergraduates,total_graduates,total_postbacc,total_enrollment,total_enrollment_amin_tot,total_enrollment_asian_tot,total_enrollment_black_tot,total_enrollment_hisp_tot,total_enrollment_white_tot,total_enrollment_multi_tot,total_enrollment_unkn_tot,total_enrollment_nonres_tot,ftall03ug,ftall04ug,ftall05ug,ftall06ug,ftall08ug,ftall09ug,ftall10ug,ftall11ug,ftall12ug,ftall13ug,ftall14ug,ftall03gr,ftall04gr,ftall05gr,ftall06gr,ftall08gr,ftall09gr,ftall10gr,ftall11gr,ftall12gr,ftall13gr,ftall14gr,ftall03,ftall04,ftall05,ftall06,ftall08,ftall09,ftall10,ftall11,ftall12,ftall13,ftall14,ptall03ug,ptall04ug,ptall05ug,ptall06ug,ptall08ug,ptall09ug,ptall10ug,ptall11ug,ptall12ug,ptall13ug,ptall14ug,ptall03gr,ptall04gr,ptall05gr,ptall06gr,ptall08gr,ptall09gr,ptall10gr,ptall11gr,ptall12gr,ptall13gr,ptall14gr,ptall03,ptall04,ptall05,ptall06,ptall08,ptall09,ptall10,ptall11,ptall12,ptall13,ptall14,applcn,applcnm,applcnw,admssn,admssnm,admssnw,enrlt,enrlm,enrlw,applicantcount,admitcount,enrollftcount,enrollptcount,actcm25,actcm75,acten25,acten75,actmt25,actmt75,satmt25,satmt75,satvr25,satvr75,ftall1,ptall1,ft_faculty_per_100fte,pt_faculty_per_100fte,all_employees,ft_faculty_salary,full_time_employee_100fte,full_time_faculty_share,faculty_instr_headcount,LONGITUD,LATITUDE
-230199,230199,230199,0,Evans Hairstyling College,,Cedar City,Utah,84720,49,3,2,2,20,79,411724,498649,411724,,20,67,19,63,3280,5,17,3705,0,0,,6,20,2730,,,,,,,317066,,,,,,,,,,,,,,,0,,32,,,,,,36,0.8,,,20,,,20,,,,,20,,,20,0,0,0,1,19,,0,0,4,4,5,4,,2,1,,,,,,,,,,,,,,,,4,4,5,4,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,10,10,9,,30,0.5,,-113.063567,37.680498,
-230205,230205,230205,0,Evans Hairstyling College,,Saint George,Utah,84770,49,3,2,2,25.794116,50,297269,331277,297269,,11,100,11,100,3339,0,0,,0,0,,0,0,,100,9000,9000,,,,198484,,,,,,,,,,,,,,,,,30,,,,,,21,1,,27,25,,,25,2,,,2,27,,,27,1,0,0,1,25,,0,0,,8,2,6,3,3,,1,,,2,,,,,,,,,,,,,8,2,6,3,3,,1,,,2,,0,0,0,0,0,,2,,,0,,,,,,,,,,,,,0,0,0,0,0,,2,,,0,,,,,,,,,,,,,,,,,,,,,,,,2,,7.75370631,,4,,15.50741262,1,,-113.563057,37.108163,
-230214,230214,230214,0,Paul Mitchell the School-Salt Lake City,,Holiday,Utah,84117,49,3,2,2,275.411656,435,3099643,3940429,3099643,,113,90,78,62,4577,1,1,7500,0,0,,112,89,8903,,,,,,,3747256,,,,,,,,,,,,,,,0,25,121,,,,,,63,0.636363636,,,223,,,223,132,,,132,355,,,355,2,7,3,32,307,,4,0,5,53,54,38,41,14,11,6,1,,,,,,,,,,,,,,5,53,54,38,41,14,11,6,1,,,0,14,33,42,32,7,1,3,0,,,,,,,,,,,,,,0,14,33,42,32,7,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,11,9,3.994021226,3.267835549,33,,7.624949614,0.55,,-111.835302,40.665919,
-230223,230223,230223,0,Premier Hair Academy,,West Valley City,Utah,84120,49,3,2,2,53.676436,69,167994,389049,167994,,1,20,1,20,2700,0,0,,0,0,,0,0,,,,,,,,9900,,,,,,,,,,,,,,,,,15,,,,,,,,,,37,,,37,42,,,42,79,,,79,0,12,0,38,14,15,0,0,0,2,2,5,7,20,1,0,,,,,,,,,,,,,,,0,2,2,5,7,20,1,0,,,,2,2,7,4,17,2,5,3,,,,,,,,,,,,,,,2,2,7,4,17,2,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1.863014899,3.726029798,6,,7.452059597,0.333333333,,-111.986665,40.682884,
-230366,230366,230366,0,Eagle Gate College,,Murray,Utah,84123-6965,49,3,2,2,352.928522,548,7400030,7318647,7400030,0.010997658,71,97,48,66,5015,0,0,,7,10,863,66,90,8648,0,13569,13569,,,,6944733,3669944,1039605,,,,,,,,92,3,,,,,80,,,,,,95,,,137,564,217,,,217,346,,,346,563,,,563,12,11,5,40,234,1,260,0,0,14,28,38,49,23,17,23,12,,13,,,,,,,,,,,,0,14,28,38,49,23,17,23,12,,13,2,13,55,68,89,48,25,31,12,,3,,,,,,,,,,,,2,13,55,68,89,48,25,31,12,,3,,,,,,,,,,,,,,,,,,,,,,,,9,27,2.550091432,7.650274295,61,33696.77778,9.066991758,0.25,9,-111.903044,40.649603,
-230384,230384,230384,0,ITT Technical Institute-Murray,,Murray,Utah,84123,49,3,2,2,660.571408,782,13594963,13427892,13594963,0.012289184,96,90,72,67,4613,0,0,,15,14,2501,88,82,14397,300,16848,16848,,,,7067764,1484802,1576946,,,,,,,,122,73,,,,,,,,,,,195,7,0.21875,158,748,604,,,604,144,,,144,748,,,748,11,46,15,94,568,0,14,0,1,37,63,112,169,110,56,42,14,,,,,,,,,,,,,,1,37,63,112,169,110,56,42,14,,,0,0,7,24,54,29,17,12,1,,,,,,,,,,,,,,0,0,7,24,54,29,17,12,1,,,337,264,73,171,131,40,171,131,40,337,171,134,37,,,,,,,,,,,10,68,1.513840878,10.29411797,110,53218.3,6.206747598,0.128205128,10,-111.916673,40.674483,
-230418,230418,230418,0,Latter-day Saints Business College,,Salt Lake City,Utah,84101-3500,49,2,2,2,1365.308518,1646,5390000,14838000,13871000,0.128756957,240,63,126,33,4036,8,2,532,140,37,1030,91,24,3699,0,2800,2800,,,,12765000,19156000,4465000,14691000,74000,,,14691000,,13060000,326,,,,,,180,,,,,,326,105,0.460526316,641,1589,1218,,,1218,371,,,371,1589,,,1589,3,48,20,151,1091,,4,272,4,234,223,425,241,50,16,21,4,,,,,,,,,,,,,,4,234,223,425,241,50,16,21,4,,,0,25,55,121,102,29,12,12,15,,,,,,,,,,,,,,0,25,55,121,102,29,12,12,15,,,,,,,,,,,,,,,,,,,,,,,,,,12,81,0.878922225,5.932725017,148,56163.08333,3.808662974,0.129032258,12,-111.89981,40.771349,
-230472,230472,230472,0,Everest College-West Valley City,,West Valley City,Utah,84119-2632,49,3,2,2,438.678557,311,8003336,8003336,8003336,,461,95,416,85,4791,0,0,,6,1,784,454,93,9787,0,16199,16199,,,,6659072,14082484,292273,,,,,,,,25,5,,,,212,,,,,,,30,,,80,,399,,,399,101,,,101,500,,,500,15,39,15,120,301,,10,0,5,75,52,65,88,44,32,23,15,,,,,,,,,,,,,,5,75,52,65,88,44,32,23,15,,,0,18,5,18,25,15,9,8,3,,,,,,,,,,,,,,0,18,5,18,25,15,9,8,3,,,134,37,97,98,24,74,98,24,74,134,98,70,28,,,,,,,,,,,7,21,1.595701428,4.787104285,65,34958.14286,10.03012326,0.25,7,-111.969975,40.69664,
-230490,230490,230490,0,Ogden-Weber Applied Technology College,Ogden-Weber Applied Technology College,Ogden,Utah,84404-4089,49,1,2,2,1672.776862,1557,2078613,18905401,13267936,0.051159595,195,20,184,19,5043,20,2,625,28,3,1289,0,0,,,,,,,,18869134,,,,,,,,,,9,,,,,530,419,40,,,,,9,30,0.454545455,,,959,,,959,2126,,,2126,3085,,,3085,29,58,71,494,2243,54,136,0,2,121,104,140,250,153,57,88,44,0,,,,,,,,,,,,,2,121,104,140,250,153,57,88,44,0,,677,266,146,235,247,167,112,172,100,4,,,,,,,,,,,,,677,266,146,235,247,167,112,172,100,4,,,,,,,,,,,,,,,,,,,,,,,,,42,115,2.510795131,6.874796191,280,,6.037864481,0.267515924,,-111.969454,41.263456,
1895,230597,230597,1,Snow College,Snow College,Ephraim,Utah,84627,49,1,2,2,3237.424374,3311,9371824,36611538,31732393,0.248794685,893,78,379,33,4378,146,13,462,597,52,1772,286,25,3213,390,2152,7848,,,,40791014,115476393,4935871,110540522,2827427,,,110540522,,,653,,,,,0,67,,,,,,653,464,0.473469388,1412,4368,2666,,,2666,1702,,,1702,4368,,,4368,67,106,33,111,3866,13,52,120,87,1596,474,309,83,39,33,31,14,0,0,,,,,,,,,,,,87,1596,474,309,83,39,33,31,14,0,0,1078,200,85,64,64,55,43,55,49,8,1,,,,,,,,,,,,1078,200,85,64,64,55,43,55,49,8,1,,,,,,,,,,,,,,,,,,,,,,,,114,143,3.521317777,4.417091598,566,50606.54386,7.62952185,0.443579767,114,-111.582953,39.361577,
