groupid,unitid_linchpin,unitid,isgrouped,instname,TCSName,city,state,zip,ansi_code,control,medical,hospital,fte_count,fte12mn,tuition03,tot_rev_w_auxother_sum,unrestricted_revenue,tuition_discount,any_aid_num,any_aid_pct,fed_grant_num,fed_grant_pct,fed_grant_avg_amount,state_grant_num,state_grant_pct,state_grant_avg_amount,inst_grant_num,inst_grant_pct,inst_grant_avg_amount,loan_num,loan_pct,loan_avg_amount,fee01_tf,tuition02_tf,tuition03_tf,fee05_tf,tuition06_tf,tuition07_tf,total01,assets06,liabilities07,assets11,land04,buildings05,equipment05,assets15,endow02m,assets16,associatedegrees,bachelordegrees,masterdegrees,doctordegrees,firstprofdegrees,awardslessthan1yr,awards1yrto2yr,awards2yrto4yr,postbacccertificates,postmastcertificates,firstprofcertificates,postmastFPcert,totaldegrees,grad_rate_150_n,grad_rate_150_p,ugentering,fall_total_undergrad,total_full_time_undergraduates,total_full_time_graduates,total_full_time_postbacc,total_full_time,total_part_time_undergraduates,total_part_time_graduates,total_part_time_postbacc,total_part_time,total_undergraduates,total_graduates,total_postbacc,total_enrollment,total_enrollment_amin_tot,total_enrollment_asian_tot,total_enrollment_black_tot,total_enrollment_hisp_tot,total_enrollment_white_tot,total_enrollment_multi_tot,total_enrollment_unkn_tot,total_enrollment_nonres_tot,ftall03ug,ftall04ug,ftall05ug,ftall06ug,ftall08ug,ftall09ug,ftall10ug,ftall11ug,ftall12ug,ftall13ug,ftall14ug,ftall03gr,ftall04gr,ftall05gr,ftall06gr,ftall08gr,ftall09gr,ftall10gr,ftall11gr,ftall12gr,ftall13gr,ftall14gr,ftall03,ftall04,ftall05,ftall06,ftall08,ftall09,ftall10,ftall11,ftall12,ftall13,ftall14,ptall03ug,ptall04ug,ptall05ug,ptall06ug,ptall08ug,ptall09ug,ptall10ug,ptall11ug,ptall12ug,ptall13ug,ptall14ug,ptall03gr,ptall04gr,ptall05gr,ptall06gr,ptall08gr,ptall09gr,ptall10gr,ptall11gr,ptall12gr,ptall13gr,ptall14gr,ptall03,ptall04,ptall05,ptall06,ptall08,ptall09,ptall10,ptall11,ptall12,ptall13,ptall14,applcn,applcnm,applcnw,admssn,admssnm,admssnw,enrlt,enrlm,enrlw,applicantcount,admitcount,enrollftcount,enrollptcount,actcm25,actcm75,acten25,acten75,actmt25,actmt75,satmt25,satmt75,satvr25,satvr75,ftall1,ptall1,ft_faculty_per_100fte,pt_faculty_per_100fte,all_employees,ft_faculty_salary,full_time_employee_100fte,full_time_faculty_share,faculty_instr_headcount,LONGITUD,LATITUDE
-198039,198039,198039,0,Blue Ridge Community College,Blue Ridge Community College (NC),Flat Rock,North Carolina,28731-4728,37,1,2,2,1344.139114,2174,3308607,18527780,16912666,0.114298555,124,66,103,55,4668,73,39,1790,36,19,828,10,5,602,95,1600,7722,,,,21679522,32302437,1360693,30941744,1590270,,,30941744,,,188,,,,,60,32,,,,,,188,28,0.170731707,740,2488,766,,,766,1722,,,1722,2488,,,2488,10,22,110,126,2172,,47,1,15,276,122,64,78,48,47,62,45,1,8,,,,,,,,,,,,15,276,122,64,78,48,47,62,45,1,8,274,272,207,219,207,142,109,153,115,18,6,,,,,,,,,,,,274,272,207,219,207,142,109,153,115,18,6,,,,,,,,,,,,,,,,,,,,,,,,70,239,5.207794288,17.78089764,441,51515.37143,12.49870629,0.226537217,70,-82.425742,35.307659,
-198066,198066,198066,0,Brevard College,Brevard College,Brevard,North Carolina,28712,37,2,2,2,650.85714,638,13146161,20550125,19508769,0.473158818,187,98,65,34,5042,95,50,4045,187,98,8586,159,84,7185,0,20900,20900,,,,18208891,50607663,18448380,32159283,2399442,,,32159283,,19559547,,132,,,,,,,,,,,132,51,0.34,237,663,643,,,643,20,,,20,663,,,663,6,2,76,11,505,,42,21,8,275,242,87,13,7,3,7,1,0,0,,,,,,,,,,,,8,275,242,87,13,7,3,7,1,0,0,3,0,0,5,2,2,0,1,2,1,4,,,,,,,,,,,,3,0,0,5,2,2,0,1,2,1,4,1194,684,510,684,393,291,189,121,68,1194,684,186,3,16,21,15,21,16,21,430,550,420,540,55,40,8.450395121,6.453029001,218,44496.36364,23.96839343,0.567010309,55,-82.72968,35.236502,
2598,198075,198075,1,Brookstone College,,Charlotte,North Carolina,28262,37,3,2,2,91,503,3641938,3691020,3641938,,168,73,129,56,3171,0,0,,0,0,,146,64,4088,,,,,,,4787523,,,,,,,,,,,,,,,49,133,,,,,,,,,,,91,,,91,,,,,91,,,91,0,0,64,4,20,,3,0,1,3,11,15,17,11,7,12,8,,6,,,,,,,,,,,,1,3,11,15,17,11,7,12,8,,6,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,142,12,130,142,12,130,142,12,130,142,142,156,0,,,,,,,,,,,13,11,14.28571429,12.08791209,49,,36.26373626,0.541666667,,-80.741268,35.327138,
-198084,198084,198084,0,Brunswick Community College,Brunswick Community College,Supply,North Carolina,28462,37,1,2,2,1034.560756,1716,1666346,15080647,13634910,0.051657339,153,69,131,59,4061,124,56,1287,15,7,431,0,0,,100,1600,7720,,,,17731811,46188415,846745,45341670,1358229,,,45341670,,,144,,,,,109,68,,,,,,144,38,0.258503401,743,1558,770,,,770,788,,,788,1558,,,1558,13,8,222,42,1224,,49,0,26,311,147,71,76,40,39,40,19,1,,,,,,,,,,,,,26,311,147,71,76,40,39,40,19,1,,188,79,77,77,94,68,65,90,45,5,,,,,,,,,,,,,188,79,77,77,94,68,65,90,45,5,,,,,,,,,,,,,,,,,,,,,,,,,49,743,4.736309561,71.81791844,1126,35983.08163,13.91895055,0.061868687,49,-78.235515,34.042604,
-198109,198109,198109,0,Cabarrus College of Health Sciences,,Concord,North Carolina,28025,37,2,2,2,293.107113,321,3440927,7674138,6237709,0.012393172,19,100,8,42,3911,19,100,3611,10,53,714,11,58,4705,290,9660,9660,,,,5152853,,,,,,,,,,106,21,,,,261,13,,,,,,127,,,192,420,211,,,211,209,,,209,420,,,420,5,9,38,13,350,5,0,0,3,35,48,45,30,17,14,13,6,,,,,,,,,,,,,,3,35,48,45,30,17,14,13,6,,,0,8,31,41,47,27,23,29,3,,,,,,,,,,,,,,0,8,31,41,47,27,23,29,3,,,49,4,45,43,3,40,21,2,19,49,43,17,4,19,21,17,22,19,24,450,520,480,560,26,9,8.870477326,3.070549844,58,54820.96154,16.37626583,0.742857143,26,-80.600994,35.439054,
-198118,198118,198118,0,Caldwell Community College and Technical Institute,Caldwell Community College and Technical Institute,Hudson,North Carolina,28638,37,1,2,2,3086.211851,4453,7444169,33910235,28796769,0.008404833,376,56,335,49,4730,222,33,1902,40,6,947,106,16,6595,56,1600,7722,,,,39227722,42780068,2483429,40296639,6620890,,,40296639,,,464,,,,,235,75,,,,,,464,105,0.247058824,2809,4895,2172,,,2172,2723,,,2723,4895,,,4895,18,51,224,104,4323,,174,1,16,609,402,275,214,160,135,225,132,4,,,,,,,,,,,,,16,609,402,275,214,160,135,225,132,4,,712,316,332,322,288,183,199,234,113,24,,,,,,,,,,,,,712,316,332,322,288,183,199,234,113,24,,,,,,,,,,,,,,,,,,,,,,,,,138,342,4.471501202,11.08154646,707,43482.45652,10.27149189,0.2875,138,-81.484347,35.856703,
-198136,198136,198136,0,Campbell University Inc,Campbell University Inc,Buies Creek,North Carolina,27506,37,2,2,2,4877.502743,5966,95293478,112745885,120401535,0.286943803,725,99,268,37,4568,579,79,4521,643,88,10790,481,66,7179,740,20700,20700,0,5580,5580,82718823,373803342,96583028,277220314,27035855,,,277220314,,107717488,80,905,231,57,212,,,,,,,,1485,348,0.478021978,1301,4209,3063,1166,1166,4229,1146,519,519,1665,4209,1685,1685,5894,56,223,797,240,3910,0,668,0,26,1293,998,341,141,90,69,80,24,1,,0,1,81,497,367,83,53,52,32,0,,26,1294,1079,838,508,173,122,132,56,1,,6,28,145,216,245,150,154,168,32,2,,5,0,25,115,146,62,43,72,50,1,,11,28,170,331,391,212,197,240,82,3,,5115,2390,2725,1864,821,1043,951,450,501,5115,1864,951,0,19,24,17,24,18,25,460,580,440,560,191,41,3.915938341,1.066119339,743,53963.63874,13.36749633,0.78600823,191,-78.739347,35.407026,
-198154,198154,198154,0,Cape Fear Community College,Cape Fear Community College,Wilmington,North Carolina,28401-3910,37,1,2,2,5670.385318,8600,13562710,55290299,46721901,0.036974322,521,55,377,40,5014,324,34,1330,49,5,709,306,32,3563,137,1600,7722,,,,66878475,122536471,4681224,117855247,17149520,,,117855247,,,897,,,,,461,190,,,,,,897,137,0.171679198,6335,8922,3987,,,3987,5014,,,5014,9001,,,9001,73,3,1330,270,6939,0,367,19,75,1303,882,577,507,237,147,183,73,3,,,,,,,,,,,,,75,1303,882,577,507,237,147,183,73,3,,401,792,836,816,793,450,292,408,203,23,,,,,,,,,,,,,401,792,836,816,793,450,292,408,203,23,,,,,,,,,,,,,,,,,,,,,,,,,253,450,4.461777918,7.935968629,1094,48385.35178,8.57084612,0.359886202,253,-77.948014,34.229763,
-198190,198190,198190,0,Carolina School of Broadcast Training,,Charlotte,North Carolina,28214,37,3,2,-1,60.117624,85,514430,517916,517916,,15,58,12,46,2763,0,0,,0,0,,15,58,5919,,,,,,,478074,,,,,,,,,,,,,,,43,,,,,,,,,,,,49,,,49,28,,,28,77,,,77,0,1,23,0,53,,0,0,,5,11,8,14,4,4,2,1,,0,,,,,,,,,,,,,5,11,8,14,4,4,2,1,,0,,2,0,6,9,6,1,1,2,,1,,,,,,,,,,,,,2,0,6,9,6,1,1,2,,1,71,48,23,58,40,18,58,40,18,71,58,39,19,,,,,,,,,,,1,,1.663405726,,3,,4.990217178,1,,-80.98359,35.257067,
-198206,198206,198206,0,Carteret Community College,Carteret Community College,Morehead City,North Carolina,28557-2989,37,1,2,2,1162.567116,1524,2438250,15002979,12377374,0.014788885,113,65,87,50,5068,57,33,1963,5,3,630,20,11,7572,66,1650,7953,,,,17692202,27449595,1447753,26001842,3116836,,,26001842,,,157,,,,,109,89,,,,,,157,21,0.235955056,620,1872,804,,,804,1068,,,1068,1872,,,1872,8,18,168,46,1601,,31,0,18,234,145,117,126,47,35,59,19,4,,,,,,,,,,,,,18,234,145,117,126,47,35,59,19,4,,132,129,120,140,172,100,79,127,57,12,,,,,,,,,,,,,132,129,120,140,172,100,79,127,57,12,,,,,,,,,,,,,,,,,,,,,,,,,66,187,5.677091593,16.08509285,371,44963.80303,14.36476206,0.260869565,66,-76.753784,34.724445,
-198215,198215,198215,0,Catawba College,Catawba College,Salisbury,North Carolina,28144,37,2,2,2,1302.382855,1257,25184821,39994494,38009497,0.467127322,301,100,112,37,4606,213,71,4756,237,79,14674,214,71,6889,0,23740,23740,,,,40353280,102702687,39444757,63257930,2381187,,,63257930,,32135801,,270,7,,,,,,,,,,277,144,0.566929134,431,1298,1267,,,1267,57,34,34,91,1324,34,34,1358,5,9,238,16,1048,16,0,26,1,436,367,187,73,46,43,90,24,,0,,,,,,,,,,,,1,436,367,187,73,46,43,90,24,,0,5,1,2,6,8,5,5,18,4,,3,,,,3,11,8,3,6,3,,,5,1,2,9,19,13,8,24,7,,3,1104,605,499,768,410,358,308,172,136,1104,768,308,0,18,25,18,27,17,24,470,570,440,560,72,22,5.528328304,1.689211426,298,54439.31944,19.11880205,0.765957447,72,-80.482001,35.690672,
-198233,198233,198233,0,Catawba Valley Community College,Catawba Valley Community College,Hickory,North Carolina,28602-0699,37,1,2,2,3274.155641,5459,7557054,37353772,29583354,,378,56,374,55,4174,219,32,1812,74,11,948,31,5,3931,69,1687,7808,,,,44661561,51060610,3689173,47371437,2947229,,,47371437,,,606,,,,,143,62,,,,,,606,26,0.049618321,2643,5528,2135,,,2135,3393,,,3393,5528,,,5528,71,465,463,619,3829,,76,5,64,410,360,184,194,131,137,186,140,5,324,,,,,,,,,,,,64,410,360,184,194,131,137,186,140,5,324,544,506,439,361,363,311,261,388,203,17,0,,,,,,,,,,,,544,506,439,361,363,311,261,388,203,17,0,,,,,,,,,,,,,,,,,,,,,,,,144,376,4.398080476,11.4838768,816,50713.875,10.1705611,0.276923077,144,-81.28753,35.70052,
-198242,198242,198242,0,South College-Asheville,,Asheville,North Carolina,28803,37,3,2,2,213.142848,309,4297628,4444765,4297628,,34,100,27,79,4810,1,3,234,0,0,,33,97,9099,400,15000,15000,,,,3879523,2396540,1665787,,,,,,,,49,6,,,,,5,,,,,,55,,,63,251,188,,,188,64,,,64,252,,,252,1,1,18,2,202,0,28,0,,12,21,25,55,31,25,12,7,,,,,,,,,,,,,,,12,21,25,55,31,25,12,7,,,,2,2,11,14,10,8,12,5,,,,,,,,,,,,,,,2,2,11,14,10,8,12,5,,,,,,,,,,,,,,,,,,,,,,,,,,16,23,7.506702735,10.79088518,54,46688.8125,14.07506763,0.41025641,16,-82.524696,35.5081,
-198251,198251,198251,0,Central Carolina Community College,Central Carolina Community College,Sanford,North Carolina,27330-9840,37,1,2,2,3022.86635,4349,5799943,36951731,30592714,0.032327387,196,52,178,47,4647,153,40,1163,0,0,,0,0,,88,1600,7722,,,,44615825,44570703,4150558,40420145,2658855,,,40420145,,,400,,,,,619,260,,,,,,400,95,0.407725322,2923,5412,1831,,,1831,3550,,,3550,5381,,,5381,55,46,1314,348,3235,,367,16,48,390,273,202,241,186,148,222,115,6,,,,,,,,,,,,,48,390,273,202,241,186,148,222,115,6,,741,444,357,376,413,308,263,383,247,18,,,,,,,,,,,,,741,444,357,376,413,308,263,383,247,18,,,,,,,,,,,,,,,,,,,,,,,,,172,447,5.689963766,14.78728955,998,45171.88372,11.8761453,0.277867528,172,-79.145211,35.469031,
-198260,198260,198260,0,Central Piedmont Community College,Central Piedmont Community College,Charlotte,North Carolina,28204,37,1,2,2,11569.53796,15887,27539859,116009491,105641858,0.220848988,781,58,598,44,4165,400,30,1162,155,12,415,0,0,,198,1600,7722,,,,145697972,309973019,22679699,287293320,15271471,,,287293320,,,1370,,,,,603,89,,,,,,1370,145,0.103056148,5028,19364,7630,,,7630,11734,,,11734,19364,,,19364,78,522,5842,930,9696,,594,1702,52,2298,1747,1108,887,525,374,454,181,4,,,,,,,,,,,,,52,2298,1747,1108,887,525,374,454,181,4,,401,1345,1608,1710,1881,1367,996,1521,787,118,,,,,,,,,,,,,401,1345,1608,1710,1881,1367,996,1521,787,118,,,,,,,,,,,,,,,,,,,,,,,,,337,1404,2.912821594,12.13531608,3046,52088.74777,9.179277546,0.193566916,337,-80.830843,35.217142,
-198303,198303,198303,0,Chowan University,Chowan University,Murfreesboro,North Carolina,27855,37,2,2,2,1029.249989,973,18386471,22279985,22074382,0.408705673,513,100,377,73,4811,428,83,2577,513,100,7724,513,100,8880,290,18850,18850,,,,16480457,41350565,7111608,34238957,2579324,,,34238957,,20568660,0,131,,,,,,,,,,,131,84,0.289655172,597,1076,999,,,999,77,,,77,1076,,,1076,3,6,601,29,413,2,18,4,2,542,297,106,26,5,7,10,4,0,,,,,,,,,,,,,2,542,297,106,26,5,7,10,4,0,,1,2,1,13,5,3,10,24,17,1,,,,,,,,,,,,,1,2,1,13,5,3,10,24,17,1,,2585,1337,1248,1439,755,684,536,291,245,2585,1439,514,22,15,18,,,,,370,470,370,460,52,27,5.052222546,2.623269399,197,46590.51923,15.73961639,0.658227848,52,-77.09912,36.43621,
