groupid,unitid_linchpin,unitid,isgrouped,instname,TCSName,city,state,zip,ansi_code,control,medical,hospital,fte_count,fte12mn,tuition03,tot_rev_w_auxother_sum,unrestricted_revenue,tuition_discount,any_aid_num,any_aid_pct,fed_grant_num,fed_grant_pct,fed_grant_avg_amount,state_grant_num,state_grant_pct,state_grant_avg_amount,inst_grant_num,inst_grant_pct,inst_grant_avg_amount,loan_num,loan_pct,loan_avg_amount,fee01_tf,tuition02_tf,tuition03_tf,fee05_tf,tuition06_tf,tuition07_tf,total01,assets06,liabilities07,assets11,land04,buildings05,equipment05,assets15,endow02m,assets16,associatedegrees,bachelordegrees,masterdegrees,doctordegrees,firstprofdegrees,awardslessthan1yr,awards1yrto2yr,awards2yrto4yr,postbacccertificates,postmastcertificates,firstprofcertificates,postmastFPcert,totaldegrees,grad_rate_150_n,grad_rate_150_p,ugentering,fall_total_undergrad,total_full_time_undergraduates,total_full_time_graduates,total_full_time_postbacc,total_full_time,total_part_time_undergraduates,total_part_time_graduates,total_part_time_postbacc,total_part_time,total_undergraduates,total_graduates,total_postbacc,total_enrollment,total_enrollment_amin_tot,total_enrollment_asian_tot,total_enrollment_black_tot,total_enrollment_hisp_tot,total_enrollment_white_tot,total_enrollment_multi_tot,total_enrollment_unkn_tot,total_enrollment_nonres_tot,ftall03ug,ftall04ug,ftall05ug,ftall06ug,ftall08ug,ftall09ug,ftall10ug,ftall11ug,ftall12ug,ftall13ug,ftall14ug,ftall03gr,ftall04gr,ftall05gr,ftall06gr,ftall08gr,ftall09gr,ftall10gr,ftall11gr,ftall12gr,ftall13gr,ftall14gr,ftall03,ftall04,ftall05,ftall06,ftall08,ftall09,ftall10,ftall11,ftall12,ftall13,ftall14,ptall03ug,ptall04ug,ptall05ug,ptall06ug,ptall08ug,ptall09ug,ptall10ug,ptall11ug,ptall12ug,ptall13ug,ptall14ug,ptall03gr,ptall04gr,ptall05gr,ptall06gr,ptall08gr,ptall09gr,ptall10gr,ptall11gr,ptall12gr,ptall13gr,ptall14gr,ptall03,ptall04,ptall05,ptall06,ptall08,ptall09,ptall10,ptall11,ptall12,ptall13,ptall14,applcn,applcnm,applcnw,admssn,admssnm,admssnw,enrlt,enrlm,enrlw,applicantcount,admitcount,enrollftcount,enrollptcount,actcm25,actcm75,acten25,acten75,actmt25,actmt75,satmt25,satmt75,satvr25,satvr75,ftall1,ptall1,ft_faculty_per_100fte,pt_faculty_per_100fte,all_employees,ft_faculty_salary,full_time_employee_100fte,full_time_faculty_share,faculty_instr_headcount,LONGITUD,LATITUDE
-162061,162061,162061,0,Capitol College,,Laurel,Maryland,20708,24,2,2,2,454.641762,525,8744384,10483802,9706239,0.13055934,66,100,50,76,4571,30,45,4477,60,91,7314,45,68,5503,572,19310,19310,0,9882,9882,12050484,19792342,7495771,12296571,2016832,,,12296571,,3824301,0,56,170,0,,0,,,30,,,,226,13,0.317073171,102,341,232,61,61,293,109,311,311,420,341,372,372,713,6,44,249,43,335,,26,10,,89,63,54,14,8,2,2,0,,,,,1,4,20,14,6,11,5,,,,89,64,58,34,22,8,13,5,,,,1,4,11,22,23,14,26,8,,,,,2,11,52,66,53,92,35,,,,1,6,22,74,89,67,118,43,,,550,284,266,446,232,214,68,48,20,550,446,66,2,,,,,,,380,500,360,500,12,58,2.639440765,12.75729703,159,63469.08333,13.85706402,0.171428571,12,-76.840398,39.03217,
-162104,162104,162104,0,Cecil College,Cecil College,North East,Maryland,21901-1999,24,1,2,2,1382.305818,1452,7497084,25819032,20529583,0.065582832,268,80,101,30,4068,38,11,974,159,47,510,55,16,4690,310,5250,6600,,,,27924452,57789653,5394537,52395116,1779763,,,52395116,,,190,,,,,,81,,,,,,190,13,0.055555556,511,2408,874,,,874,1514,,,1514,2388,,,2388,12,34,163,45,2096,,26,12,7,492,218,77,37,14,8,18,3,0,,,,,,,,,,,,,7,492,218,77,37,14,8,18,3,0,,117,295,217,224,171,131,101,171,75,12,,,,,,,,,,,,,117,295,217,224,171,131,101,171,75,12,,,,,,,,,,,,,,,,,,,,,,,,,47,179,3.400115907,12.9493776,460,59638.82979,12.29829158,0.207964602,47,-75.95609,39.64084,
-162122,162122,162122,0,College of Southern Maryland,College of Southern Maryland,La Plata,Maryland,20646-0910,24,1,2,2,5345.868455,5096,23103669,63567958,48687749,0.011583658,414,43,257,27,3756,120,12,709,63,7,1323,116,12,3842,552,4176,5400,,,,67866276,103650076,13878303,89771773,3717323,,,89771773,,,822,,,,,,466,,,,,,822,112,0.131919906,4309,8810,3595,,,3595,5215,,,5215,8810,,,8810,54,331,1926,272,5574,,640,13,38,2044,831,263,176,86,67,65,23,2,,,,,,,,,,,,,38,2044,831,263,176,86,67,65,23,2,,217,755,866,800,735,450,390,666,298,38,,,,,,,,,,,,,217,755,866,800,735,450,390,666,298,38,,,,,,,,,,,,,,,,,,,,,,,,,123,449,2.300842249,8.399009511,949,75737.8374,8.604775891,0.215034965,123,-77.006021,38.561211,
-162168,162168,162168,0,Chesapeake College,Chesapeake College,Wye Mills,Maryland,21679-0008,24,1,2,2,1693.53975,1779,7684018,26812566,19380041,,321,71,192,43,4247,114,25,804,157,35,996,3,1,5667,538,4452,6608,,,,27540501,57557712,5731194,51826518,1460594,,,51826518,,,230,,,,,,47,,,,,,230,54,0.153846154,948,2856,1106,,,1106,1750,,,1750,2856,,,2856,10,35,504,53,2232,,16,6,9,642,206,82,67,38,31,20,11,0,,,,,,,,,,,,,9,642,206,82,67,38,31,20,11,0,,197,245,248,226,237,136,133,229,95,4,,,,,,,,,,,,,197,245,248,226,237,136,133,229,95,4,,,,,,,,,,,,,,,,,,,,,,,,,59,139,3.483827291,8.207660907,493,64250.01695,13.40387788,0.297979798,59,-76.084,38.95244,
-162210,162210,162210,0,Washington Adventist University,Columbia Union College,Takoma Park,Maryland,20912,24,2,2,2,952.884433,974,18617747,29420307,23611596,0.226257882,143,99,82,57,5453,29,20,5706,137,95,7032,115,80,10545,1280,18200,18200,0,9720,9720,25457776,31735125,10715155,21019970,1809020,,,21019970,,2447446,5,177,35,,,,0,0,,,,,217,57,0.280788177,325,1075,802,7,7,809,269,100,100,369,1071,107,107,1178,1,72,568,115,129,,292,1,6,179,180,169,95,43,37,67,23,1,2,,,,2,2,1,1,1,0,0,,6,179,180,171,97,44,38,68,23,1,2,4,7,9,27,41,39,35,51,28,2,26,,,,15,24,11,8,21,20,1,,4,7,9,42,65,50,43,72,48,3,26,,,,,,,,,,,,,,,,,,,,,,,,44,4,4.617558906,0.419778082,137,45749.93182,12.90817603,0.916666667,44,-76.998791,38.985008,
-162283,162283,162283,0,Coppin State University,Coppin State University,Baltimore,Maryland,21216-3698,24,1,2,2,3139.461534,3397,15517378,74384987,53598306,0.231687596,448,85,327,62,4914,189,36,2961,182,35,3961,170,32,4739,1914,3527,12222,1438,4230,7794,76587898,276379506,36969299,239410207,11830474,,,239410207,,,,378,69,,,,,,4,0,,0,447,96,0.163265306,871,3185,2575,142,142,2717,726,358,358,1084,3301,500,500,3801,2,9,3353,16,51,,213,157,16,758,553,459,305,142,105,166,70,1,,,,,14,23,23,19,36,27,0,,16,758,553,473,328,165,124,202,97,1,,0,17,51,112,132,101,77,150,83,3,,,,,18,74,49,47,84,78,8,,0,17,51,130,206,150,124,234,161,11,,5138,1391,3747,2197,594,1603,610,156,454,5138,2197,570,40,,,,,,,380,460,400,470,159,173,5.064562769,5.510499114,788,64165.99367,17.6781908,0.478915663,158,-76.658175,39.309403,
-162335,162335,162335,0,Delmarva Beauty Academy,,Salisbury,Maryland,21804-6952,24,3,2,2,69,200,734136,928755,735742,0.013621454,26,96,21,78,5345,5,19,500,2,7,1750,24,89,6989,,,,,,,869889,,,,,,,,,,,,,,,4,43,,,,,,,,,,,69,,,69,,,,,69,,,69,1,2,26,0,39,1,0,0,,19,11,14,11,12,1,1,,,,,,,,,,,,,,,,19,11,14,11,12,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,7.246376812,,12,,17.39130435,1,,-75.599798,38.338191,
-162371,162371,162371,0,North American Trade Schools,,Baltimore,Maryland,21244,24,3,2,2,529,699,7476926,7564521,7483071,,642,94,630,92,4176,12,2,208,0,0,,642,94,109,,,,,,,6522948,,,,,,,,,,,,,,,214,257,,,,,,,,,,,529,,,529,,,,,529,,,529,0,0,415,0,102,,10,2,,5,40,28,334,58,32,22,,,10,,,,,,,,,,,,,5,40,28,334,58,32,22,,,10,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,0,350,330,20,326,310,16,204,195,9,350,326,204,0,,,,,,,,,,,30,10,5.671077505,1.890359168,138,,22.30623819,0.75,,-76.749291,39.312827,
-162557,162557,162557,0,Frederick Community College,Frederick Community College,Frederick,Maryland,21702-2964,24,1,2,2,3659.645138,4068,16005348,50019956,40215817,0.050788711,361,37,185,19,3913,100,10,621,120,12,684,82,8,4060,327,4992,6792,,,,52666283,72562895,4684217,67878678,5804691,,,67878678,,,682,,,,,,132,,,,,,682,163,0.202233251,1987,6233,2359,,,2359,3874,,,3874,6233,,,6233,38,265,714,370,4683,,150,13,34,1316,559,206,109,47,41,41,6,0,,,,,,,,,,,,,34,1316,559,206,109,47,41,41,6,0,,261,420,515,533,580,401,308,561,253,42,,,,,,,,,,,,,261,420,515,533,580,401,308,561,253,42,,,,,,,,,,,,,,,,,,,,,,,,,97,452,2.650530211,12.35092428,970,67916.8125,8.935292567,0.176684882,96,-77.413436,39.451279,
-162584,162584,162584,0,Frostburg State University,Frostburg State University,Frostburg,Maryland,21532-1099,24,1,2,2,4949.498262,4992,31410037,85341234,61583714,0.182322326,887,86,362,35,5299,384,37,3487,409,40,2579,691,67,8057,1684,5000,15196,1674,5706,6948,88476904,101870332,27554430,74315902,1216479,,,74315902,,,,768,230,,,,,50,10,,,,998,455,0.476439791,1457,4755,4439,243,243,4682,316,387,387,703,4755,630,630,5385,21,80,1147,127,3829,,120,61,13,1735,1719,745,138,44,13,25,7,0,,,,1,137,61,15,8,14,7,0,,13,1735,1720,882,199,59,21,39,14,0,,17,12,37,104,49,24,19,36,17,1,,,,0,34,146,89,43,53,21,1,,17,12,37,138,195,113,62,89,38,2,,4476,2197,2279,2624,1274,1350,1032,524,508,4476,2624,1028,4,17,22,16,22,16,22,430,530,430,530,242,118,4.889384483,2.384080037,930,67411.8625,14.14284768,0.672222222,240,-78.931749,39.648508,
