groupid,unitid_linchpin,unitid,isgrouped,instname,TCSName,city,state,zip,ansi_code,control,medical,hospital,fte_count,fte12mn,tuition03,tot_rev_w_auxother_sum,unrestricted_revenue,tuition_discount,any_aid_num,any_aid_pct,fed_grant_num,fed_grant_pct,fed_grant_avg_amount,state_grant_num,state_grant_pct,state_grant_avg_amount,inst_grant_num,inst_grant_pct,inst_grant_avg_amount,loan_num,loan_pct,loan_avg_amount,fee01_tf,tuition02_tf,tuition03_tf,fee05_tf,tuition06_tf,tuition07_tf,total01,assets06,liabilities07,assets11,land04,buildings05,equipment05,assets15,endow02m,assets16,associatedegrees,bachelordegrees,masterdegrees,doctordegrees,firstprofdegrees,awardslessthan1yr,awards1yrto2yr,awards2yrto4yr,postbacccertificates,postmastcertificates,firstprofcertificates,postmastFPcert,totaldegrees,grad_rate_150_n,grad_rate_150_p,ugentering,fall_total_undergrad,total_full_time_undergraduates,total_full_time_graduates,total_full_time_postbacc,total_full_time,total_part_time_undergraduates,total_part_time_graduates,total_part_time_postbacc,total_part_time,total_undergraduates,total_graduates,total_postbacc,total_enrollment,total_enrollment_amin_tot,total_enrollment_asian_tot,total_enrollment_black_tot,total_enrollment_hisp_tot,total_enrollment_white_tot,total_enrollment_multi_tot,total_enrollment_unkn_tot,total_enrollment_nonres_tot,ftall03ug,ftall04ug,ftall05ug,ftall06ug,ftall08ug,ftall09ug,ftall10ug,ftall11ug,ftall12ug,ftall13ug,ftall14ug,ftall03gr,ftall04gr,ftall05gr,ftall06gr,ftall08gr,ftall09gr,ftall10gr,ftall11gr,ftall12gr,ftall13gr,ftall14gr,ftall03,ftall04,ftall05,ftall06,ftall08,ftall09,ftall10,ftall11,ftall12,ftall13,ftall14,ptall03ug,ptall04ug,ptall05ug,ptall06ug,ptall08ug,ptall09ug,ptall10ug,ptall11ug,ptall12ug,ptall13ug,ptall14ug,ptall03gr,ptall04gr,ptall05gr,ptall06gr,ptall08gr,ptall09gr,ptall10gr,ptall11gr,ptall12gr,ptall13gr,ptall14gr,ptall03,ptall04,ptall05,ptall06,ptall08,ptall09,ptall10,ptall11,ptall12,ptall13,ptall14,applcn,applcnm,applcnw,admssn,admssnm,admssnw,enrlt,enrlm,enrlw,applicantcount,admitcount,enrollftcount,enrollptcount,actcm25,actcm75,acten25,acten75,actmt25,actmt75,satmt25,satmt75,satvr25,satvr75,ftall1,ptall1,ft_faculty_per_100fte,pt_faculty_per_100fte,all_employees,ft_faculty_salary,full_time_employee_100fte,full_time_faculty_share,faculty_instr_headcount,LONGITUD,LATITUDE
-219806,219806,219806,0,Carson-Newman College,Carson-Newman College,Jefferson City,Tennessee,37760,47,2,2,2,2001.222481,2135,35245118,44600253,48959977,0.356001078,512,100,208,41,5036,366,71,5282,510,100,7603,343,67,5774,852,17850,17850,154,5490,5490,37863501,107929285,49475403,58453882,3588024,,,58453882,,28289913,,326,81,,,,,,,,,,407,239,0.533482143,629,1902,1774,133,133,1907,128,115,115,243,1902,248,248,2150,5,15,159,24,1761,0,110,76,16,793,662,205,40,17,19,17,3,0,2,,,2,46,36,15,10,16,8,,,16,793,664,251,76,32,29,33,11,0,2,71,11,2,18,5,3,5,6,5,2,0,,,0,11,35,19,18,24,8,,,71,11,2,29,40,22,23,30,13,2,0,3031,1367,1664,2236,1020,1216,513,253,260,3031,2236,513,0,20,25,20,25,18,20,460,472,,,130,77,6.496029364,4.747098381,492,47058.94615,19.08833244,0.577777778,130,-83.492202,36.122269,
-219824,219824,219824,0,Chattanooga State Community College,Chattanooga State Technical Community College,Chattanooga,Tennessee,37406-1097,47,1,2,2,6095.735477,6407,27498556,62919145,53124975,0.027182155,1072,85,753,60,4452,438,35,2345,114,9,2459,467,37,5471,292,2700,11475,,,,74781202,60028267,11295019,48733248,2230000,,,48733248,,,745,,,,,86,99,,,,,,745,81,0.080039526,2543,9431,4410,,,4410,5021,,,5021,9431,,,9431,40,127,1601,275,7176,186,15,11,90,1345,1104,626,522,291,178,181,72,1,,,,,,,,,,,,,90,1345,1104,626,522,291,178,181,72,1,,586,448,509,734,832,600,474,558,275,5,,,,,,,,,,,,,586,448,509,734,832,600,474,558,275,5,,,,,,,,,,,,,,,,,,,,,,,,,214,398,3.510651025,6.52915471,1018,47703.01869,9.203155257,0.349673203,214,-85.235488,35.095898,
-219833,219833,219833,0,Christian Brothers University,Christian Brothers University,Memphis,Tennessee,38104,47,2,2,2,1557.049464,1744,33486641,44446820,40329740,0.392946578,294,98,123,41,5385,217,72,5438,292,97,12099,188,63,5917,550,23180,23180,140,14280,14280,40635757,65273555,11399957,53873598,3238097,,,53873598,,23666455,,257,182,,,,,,,,,,439,136,0.548387097,390,1425,1257,69,69,1326,168,432,432,600,1425,501,501,1926,5,89,601,85,980,,129,37,11,481,459,134,54,39,28,42,9,,,,,0,25,20,11,3,7,3,0,,11,481,459,159,74,50,31,49,12,0,,0,2,4,24,23,31,37,35,12,,,,,1,86,110,66,58,72,38,1,,0,2,5,110,133,97,95,107,50,1,,1634,664,970,972,433,539,308,154,154,1634,972,306,2,22,27,22,29,20,27,500,610,470,590,98,83,6.293955476,5.330594944,357,52781.40816,16.18445694,0.541436464,98,-89.983777,35.128436,
-219842,219842,219842,0,Church of God Theological Seminary,,Cleveland,Tennessee,37320-3330,47,2,2,2,153.239133,186,2197119,3475366,3762552,0.192700987,,,,,,,,,,,,,,,,,,633,10727,10727,4104207,19191195,45455,19145740,815825,,,19145740,,13195550,,,37,6,,,,,,,,,43,,,,,,120,120,120,,87,87,87,,207,207,207,1,3,26,30,134,,0,13,,,,,,,,,,,,,,,8,29,25,17,24,17,0,,,,,8,29,25,17,24,17,0,,,,,,,,,,,,,,,,0,9,8,9,28,29,4,,,,,0,9,8,9,28,29,4,,,,,,,,,,,,,,,,,,,,,,,,,9,4,5.873173401,11.09377198,63,50704,18.27209503,0.346153846,9,-84.868904,35.162469,
-219879,219879,219879,0,Cleveland State Community College,Cleveland State Community College,Cleveland,Tennessee,37312,47,1,2,2,2562.807408,2593,9645989,23206055,19636909,0.0646364,564,85,458,69,3453,315,48,2176,94,14,2045,114,17,4060,269,2664,11040,,,,24546659,16842429,5036267,11806162,1428848,,,11806162,,,322,,,,,117,58,,,,,,322,74,0.149193548,1015,3582,2031,,,2031,1584,,,1584,3615,,,3615,13,37,193,100,3204,12,52,4,6,705,426,238,221,149,115,117,53,1,0,,,,,,,,,,,,6,705,426,238,221,149,115,117,53,1,0,316,179,146,196,189,167,125,190,73,2,1,,,,,,,,,,,,316,179,146,196,189,167,125,190,73,2,1,1104,447,657,1104,447,657,713,284,429,1104,1104,632,81,16,21,15,22,16,20,,,,,69,131,2.69235994,5.111581916,340,44174.57971,7.452764472,0.345,69,-84.876113,35.204264,
-219888,219888,219888,0,Columbia State Community College,Columbia State Community College,Columbia,Tennessee,38401,47,1,2,2,3615.445783,3716,13764065,32631431,26635784,0.023429852,671,79,397,47,4263,409,48,2296,125,15,2239,140,17,4388,241,2664,11040,,,,36530559,36773353,6161017,30612336,986725,,,30612336,,,543,,,,,31,32,,,,,,543,112,0.139303483,1839,5581,2622,,,2622,2959,,,2959,5581,,,5581,20,58,421,151,4808,,102,21,10,1071,737,273,206,132,82,87,23,1,,,,,,,,,,,,,10,1071,737,273,206,132,82,87,23,1,,414,485,380,401,418,261,227,267,104,2,,,,,,,,,,,,,414,485,380,401,418,261,227,267,104,2,,,,,,,,,,,,,,,,,,,,,,,,,97,160,2.682933332,4.425457042,402,49237.02062,6.665844669,0.377431907,97,-87.099981,35.618639,
-219903,219903,219903,0,Concorde Career College,,Memphis,Tennessee,38137-0132,47,3,2,2,1113,938,9320000,9520000,9514000,0.020815451,1275,91,1173,83,5756,111,8,2760,62,4,4065,1267,90,8787,,,,,,,11059000,3034000,1594000,,,,,,,,72,,,,,776,151,,,,,,72,875,0.668960245,,,1113,,,1113,,,,,1113,,,1113,10,7,728,8,334,19,7,0,,70,170,239,286,140,94,86,28,,,,,,,,,,,,,,,70,170,239,286,140,94,86,28,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,383,49,334,383,49,334,383,49,334,383,383,383,0,,,,,,,,,,,39,24,3.504043127,2.156334232,115,33786.64103,7.90655885,0.619047619,39,-89.892657,35.111403,
-219921,219921,219921,0,Tennessee Technology Center at Covington,,Covington,Tennessee,38019,47,1,2,2,231.588122,220,425274,2220543,1482764,,194,96,169,84,2359,178,88,1262,14,7,951,0,0,,,,,,,,2398340,,,,,,,,,,,,,,,,116,98,,,,,,49,0.426086957,,,196,,,196,106,,,106,302,,,302,5,0,67,1,221,8,0,0,0,38,32,32,28,18,11,25,12,,,,,,,,,,,,,,0,38,32,32,28,18,11,25,12,,,8,17,4,8,14,9,10,20,16,,,,,,,,,,,,,,8,17,4,8,14,9,10,20,16,,,,,,,,,,,,,,,,,,,,,,,,,,10,5,4.318010748,2.159005374,22,,7.340618272,0.666666667,,-89.61721,35.627167,
-219949,219949,219949,0,Cumberland University,Cumberland University,Lebanon,Tennessee,37087,47,2,2,2,1126.616072,1275,24856497,23496698,26488699,0.378651586,199,100,87,44,5168,154,77,5047,186,93,7856,120,60,7042,900,16530,16530,0,12600,12600,17990519,32923557,6542495,26381062,1006498,,,26381062,,8742299,2,203,142,,,,,,,,,,347,65,0.320197044,401,1041,903,80,80,983,138,234,234,372,1041,314,314,1355,5,13,184,23,981,,108,41,3,281,277,211,66,24,26,9,6,,,,,,22,27,12,11,7,1,0,,3,281,277,233,93,36,37,16,7,0,,38,14,3,19,22,12,6,17,7,,,,,,25,64,54,39,36,15,1,,38,14,3,44,86,66,45,53,22,1,,675,318,357,384,181,203,201,99,102,675,384,200,1,20,24,20,25,17,24,450,560,410,510,39,71,3.461693914,8.876138241,265,43959.07692,11.98278663,0.28057554,39,-86.29925,36.20564,
-219976,219976,219976,0,Lipscomb University,Lipscomb University,Nashville,Tennessee,37204-3951,47,2,2,2,3111.826155,3454,62225237,87241948,74000761,0.24053877,592,99,151,25,4849,343,57,4808,582,97,8224,330,55,9139,1060,19330,19330,0,16002,16002,83296500,194512319,107910570,86601749,,,,86601749,,74740696,,462,294,,,,,,7,,,,756,262,0.551578947,759,2526,2306,616,616,2922,207,284,284,491,2513,900,900,3413,15,73,252,73,2592,,356,52,23,1031,880,261,55,23,20,11,2,,0,,1,34,235,186,56,33,34,36,1,0,23,1032,914,496,241,79,53,45,38,1,0,0,2,18,53,50,27,16,22,16,,3,,0,1,53,84,51,29,36,26,2,2,0,2,19,106,134,78,45,58,42,2,5,2683,1046,1637,1783,713,1070,605,237,368,2683,1783,601,4,21,27,21,29,20,27,490,630,510,620,122,165,3.920527495,5.302352759,691,66966.66393,16.48549676,0.425087108,122,-86.80091,36.10539,
-219994,219994,219994,0,Tennessee Technology Center at Dickson,,Dickson,Tennessee,37055,47,1,2,2,613.465535,622,1279897,5697634,3445105,0.020245379,464,86,358,66,2287,428,79,1173,3,1,433,0,0,,,,,,,,6867893,,,,,,,,,,,,,,,49,199,46,,,,,,240,0.625,,,595,,,595,55,,,55,650,,,650,6,2,55,9,578,,0,0,,39,153,75,92,62,59,71,43,1,0,,,,,,,,,,,,,39,153,75,92,62,59,71,43,1,0,,10,6,3,5,5,3,9,3,0,11,,,,,,,,,,,,,10,6,3,5,5,3,9,3,0,11,,,,,,,,,,,,,,,,,,,,,,,,26,6,4.238216903,0.978050055,50,,6.846350382,0.8125,,-87.36547,36.051187,
2658,220002,220002,1,Draughons Junior College Inc,,Nashville,Tennessee,37217,47,3,2,2,1642.07327,2540,20624923,20372471,20624923,0.012240143,391,87,361,80,4034,36,8,1482,55,12,1255,338,75,7080,1108,12500,12500,,,,14939310,13160980,2622322,,,,,,,,375,0,,,,19,76,,,,,,375,,,827,1832,1517,,,1517,315,,,315,1832,,,1832,15,13,603,72,1001,33,89,6,,104,187,217,335,265,148,183,72,,6,,,,,,,,,,,,,104,187,217,335,265,148,183,72,,6,,25,38,62,70,40,33,34,12,,1,,,,,,,,,,,,,25,38,62,70,40,33,34,12,,1,,,,,,,,,,,,,,,,,,,,,,,,44,51,2.679539385,3.105829742,170,30063.25,7.064240197,0.463157895,44,-86.722207,36.132547,
-220057,220057,220057,0,Dyersburg State Community College,Dyersburg State Community College,Dyersburg,Tennessee,38024-2411,47,1,2,2,2344.135934,2285,8632010,27154927,16477521,0.30085878,679,93,494,68,4502,282,39,2349,119,16,1112,332,45,3136,270,2664,11040,,,,29175092,33321404,3193148,30128256,866324,,,30128256,,,215,,,,,12,,,,,,,215,41,0.078544061,1185,3331,1813,,,1813,1582,,,1582,3395,,,3395,6,16,708,55,2430,144,34,2,5,640,394,205,187,129,87,133,33,0,,,,,,,,,,,,,5,640,394,205,187,129,87,133,33,0,,376,175,125,163,192,187,114,182,67,1,,,,,,,,,,,,,376,175,125,163,192,187,114,182,67,1,,877,315,562,877,315,562,877,315,562,877,877,740,137,15,21,15,21,15,19,,,,,54,128,2.303620674,5.46043419,330,46971.83333,8.318630211,0.296703297,54,-89.3931,36.04846,
-220075,220075,220075,0,East Tennessee State University,East Tennessee State University,Johnson City,Tennessee,37614-0000,47,1,1,2,12722.19077,13531,100585828,297337419,192933772,0.191659266,1957,95,907,44,4818,1412,68,4535,589,28,4212,915,44,5328,949,4584,16512,949,6220,17252,297431531,380706435,178472986,202233449,22509511,,,202233449,,,,1873,648,57,126,,,,25,8,,8,2704,580,0.392156863,3353,11648,9855,1787,1787,11642,1793,986,986,2779,11648,2773,2773,14421,68,248,653,329,12505,320,19,279,12,3014,3032,2175,809,340,210,195,67,1,,,,33,658,592,199,123,121,56,5,,12,3014,3065,2833,1401,539,333,316,123,6,,95,56,100,316,363,237,209,272,134,11,,,,1,60,177,170,147,236,179,16,,95,56,101,376,540,407,356,508,313,27,,4721,1983,2738,4024,1731,2293,2065,925,1140,4721,4024,2033,32,19,25,19,26,18,24,430,560,420,550,758,312,5.958093332,6.917047668,3085,56798.50581,17.00178876,0.462759463,516,-82.370737,36.301866,
-220118,220118,220118,0,Chattanooga College Medical Dental and Technical Careers,,Chattanooga,Tennessee,37411-3742,47,3,2,2,363,194,2885120,3246095,2885879,,49,92,49,92,5028,49,92,1219,0,0,,49,92,5829,75,7312,7312,,,,2387883,756991,250738,,,,,,,,7,,,,,,71,,,,,,7,18,0.580645161,59,363,363,,,363,,,,,363,,,363,0,33,161,4,165,0,0,0,,5,48,71,84,47,48,38,22,,,,,,,,,,,,,,,5,48,71,84,47,48,38,22,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,8,11,2.203856749,3.03030303,34,24908.28571,6.336088154,0.421052632,7,-85.242348,35.022526,
-220127,220127,220127,0,Tennessee Technology Center at Elizabethton,,Elizabethton,Tennessee,37643,47,1,2,2,677.425449,584,1108542,4307090,2813850,0.01810847,718,80,516,58,2466,610,68,1148,12,1,1824,0,0,,,,,,,,4656201,,,,,,,,,,,,,,,218,222,26,,,,,,278,0.751351351,,,618,,,618,177,,,177,795,,,795,1,3,17,6,767,0,1,0,,15,98,92,64,101,65,91,82,0,10,,,,,,,,,,,,,15,98,92,64,101,65,91,82,0,10,,6,30,34,17,11,31,26,19,3,0,,,,,,,,,,,,,6,30,34,17,11,31,26,19,3,0,,,,,,,,,,,,,,,,,,,,,,,,19,7,2.804736673,1.033324037,45,,4.280913869,0.730769231,,-82.176758,36.367119,
