groupid,unitid_linchpin,unitid,isgrouped,instname,TCSName,city,state,zip,ansi_code,control,medical,hospital,fte_count,fte12mn,tuition03,tot_rev_w_auxother_sum,unrestricted_revenue,tuition_discount,any_aid_num,any_aid_pct,fed_grant_num,fed_grant_pct,fed_grant_avg_amount,state_grant_num,state_grant_pct,state_grant_avg_amount,inst_grant_num,inst_grant_pct,inst_grant_avg_amount,loan_num,loan_pct,loan_avg_amount,fee01_tf,tuition02_tf,tuition03_tf,fee05_tf,tuition06_tf,tuition07_tf,total01,assets06,liabilities07,assets11,land04,buildings05,equipment05,assets15,endow02m,assets16,associatedegrees,bachelordegrees,masterdegrees,doctordegrees,firstprofdegrees,awardslessthan1yr,awards1yrto2yr,awards2yrto4yr,postbacccertificates,postmastcertificates,firstprofcertificates,postmastFPcert,totaldegrees,grad_rate_150_n,grad_rate_150_p,ugentering,fall_total_undergrad,total_full_time_undergraduates,total_full_time_graduates,total_full_time_postbacc,total_full_time,total_part_time_undergraduates,total_part_time_graduates,total_part_time_postbacc,total_part_time,total_undergraduates,total_graduates,total_postbacc,total_enrollment,total_enrollment_amin_tot,total_enrollment_asian_tot,total_enrollment_black_tot,total_enrollment_hisp_tot,total_enrollment_white_tot,total_enrollment_multi_tot,total_enrollment_unkn_tot,total_enrollment_nonres_tot,ftall03ug,ftall04ug,ftall05ug,ftall06ug,ftall08ug,ftall09ug,ftall10ug,ftall11ug,ftall12ug,ftall13ug,ftall14ug,ftall03gr,ftall04gr,ftall05gr,ftall06gr,ftall08gr,ftall09gr,ftall10gr,ftall11gr,ftall12gr,ftall13gr,ftall14gr,ftall03,ftall04,ftall05,ftall06,ftall08,ftall09,ftall10,ftall11,ftall12,ftall13,ftall14,ptall03ug,ptall04ug,ptall05ug,ptall06ug,ptall08ug,ptall09ug,ptall10ug,ptall11ug,ptall12ug,ptall13ug,ptall14ug,ptall03gr,ptall04gr,ptall05gr,ptall06gr,ptall08gr,ptall09gr,ptall10gr,ptall11gr,ptall12gr,ptall13gr,ptall14gr,ptall03,ptall04,ptall05,ptall06,ptall08,ptall09,ptall10,ptall11,ptall12,ptall13,ptall14,applcn,applcnm,applcnw,admssn,admssnm,admssnw,enrlt,enrlm,enrlw,applicantcount,admitcount,enrollftcount,enrollptcount,actcm25,actcm75,acten25,acten75,actmt25,actmt75,satmt25,satmt75,satvr25,satvr75,ftall1,ptall1,ft_faculty_per_100fte,pt_faculty_per_100fte,all_employees,ft_faculty_salary,full_time_employee_100fte,full_time_faculty_share,faculty_instr_headcount,LONGITUD,LATITUDE
-156417,156417,156417,0,Clear Creek Baptist Bible College,,Pineville,Kentucky,40977-9752,21,2,2,2,146.785706,147,845720,4674479,3926262,0.477996264,13,100,10,77,4550,0,0,,13,100,1808,0,0,,360,4972,4972,,,,4012678,18089260,176345,17912915,55163,,,17912915,,12494938,4,29,,,,2,0,0,,,,,33,7,0.583333333,60,182,124,,,124,58,,,58,182,,,182,0,0,2,0,180,0,0,0,,3,19,30,26,16,15,11,4,,,,,,,,,,,,,,,3,19,30,26,16,15,11,4,,,,1,3,5,6,12,10,12,9,,,,,,,,,,,,,,,1,3,5,6,12,10,12,9,,,,,,,,,,,,,,,,,,,,,,,,,,6,5,4.087591472,3.406326226,39,39715.5,18.39416162,0.545454545,6,-83.723832,36.721422,
-156426,156426,156426,0,Paul Mitchell The School-Lexington,,Lexington,Kentucky,40514,21,3,2,2,84,224,498073,1046454,498073,,149,94,111,70,4386,0,0,,0,0,,144,91,8122,,,,,,,466570,,,,,,,,,,,,,,,,7,11,,,,,,8,1,,,84,,,84,,,,,84,,,84,0,0,7,0,75,1,1,0,1,22,13,15,8,12,5,,,,8,,,,,,,,,,,,1,22,13,15,8,12,5,,,,8,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,5,2,5.952380952,2.380952381,11,,10.71428571,0.714285714,,-84.551363,37.980117,
-156444,156444,156444,0,Collins School of Cosmetology,,Middlesboro,Kentucky,40965,21,3,2,2,22,18,68333,203396,100911,,10,100,10,100,5550,0,0,,0,0,,2,20,3600,,,,,,,56346,,,,,,,,,,,,,,,3,1,24,,,,,,4,0.4,,,22,,,22,,,,,22,,,22,0,0,0,0,22,,0,0,1,3,1,10,2,1,2,1,1,,,,,,,,,,,,,,1,3,1,10,2,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2,,9.090909091,,8,,36.36363636,1,,-83.715757,36.605691,
2509,156471,156471,1,Galen College of Nursing-Louisville,,Louisville,Kentucky,40207,21,3,2,2,2174.440628,3409,31469374,31538374,31538374,,1024,76,610,45,3487,11,1,944,0,0,,966,72,7708,,,,,,,27412461,13949106,8787861,,,,,,,,437,,,,,,815,,,,,,437,176,0.666666667,,,1910,,,1910,666,,,666,2576,,,2576,3,62,317,373,1570,,251,0,1,52,117,271,461,357,319,265,67,0,,,,,,,,,,,,,1,52,117,271,461,357,319,265,67,0,,0,6,46,106,182,125,85,96,19,1,,,,,,,,,,,,,0,6,46,106,182,125,85,96,19,1,,454,62,379,377,51,313,255,38,217,454,377,504,136,,,,,,,,,,,136,99,6.254482107,4.552895063,354,45349.19118,11.40523208,0.578723404,136,-85.698094,38.276202,
-156541,156541,156541,0,University of the Cumberlands,University of the Cumberlands,Williamsburg,Kentucky,40769,21,2,2,2,2230.607246,2529,29685437,43327489,44754259,0.398776983,453,100,255,56,4944,270,60,4718,453,100,6901,363,80,5199,360,15298,15298,200,5238,5238,33551865,163715956,57565202,106150754,14062237,,,106150754,,67789096,,240,247,0,,,,,,,,,487,160,0.38277512,531,1760,1432,345,345,1777,328,850,850,1178,1760,1195,1195,2955,9,25,180,59,2572,,52,58,1,402,592,355,54,8,7,12,1,0,,,,,24,137,69,45,42,27,1,,1,402,592,379,191,77,52,54,28,1,,6,37,3,17,34,29,26,71,93,12,,,,,45,279,176,148,149,50,3,,6,37,3,62,313,205,174,220,143,15,,1633,861,772,1193,633,560,454,242,212,1633,1193,454,0,19,24,18,25,17,24,455,560,415,545,99,34,4.438253313,3.048497225,331,46784.25253,11.16287955,0.592814371,99,-84.15966,36.74342,
-156620,156620,156620,0,Eastern Kentucky University,Eastern Kentucky University,Richmond,Kentucky,40475-3102,21,1,2,2,13865.64304,14243,111746381,263505237,186073077,0.319266205,2426,94,1117,43,4733,1995,77,1999,1038,40,5031,1421,55,5381,460,6312,17280,460,6894,13788,261831974,358370002,105363912,253006090,27485222,,,253006090,,,203,2126,697,,1,17,,,1,9,,9,3027,898,0.374947808,3725,13991,11698,656,656,12354,2293,1621,1621,3914,13991,2277,2277,16268,47,196,851,170,14581,,320,103,27,3924,3431,2414,962,422,251,220,45,2,,,,9,328,182,54,37,32,13,1,,27,3924,3440,2742,1144,476,288,252,58,3,,270,76,133,394,452,315,256,275,108,14,,,,1,148,447,334,245,315,129,2,,270,76,134,542,899,649,501,590,237,16,,7213,,,5213,,,2495,1086,1409,7213,5213,2455,40,18,24,18,24,17,23,,,,,673,451,4.853723682,4.940268533,3506,60715.2813,16.85460958,0.495581738,647,-84.301466,37.743361,
-156675,156675,156675,0,Ezell's Cosmetology School,,Murray,Kentucky,42071-2530,21,3,2,2,46,117,409405,502367,409405,,35,88,32,80,4762,0,0,,0,0,,27,68,7251,,,,,,,349857,,,,,,,,,,,,,,,3,1,16,,,,,,14,0.608695652,,,46,,,46,,,,,46,,,46,0,0,2,0,44,0,0,0,,7,11,6,10,2,2,6,2,,,,,,,,,,,,,,,7,11,6,10,2,2,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,4.347826087,2.173913043,6,,8.695652174,0.666666667,,-88.303043,36.609836,
-156727,156727,156727,0,Frontier School of Midwifery and Family Nursing,,Hyden,Kentucky,41749,21,2,2,2,575.684166,561,8720285,11538788,9776828,,,,,,,,,,,,,,,,,,,1430,13500,13500,8764816,11728115,2889179,8838936,,,,8838936,,7593747,,,130,,11,,,,,10,,10,141,,,,,,471,471,471,,274,274,274,,745,745,745,8,4,35,18,641,,39,0,,,,,,,,,,,,5,,,11,83,103,87,115,63,2,2,5,,,11,83,103,87,115,63,2,2,,,,,,,,,,,,0,,,7,44,60,50,62,26,2,23,0,,,7,44,60,50,62,26,2,23,,,,,,,,,,,,,,,,,,,,,,,,36,18,6.253428898,3.126714449,85,,11.63832601,0.666666667,,-83.376316,37.163656,
-156745,156745,156745,0,Georgetown College,Georgetown College,Georgetown,Kentucky,40324,21,2,2,2,1527.884958,1606,36821643,42732788,44712921,0.448390068,378,100,138,37,4960,319,84,4316,377,100,14347,260,69,7162,0,26080,26080,0,4440,4440,37421793,92685189,56134958,36550231,6429282,,,36550231,,34008690,,248,262,,,,,,,,,,510,241,0.68079096,441,1335,1281,27,27,1308,54,520,520,574,1335,547,547,1882,2,4,128,23,1711,,0,14,12,643,529,81,10,4,2,0,0,,,,,,11,9,2,2,3,0,,,12,643,529,92,19,6,4,3,0,,,22,3,2,16,2,2,1,5,1,,,,,,46,213,103,56,77,25,,,22,3,2,62,215,105,57,82,26,,,1720,689,1031,1363,528,835,378,167,211,1720,1363,378,0,21,26,20,27,19,26,480,560,430,560,110,40,7.199494924,2.683448108,377,53216.97273,18.98048662,0.728476821,110,-84.554598,38.207897,
-156754,156754,156754,0,PJ's College of Cosmetology,,Glasgow,Kentucky,42141,21,3,2,2,74.397058,109,769568,831385,769568,0.001624288,51,84,49,80,4019,0,0,,0,0,,46,75,9336,,,,,,,706234,,,,,,,,,,,,,,,0,1,22,,,,,,31,0.837837838,,,74,,,74,1,,,1,75,,,75,0,0,3,0,70,2,0,0,,15,13,10,15,11,6,2,2,,,,,,,,,,,,,,,15,13,10,15,11,6,2,2,,,,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,8,,10.75311338,,13,,16.12967007,1,,-85.912707,36.995056,
