groupid,unitid_linchpin,unitid,isgrouped,instname,TCSName,city,state,zip,ansi_code,control,medical,hospital,fte_count,fte12mn,tuition03,tot_rev_w_auxother_sum,unrestricted_revenue,tuition_discount,any_aid_num,any_aid_pct,fed_grant_num,fed_grant_pct,fed_grant_avg_amount,state_grant_num,state_grant_pct,state_grant_avg_amount,inst_grant_num,inst_grant_pct,inst_grant_avg_amount,loan_num,loan_pct,loan_avg_amount,fee01_tf,tuition02_tf,tuition03_tf,fee05_tf,tuition06_tf,tuition07_tf,total01,assets06,liabilities07,assets11,land04,buildings05,equipment05,assets15,endow02m,assets16,associatedegrees,bachelordegrees,masterdegrees,doctordegrees,firstprofdegrees,awardslessthan1yr,awards1yrto2yr,awards2yrto4yr,postbacccertificates,postmastcertificates,firstprofcertificates,postmastFPcert,totaldegrees,grad_rate_150_n,grad_rate_150_p,ugentering,fall_total_undergrad,total_full_time_undergraduates,total_full_time_graduates,total_full_time_postbacc,total_full_time,total_part_time_undergraduates,total_part_time_graduates,total_part_time_postbacc,total_part_time,total_undergraduates,total_graduates,total_postbacc,total_enrollment,total_enrollment_amin_tot,total_enrollment_asian_tot,total_enrollment_black_tot,total_enrollment_hisp_tot,total_enrollment_white_tot,total_enrollment_multi_tot,total_enrollment_unkn_tot,total_enrollment_nonres_tot,ftall03ug,ftall04ug,ftall05ug,ftall06ug,ftall08ug,ftall09ug,ftall10ug,ftall11ug,ftall12ug,ftall13ug,ftall14ug,ftall03gr,ftall04gr,ftall05gr,ftall06gr,ftall08gr,ftall09gr,ftall10gr,ftall11gr,ftall12gr,ftall13gr,ftall14gr,ftall03,ftall04,ftall05,ftall06,ftall08,ftall09,ftall10,ftall11,ftall12,ftall13,ftall14,ptall03ug,ptall04ug,ptall05ug,ptall06ug,ptall08ug,ptall09ug,ptall10ug,ptall11ug,ptall12ug,ptall13ug,ptall14ug,ptall03gr,ptall04gr,ptall05gr,ptall06gr,ptall08gr,ptall09gr,ptall10gr,ptall11gr,ptall12gr,ptall13gr,ptall14gr,ptall03,ptall04,ptall05,ptall06,ptall08,ptall09,ptall10,ptall11,ptall12,ptall13,ptall14,applcn,applcnm,applcnw,admssn,admssnm,admssnw,enrlt,enrlm,enrlw,applicantcount,admitcount,enrollftcount,enrollptcount,actcm25,actcm75,acten25,acten75,actmt25,actmt75,satmt25,satmt75,satvr25,satvr75,ftall1,ptall1,ft_faculty_per_100fte,pt_faculty_per_100fte,all_employees,ft_faculty_salary,full_time_employee_100fte,full_time_faculty_share,faculty_instr_headcount,LONGITUD,LATITUDE
-106412,106412,106412,0,University of Arkansas at Pine Bluff,University of Arkansas at Pine Bluff,Pine Bluff,Arkansas,71601,5,1,2,2,3535.503906,3471,20485421,78591324,49153271,0.352352632,920,96,736,77,5207,256,27,1351,423,44,5341,749,78,6389,1256,3540,8220,1040,3624,8376,73752906,115495650,31127843,84367807,3298157,,,84367807,,,0,375,34,,,0,0,,,,,,409,167,0.242028986,1182,3651,3313,55,55,3368,338,86,86,424,3651,141,141,3792,3,7,3572,15,128,,10,57,211,1400,802,443,182,104,67,77,27,0,,,,,5,21,11,6,7,5,0,0,211,1400,802,448,203,115,73,84,32,0,0,1,42,44,76,61,33,29,36,11,5,,,,,10,27,19,5,15,6,1,3,1,42,44,86,88,52,34,51,17,6,3,4792,2020,2772,1568,680,888,979,443,536,4792,1568,960,19,14,18,12,18,15,17,360,480,370,490,173,85,4.893220446,2.913304659,744,46675.46821,18.1020872,0.626811594,173,-92.019062,34.242231,
2413,106449,106449,1,Arkansas State University-Beebe,Arkansas State University-Beebe,Beebe,Arkansas,72012-1000,5,1,2,2,4480.741434,4884,13775136,48834370,37880222,0.112104665,1038,86,675,56,4607,305,25,2110,366,30,1637,360,30,3993,192,1872,3216,,,,49870312,106363199,47776880,58586319,3535386,,,58586319,,,678,,,,,626,400,,,,,,678,276,0.311161218,2883,6539,3446,,,3446,3082,,,3082,6528,,,6528,45,47,516,139,5632,81,48,20,147,1360,606,338,340,245,157,173,75,5,0,,,,,,,,,,,,147,1360,606,338,340,245,157,173,75,5,0,969,288,289,347,348,248,194,235,126,37,1,,,,,,,,,,,,969,288,289,347,348,248,194,235,126,37,1,,,,,,,,,,,,,,,,,,,,,,,,187,218,4.173416448,4.865266234,850,41867.37968,10.93569016,0.461728395,187,-91.894579,35.070224,
-106458,106458,106458,0,Arkansas State University-Main Campus,Arkansas State University-Main Campus,Jonesboro,Arkansas,72401,5,1,2,2,9791.260782,11112,67835098,184966846,133973775,0.24277248,1484,90,857,52,4937,435,26,2372,602,36,5271,977,59,5980,1480,4890,12810,896,3744,9540,182021874,331783778,146814628,184969150,6407489,,,184969150,,,394,1552,667,16,,,0,0,2,42,,42,2629,437,0.337191358,2887,10024,7732,569,569,8301,2292,1563,1563,3855,10024,2132,2132,12156,38,69,1918,107,8399,220,986,419,58,2613,2326,1221,675,349,244,193,51,2,,,,9,192,183,87,43,42,13,0,,58,2613,2335,1413,858,436,287,235,64,2,,279,174,322,417,382,273,162,206,66,11,,,,2,205,346,283,223,341,159,4,,279,174,324,622,728,556,385,547,225,15,,4053,1846,2207,3122,1432,1690,1725,817,908,4053,3122,1650,75,18,24,18,25,17,24,440,570,410,540,495,172,5.055528711,4.309965891,2016,55892.52905,15.53426095,0.539803708,482,-90.680478,35.842779,
-106467,106467,106467,0,Arkansas Tech University,Arkansas Tech University,Russellville,Arkansas,72801-2222,5,1,2,2,7437.174276,7918,38959095,88342222,72800091,0.395029761,1630,93,851,49,4578,560,32,2446,871,50,5968,808,46,4708,546,4008,8016,482,3438,6876,97262093,147026923,66384309,80642614,9453958,,,80642614,,,202,959,209,,,80,216,,,1,,1,1370,476,0.370428016,2247,8253,6377,157,157,6534,1876,404,404,2280,8253,561,561,8814,145,129,413,329,7484,26,0,288,299,2464,1702,880,411,258,172,128,60,3,,,,19,61,24,13,21,16,3,0,,299,2464,1721,941,435,271,193,144,63,3,,826,91,128,205,194,108,110,140,66,8,,,,2,79,87,62,58,78,37,1,,826,91,130,284,281,170,168,218,103,9,,3304,1584,1720,3095,1470,1625,1841,903,938,3304,3095,1748,93,20,26,20,27,19,26,460,620,370,530,300,155,4.033790105,3.294261919,996,52374.68367,10.03069139,0.550458716,294,-93.134649,35.293505,
-106485,106485,106485,0,University of Arkansas at Monticello,University of Arkansas at Monticello,Monticello,Arkansas,71656,5,1,2,2,2904.414278,3042,13164433,39303277,31445214,0.363266538,717,97,537,72,4706,200,27,1668,294,40,3261,409,55,4403,1240,3510,7770,738,3114,6858,40527455,54583609,16220118,38363491,681679,,,38363491,,,242,331,53,,,201,150,10,0,,,,626,145,0.258467023,1292,3363,2481,40,40,2521,882,76,76,958,3363,116,116,3479,16,11,1066,39,2324,13,0,10,23,881,602,389,236,142,81,92,34,1,,,,,9,16,7,2,5,1,0,,23,881,602,398,252,149,83,97,35,1,,313,71,70,85,104,74,54,75,34,2,,,,,10,22,13,10,12,8,1,,313,71,70,95,126,87,64,87,42,3,,,,,,,,,,,,,,,,,,,,,,,,,148,57,5.095691793,2.926579746,502,47423.66216,13.18682403,0.635193133,148,-91.80068,33.59223,
2414,106494,106494,1,Arthur's Beauty College Inc,,Jacksonville,Arkansas,72076,5,3,2,2,165,106,1191295,1414583,1191295,,141,90,124,79,2619,6,4,2333,4,3,9000,121,77,3165,,,,,,,1312112,,,,,,,,,,,,,,,13,78,,,,,,,,,,,165,,,165,,,,,165,,,165,1,1,45,4,114,,0,0,7,33,31,30,27,22,10,4,1,,,,,,,,,,,,,,7,33,31,30,27,22,10,4,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,12,,7.272727273,,22,,13.33333333,1,,-92.103665,34.891119,
-106546,106546,106546,0,Baptist Health Schools-Little Rock,,Little Rock,Arkansas,72210-2820,5,2,2,2,976.176408,1180,5198984,4877045,5198984,0.061923445,53,85,27,44,4181,2,3,1500,11,18,636,13,21,7865,676,6400,6400,,,,7912942,,,,,,,,,,,,,,,,159,292,,,,,,20,0.588235294,,1022,946,,,946,76,,,76,1022,,,1022,4,15,155,15,821,8,4,0,,64,140,248,217,109,79,70,19,,,,,,,,,,,,,,,64,140,248,217,109,79,70,19,,,,7,13,21,14,10,4,3,4,,,,,,,,,,,,,,,7,13,21,14,10,4,3,4,,,129,33,96,92,23,69,64,18,46,129,92,62,2,19,22,19,23,16,19,,,,,60,8,6.146430042,0.819524006,97,,8.91232356,0.882352941,,-92.40547,34.712269,
2415,106607,106607,1,Bee Jays Academy,,Little Rock,Arkansas,72212,5,3,2,2,35.191174,129,321339,438291,321339,,38,95,35,88,5424,1,3,1500,0,0,,34,85,4197,,,,,,,396427,,,,,,,,,,,,,,,15,7,,,,,,,,,,,34,,,34,3,,,3,37,,,37,0,0,10,0,12,15,0,0,,4,2,10,7,2,4,2,1,,2,,,,,,,,,,,,,4,2,10,7,2,4,2,1,,2,,0,0,0,1,0,0,1,0,,1,,,,,,,,,,,,,0,0,0,1,0,0,1,0,,1,,,,,,,,,,,,,,,,,,,,,,,,3,1,8.524864786,2.841621595,8,,19.89135117,0.75,,-92.405875,34.769604,
-106625,106625,106625,0,Black River Technical College,Black River Technical College,Pocahontas,Arkansas,72455,5,1,2,2,1736.817172,1857,4584304,16313061,12664784,0.107498761,454,92,383,78,5163,115,23,2065,41,8,2336,195,39,4158,72,1680,4368,,,,18453752,38230228,3715414,34514814,685998,,,34514814,,,172,,,,,82,169,,,,,,172,136,0.312643678,765,2239,1483,,,1483,756,,,756,2239,,,2239,14,2,49,22,2136,1,15,0,19,460,195,179,215,157,106,114,37,1,,,,,,,,,,,,,19,460,195,179,215,157,106,114,37,1,,146,63,74,83,102,73,79,88,32,16,,,,,,,,,,,,,146,63,74,83,102,73,79,88,32,16,,,,,,,,,,,,,,,,,,,,,,,,,63,58,3.627324799,3.339441879,212,41676.63492,8.406181281,0.520661157,63,-90.913157,36.237882,
-106704,106704,106704,0,University of Central Arkansas,University of Central Arkansas,Conway,Arkansas,72035-0001,5,1,2,2,10238.51325,10653,68687918,156203197,125669991,0.359851131,1556,89,678,39,4883,551,31,2730,751,43,7385,822,47,6833,1493,5205,10410,982,3852,7704,174946570,191105626,101879641,89225985,10766230,,,89225985,,,32,1611,545,54,,,0,,3,5,,5,2242,938,0.423285199,2277,10146,8507,750,750,9257,1639,885,885,2524,10146,1635,1635,11781,87,203,1711,228,8122,14,814,602,374,3154,2961,1282,405,144,85,82,20,0,,,,56,455,141,41,33,19,5,0,,374,3154,3017,1737,546,185,118,101,25,0,,653,62,179,350,162,71,66,63,20,13,,,,1,135,254,144,117,168,65,1,,653,62,180,485,416,215,183,231,85,14,,5848,2301,3547,3394,1368,2026,2111,925,1186,5848,3394,2075,36,20,28,20,28,18,26,,,,,512,199,5.000726059,4.190061483,1826,56075.63477,12.4920481,0.544102019,512,-92.454235,35.079315,
