groupid,unitid_linchpin,unitid,isgrouped,instname,TCSName,city,state,zip,ansi_code,control,medical,hospital,fte_count,fte12mn,tuition03,tot_rev_w_auxother_sum,unrestricted_revenue,tuition_discount,any_aid_num,any_aid_pct,fed_grant_num,fed_grant_pct,fed_grant_avg_amount,state_grant_num,state_grant_pct,state_grant_avg_amount,inst_grant_num,inst_grant_pct,inst_grant_avg_amount,loan_num,loan_pct,loan_avg_amount,fee01_tf,tuition02_tf,tuition03_tf,fee05_tf,tuition06_tf,tuition07_tf,total01,assets06,liabilities07,assets11,land04,buildings05,equipment05,assets15,endow02m,assets16,associatedegrees,bachelordegrees,masterdegrees,doctordegrees,firstprofdegrees,awardslessthan1yr,awards1yrto2yr,awards2yrto4yr,postbacccertificates,postmastcertificates,firstprofcertificates,postmastFPcert,totaldegrees,grad_rate_150_n,grad_rate_150_p,ugentering,fall_total_undergrad,total_full_time_undergraduates,total_full_time_graduates,total_full_time_postbacc,total_full_time,total_part_time_undergraduates,total_part_time_graduates,total_part_time_postbacc,total_part_time,total_undergraduates,total_graduates,total_postbacc,total_enrollment,total_enrollment_amin_tot,total_enrollment_asian_tot,total_enrollment_black_tot,total_enrollment_hisp_tot,total_enrollment_white_tot,total_enrollment_multi_tot,total_enrollment_unkn_tot,total_enrollment_nonres_tot,ftall03ug,ftall04ug,ftall05ug,ftall06ug,ftall08ug,ftall09ug,ftall10ug,ftall11ug,ftall12ug,ftall13ug,ftall14ug,ftall03gr,ftall04gr,ftall05gr,ftall06gr,ftall08gr,ftall09gr,ftall10gr,ftall11gr,ftall12gr,ftall13gr,ftall14gr,ftall03,ftall04,ftall05,ftall06,ftall08,ftall09,ftall10,ftall11,ftall12,ftall13,ftall14,ptall03ug,ptall04ug,ptall05ug,ptall06ug,ptall08ug,ptall09ug,ptall10ug,ptall11ug,ptall12ug,ptall13ug,ptall14ug,ptall03gr,ptall04gr,ptall05gr,ptall06gr,ptall08gr,ptall09gr,ptall10gr,ptall11gr,ptall12gr,ptall13gr,ptall14gr,ptall03,ptall04,ptall05,ptall06,ptall08,ptall09,ptall10,ptall11,ptall12,ptall13,ptall14,applcn,applcnm,applcnw,admssn,admssnm,admssnw,enrlt,enrlm,enrlw,applicantcount,admitcount,enrollftcount,enrollptcount,actcm25,actcm75,acten25,acten75,actmt25,actmt75,satmt25,satmt75,satvr25,satvr75,ftall1,ptall1,ft_faculty_per_100fte,pt_faculty_per_100fte,all_employees,ft_faculty_salary,full_time_employee_100fte,full_time_faculty_share,faculty_instr_headcount,LONGITUD,LATITUDE
-210748,210748,210748,0,Altoona Beauty School Inc,,Altoona,Pennsylvania,16602-6039,42,3,2,2,53.117624,69,462462,594818,464536,,45,94,18,38,3677,3,6,2278,0,0,,43,90,3049,,,,,,,516361,,,,,,,,,,,,,,,31,31,,,,,,,,,,,42,,,42,28,,,28,70,,,70,0,2,3,1,64,0,0,0,,7,13,9,8,0,1,3,1,,,,,,,,,,,,,,,7,13,9,8,0,1,3,1,,,,1,2,5,4,3,4,2,7,,,,,,,,,,,,,,,1,2,5,4,3,4,2,7,,,66,2,64,63,2,61,63,2,61,66,63,42,21,,,,,,,,,,,4,2,7.530457311,3.765228656,9,,13.17830029,0.666666667,,-78.386828,40.502218,
-210775,210775,210775,0,Alvernia University,Alvernia College,Reading,Pennsylvania,19607-1799,42,2,2,2,2203.521048,2468,46314085,46498224,49884288,0.231055952,326,99,115,35,4678,156,48,2814,319,97,8697,314,96,7336,450,23900,23900,186,9900,9900,41517205,93699098,53945413,39753685,17600882,,,39753685,,16858761,9,439,205,,,,,,,,,,653,165,0.533980583,490,2076,1612,180,180,1792,464,600,600,1064,2076,780,780,2856,12,36,300,145,2241,,107,15,11,586,458,199,105,59,53,102,36,3,0,,,1,40,32,15,24,39,24,0,5,11,586,459,239,137,74,77,141,60,3,5,0,3,15,39,69,62,69,123,78,3,3,,,0,36,148,95,89,143,86,1,2,0,3,15,75,217,157,158,266,164,4,5,1606,570,1036,1252,476,776,328,139,189,1606,1252,328,0,17,21,,,,,440,550,438,540,85,193,3.857462586,9.666347421,474,56533.70588,11.84467923,0.285234899,85,-75.932994,40.313484,
2630,210784,210784,1,Magnolia School,,Ambler,Pennsylvania,19002,42,3,2,2,100.044074,217,1748788,1748788,1748788,,168,88,79,42,3734,0,0,,0,0,,89,47,9024,,,,,,,1688860,,,,,,,,,,,,,,,90,80,,,,,,,,,,,79,,,79,53,,,53,132,,,132,0,6,40,9,75,0,2,0,,8,16,20,13,11,7,3,1,,,,,,,,,,,,,,,8,16,20,13,11,7,3,1,,,,6,10,9,11,9,5,3,0,,,,,,,,,,,,,,,6,10,9,11,9,5,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,8,,7.996475633,,13,,12.9942729,1,,-75.222281,40.154344,
-210809,210809,210809,0,American College,,Bryn Mawr,Pennsylvania,19010-2196,42,2,2,2,144.418302,215,18540601,38062713,31265799,,,,,,,,,,,,,,,,,,,,,,26950718,74177593,12341976,61835617,,,,61835617,,44859191,,,74,,,,,,,,,,74,,,,,,,,,,378,378,378,,378,378,378,0,9,4,2,155,,208,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,5,15,54,48,107,116,13,20,,,,5,15,54,48,107,116,13,20,,,,,,,,,,,,,,,,,,,,,,,,17,,11.77136122,,159,90810.75,106.634684,1,16,-75.326791,40.01694,
-210890,210890,210890,0,Antonelli Institute,,Erdenheim,Pennsylvania,19038-8242,42,3,2,2,224.98529,224,4255782,5043164,4263331,,116,89,47,36,4577,56,43,3373,0,0,,66,50,9422,0,19200,19200,,,,4420894,641482,363175,,,,,,,,85,,,,,,,,,,,,85,96,0.71641791,133,228,223,,,223,5,,,5,228,,,228,0,3,11,8,206,,0,0,,150,53,14,4,1,,0,0,,1,,,,,,,,,,,,,150,53,14,4,1,,0,0,,1,,1,1,1,0,0,,1,1,,0,,,,,,,,,,,,,1,1,1,0,0,,1,1,,0,217,54,163,203,46,157,135,31,104,217,203,135,0,,,,,,,,,,,11,6,4.889208534,2.666841019,37,,11.11183758,0.647058824,,-75.210493,40.090428,
-210906,210906,210906,0,The Art Institutes of York-PA,,York,Pennsylvania,17402-9012,42,3,2,2,526.285672,621,13514404,15900687,13514404,0.023236393,166,95,86,49,5613,93,53,3818,63,36,1863,160,92,14223,200,25110,25110,,,,14215703,12842133,2714692,,,,,,,,215,,,,,,,,,,,,215,,,118,705,410,,,410,296,,,296,706,,,706,3,17,68,49,533,14,22,0,0,234,107,40,17,7,2,2,1,,,,,,,,,,,,,,0,234,107,40,17,7,2,2,1,,,1,77,91,51,40,15,6,10,5,,,,,,,,,,,,,,1,77,91,51,40,15,6,10,5,,,788,299,489,282,127,155,282,127,155,788,282,134,148,,,,,,,,,,,24,32,4.560260953,6.080347937,117,40273.70833,15.20086984,0.428571429,24,-76.664622,39.99947,
-210942,210942,210942,0,The Art Institute of Philadelphia,,Philadelphia,Pennsylvania,19103-5198,42,3,2,2,2769.642658,3128,68148891,76611281,68148891,0.038028792,466,95,248,51,5568,85,17,3621,290,59,1623,455,93,12001,145,21600,21600,,,,60858681,26249145,8762387,,,,,,,,140,376,,,,119,,,,,,,516,200,0.427350427,1266,3575,2222,,,2222,1394,,,1394,3616,,,3616,17,163,1137,288,1748,,258,5,8,684,712,466,200,51,24,15,5,0,57,,,,,,,,,,,,8,684,712,466,200,51,24,15,5,0,57,5,184,257,288,319,131,73,56,31,2,48,,,,,,,,,,,,5,184,257,288,319,131,73,56,31,2,48,2096,844,1252,936,408,528,891,392,499,2096,936,504,387,,,,,,,,,,,100,92,3.610574083,3.321728156,380,49197.31,10.21792465,0.520833333,100,-75.167592,39.951248,
-210951,210951,210951,0,Career Training Academy,,New Kensington,Pennsylvania,15068-6308,42,3,2,2,110,85,990107,1020550,983972,0.000908993,62,100,53,85,3656,20,32,2676,2,3,1281,52,84,4532,,,,,,,1002278,1199007,604466,,,,,,,,13,,,,,5,49,,,,,,13,111,0.828358209,,,110,,,110,,,,,110,,,110,0,1,15,0,94,0,0,0,,16,18,13,23,7,15,11,6,1,,,,,,,,,,,,,,16,18,13,23,7,15,11,6,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,10,1,9.090909091,0.909090909,19,13226.4,15.45454545,0.909090909,10,-79.765294,40.566158,
-210960,210960,210960,0,The Art Institute of Pittsburgh,,Pittsburgh,Pennsylvania,15219-1328,42,3,2,2,2435.321351,2860,59300465,67781215,59300465,0.042024443,555,96,325,56,5920,195,34,3455,399,69,1149,523,91,13020,150,22700,22700,,,,44939257,51293103,5470420,,,,,,,,97,453,,,,,29,,,,,,550,224,0.462809917,900,2800,2222,,,2222,543,,,543,2765,,,2765,16,28,245,49,1772,,635,20,8,815,788,375,145,31,15,14,1,,30,,,,,,,,,,,,8,815,788,375,145,31,15,14,1,,30,2,32,125,143,100,49,20,21,7,,44,,,,,,,,,,,,2,32,125,143,100,49,20,21,7,,44,1862,892,970,734,380,354,677,350,327,1862,734,533,144,,,,,,,,,,,99,55,4.065171931,2.258428851,341,44226.44444,11.53851831,0.642857143,99,-79.999419,40.437469,
-211006,211006,211006,0,Automotive Training Center,,Exton,Pennsylvania,19341-1310,42,3,2,2,251.058784,486,4581096,6112394,4581096,0.02622844,160,76,64,30,3785,11,5,1744,5,2,1260,152,72,7821,,,,,,,4015284,,,,,,,,,,,,,,,,19,81,,,,,,86,0.699186992,,,232,,,232,48,,,48,280,,,280,1,4,36,24,209,1,2,3,1,113,62,22,17,9,2,6,0,,,,,,,,,,,,,,1,113,62,22,17,9,2,6,0,,,0,7,6,10,12,7,4,1,1,,,,,,,,,,,,,,0,7,6,10,12,7,4,1,1,,,130,128,2,130,128,2,130,128,2,130,130,114,16,,,,,,,,,,,11,3,4.381443989,1.19493927,35,,12.34770579,0.785714286,,-75.643048,40.058722,
