groupid,unitid_linchpin,unitid,isgrouped,instname,TCSName,city,state,zip,ansi_code,control,medical,hospital,fte_count,fte12mn,tuition03,tot_rev_w_auxother_sum,unrestricted_revenue,tuition_discount,any_aid_num,any_aid_pct,fed_grant_num,fed_grant_pct,fed_grant_avg_amount,state_grant_num,state_grant_pct,state_grant_avg_amount,inst_grant_num,inst_grant_pct,inst_grant_avg_amount,loan_num,loan_pct,loan_avg_amount,fee01_tf,tuition02_tf,tuition03_tf,fee05_tf,tuition06_tf,tuition07_tf,total01,assets06,liabilities07,assets11,land04,buildings05,equipment05,assets15,endow02m,assets16,associatedegrees,bachelordegrees,masterdegrees,doctordegrees,firstprofdegrees,awardslessthan1yr,awards1yrto2yr,awards2yrto4yr,postbacccertificates,postmastcertificates,firstprofcertificates,postmastFPcert,totaldegrees,grad_rate_150_n,grad_rate_150_p,ugentering,fall_total_undergrad,total_full_time_undergraduates,total_full_time_graduates,total_full_time_postbacc,total_full_time,total_part_time_undergraduates,total_part_time_graduates,total_part_time_postbacc,total_part_time,total_undergraduates,total_graduates,total_postbacc,total_enrollment,total_enrollment_amin_tot,total_enrollment_asian_tot,total_enrollment_black_tot,total_enrollment_hisp_tot,total_enrollment_white_tot,total_enrollment_multi_tot,total_enrollment_unkn_tot,total_enrollment_nonres_tot,ftall03ug,ftall04ug,ftall05ug,ftall06ug,ftall08ug,ftall09ug,ftall10ug,ftall11ug,ftall12ug,ftall13ug,ftall14ug,ftall03gr,ftall04gr,ftall05gr,ftall06gr,ftall08gr,ftall09gr,ftall10gr,ftall11gr,ftall12gr,ftall13gr,ftall14gr,ftall03,ftall04,ftall05,ftall06,ftall08,ftall09,ftall10,ftall11,ftall12,ftall13,ftall14,ptall03ug,ptall04ug,ptall05ug,ptall06ug,ptall08ug,ptall09ug,ptall10ug,ptall11ug,ptall12ug,ptall13ug,ptall14ug,ptall03gr,ptall04gr,ptall05gr,ptall06gr,ptall08gr,ptall09gr,ptall10gr,ptall11gr,ptall12gr,ptall13gr,ptall14gr,ptall03,ptall04,ptall05,ptall06,ptall08,ptall09,ptall10,ptall11,ptall12,ptall13,ptall14,applcn,applcnm,applcnw,admssn,admssnm,admssnw,enrlt,enrlm,enrlw,applicantcount,admitcount,enrollftcount,enrollptcount,actcm25,actcm75,acten25,acten75,actmt25,actmt75,satmt25,satmt75,satvr25,satvr75,ftall1,ptall1,ft_faculty_per_100fte,pt_faculty_per_100fte,all_employees,ft_faculty_salary,full_time_employee_100fte,full_time_faculty_share,faculty_instr_headcount,LONGITUD,LATITUDE
2462,131803,131803,1,Strayer University,,Washington,District of Columbia,20005,11,3,2,2,26208.84393,1972,24010129,24010129,24010129,,2,8,1,4,5349,0,0,,0,0,,2,8,10934,50,12915,12915,50,11670,11670,16917478,11255147,6597852,,,,,,,,54,156,151,,,6,0,,4,,,,361,1,0.052631579,12792,1700,3796,4399,4399,8195,36068,10062,10062,46130,39864,14461,14461,54325,288,1637,31339,1954,13115,,5986,6,7,88,244,532,978,683,475,633,140,2,14,,,14,422,1263,859,660,846,316,6,13,7,88,258,954,2241,1542,1135,1479,456,8,27,50,679,1339,3162,7398,6862,5724,7939,2764,58,93,,,5,491,2220,2004,1869,2334,1096,24,19,50,679,1344,3653,9618,8866,7593,10273,3860,82,112,,,,,,,,,,,,,,,,,,,,,,,,248,2237,0.946245476,8.535286812,4164,53529.40323,6.715290474,0.099798793,248,-77.034565,38.904779,
-131830,131830,131830,0,National Conservatory of Dramatic Arts,,Washington,District of Columbia,20007,11,2,2,2,31,44,337503,395588,344638,,7,78,7,78,4150,1,11,8000,0,0,,6,67,4155,0,7800,7800,,,,345848,,,,,,,,,,,,,,,,6,11,,,,,,9,0.9,,31,31,,,31,,,,,31,,,31,0,0,15,4,10,0,0,2,1,3,2,6,8,6,1,2,2,,,,,,,,,,,,,,1,3,2,6,8,6,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,12,2,10,10,2,8,8,2,6,12,10,8,0,,,,,,,,,,,,17,,54.83870968,21,,6.451612903,,,-77.064725,38.910053,
-131876,131876,131876,0,Trinity Washington University,Trinity Washington University,Washington,District of Columbia,20017-1094,11,2,2,2,1401.905682,1629,28974113,30557082,32510550,0.20709728,242,100,180,74,5072,89,37,4344,240,99,8316,209,86,7065,799,19360,19360,0,11520,11520,26252051,58573525,24433342,34140183,1444915,,,34140183,,25868728,9,109,181,,,,,,,,,,299,50,0.347222222,499,1389,858,150,150,1008,531,485,485,1016,1389,635,635,2024,5,26,1378,146,117,9,336,7,8,353,243,119,60,22,18,22,12,1,0,,,2,35,61,19,12,11,10,0,0,8,353,245,154,121,41,30,33,22,1,0,20,6,18,38,76,89,82,122,73,2,5,,,1,47,150,83,72,78,48,3,3,20,6,19,85,226,172,154,200,121,5,8,1131,45,1086,619,19,600,253,4,249,1131,619,245,8,,,,,,,,,,,60,134,4.279888495,9.55841764,337,57893.83333,12.26901369,0.309278351,60,-77.005764,38.927246,
-131973,131973,131973,0,Wesley Theological Seminary,,Washington,District of Columbia,20016-5690,11,2,2,2,447.933293,470,5702105,14900297,14656552,0.265664522,,,,,,,,,,,,,,,,,,700,14250,14250,11788682,59411746,13696246,45715500,500000,,,45715500,,38010782,,,99,,42,,,,,,,,141,,,,,,323,323,323,,327,327,327,,650,650,650,4,71,158,7,332,3,44,31,,,,,,,,,,,,,,,61,73,37,25,54,63,7,3,,,,61,73,37,25,54,63,7,3,,,,,,,,,,,,,,,4,30,45,35,84,110,6,13,,,,4,30,45,35,84,110,6,13,,,,,,,,,,,,,,,,,,,,,,,,26,1,5.804435706,0.223247527,83,82167.34615,16.96681207,0.962962963,26,-77.089712,38.940648,
-164243,164243,164243,0,Washington Theological Union,,Washington,District of Columbia,20012,11,2,2,2,122.524744,79,1430162,3075078,2248984,0.070645843,,,,,,,,,,,,,,,,,,450,15360,15360,3861057,12716709,1101778,11614931,500000,,,11614931,,3514359,,,25,,0,,,,12,1,,1,25,,,,,,40,40,40,,216,216,216,,256,256,256,2,8,9,9,196,,2,30,,,,,,,,,,,,,,,5,7,9,6,11,2,0,0,,,,5,7,9,6,11,2,0,0,,,,,,,,,,,,,,,4,21,19,16,47,73,28,8,,,,4,21,19,16,47,73,28,8,,,,,,,,,,,,,,,,,,,,,,,,15,,12.24242509,,50,64769.33333,31.83030523,1,15,-77.012959,38.973689,
2769,384412,384412,1,Potomac College,,Washington,District of Columbia,20016,11,3,2,2,312.571416,466,6653252,6809418,6661563,0.0022365,9,100,7,78,3892,0,0,,0,0,,7,78,6773,0,16020,16020,,,,8562590,8027445,1241506,,,,,,,,39,58,,,,1,,,,,,,97,1,0.25,36,363,278,,,278,88,,,88,366,,,366,0,14,246,17,44,0,45,0,,5,10,22,60,58,28,54,30,1,10,,,,,,,,,,,,,5,10,22,60,58,28,54,30,1,10,,3,7,6,19,15,16,20,2,0,0,,,,,,,,,,,,,3,7,6,19,15,16,20,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,49,,15.67641745,90,,12.47714858,,,-77.079061,38.950688,
-420370,420370,420370,0,Career Technical Institute,,Washington,District of Columbia,20037-1898,11,3,2,2,349,232,4274846,4274846,4274846,,470,83,408,72,3179,9,2,4374,0,0,,468,83,5383,0,13217,13217,,,,4796106,,,,,,,,,,,,,,,286,,,,,,,,,,,,349,,,349,,,,,349,,,349,0,0,317,6,10,,16,0,1,7,40,63,87,40,17,31,22,,41,,,,,,,,,,,,1,7,40,63,87,40,17,31,22,,41,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,8,5,2.29226361,1.432664756,45,,11.46131805,0.615384615,,-77.047692,38.90262,
-439473,439473,439473,0,Bennett Career Institute,,Washington,District of Columbia,20017,11,3,2,-1,166.249902,253,520995,1793368,520995,,110,92,88,73,3275,10,8,4000,0,0,,88,73,2516,,,,,,,1588555,,,,,,,,,,,,,,,2,49,,,,,,,,,,,119,,,119,119,,,119,238,,,238,0,0,238,0,0,0,0,0,,24,32,25,9,7,5,1,,,16,,,,,,,,,,,,,24,32,25,9,7,5,1,,,16,,16,26,20,15,7,7,5,,,23,,,,,,,,,,,,,16,26,20,15,7,7,5,,,23,,,,,,,,,,,,,,,,,,,,,,,,6,2,3.609024684,1.203008228,25,,11.42857817,0.75,,-76.995699,38.932375,
-444893,444893,444893,0,Technical Learning Centers Inc,,Washington,District of Columbia,20036-5540,11,3,2,2,128,145,1661011,1601391,1671032,0.041926875,118,98,109,91,3596,16,13,5486,18,15,2485,98,82,5318,,,,,,,900094,,,,,,,,,,,,,,,49,24,,,,,,,,,,,128,,,128,,,,,128,,,128,0,1,120,3,1,0,3,0,,2,14,16,31,19,12,23,10,1,,,,,,,,,,,,,,2,14,16,31,19,12,23,10,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,4,,3.125,,18,,14.0625,1,,-77.04039,38.901302,
-450483,450483,450483,0,University of Phoenix-Washington DC Campus,,Washington,District of Columbia,20001-1431,11,3,2,2,167,112,1153353,1212554,1153509,0.028838526,9,82,5,45,3670,0,0,,6,55,150,9,82,10046,600,10032,10032,760,15000,15000,4225229,,,,,,,,,,,0,8,,,,,,,,,,8,,,,,146,21,21,167,,,,,146,21,21,167,1,1,53,5,2,,101,4,,16,14,22,31,22,10,17,14,,,,,,3,7,5,,6,,,,,16,14,25,38,27,10,23,14,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,45,0.598802395,26.94610778,74,78272,16.16766467,0.02173913,1,-77.00997,38.897901,
-455804,455804,455804,0,Institute of World Politics,,Washington,District of Columbia,20036,11,2,2,2,76.036484,101,2479523,4105585,4501123,0.222210078,,,,,,,,,,,,,,,,,,300,18000,18000,4214474,3922973,1139138,2783835,,,,2783835,,2910250,,,23,,,,,,4,,,,23,,,,,,47,47,47,,76,76,76,,123,123,123,0,2,4,4,90,0,23,0,,,,,,,,,,,,,,1,28,9,5,1,0,1,0,2,,,1,28,9,5,1,0,1,0,2,,,,,,,,,,,,,,1,21,32,6,5,4,4,1,2,,,1,21,32,6,5,4,4,1,2,,,,,,,,,,,,,,,,,,,,,,,,5,16,6.575790643,21.04253006,43,71183.4,34.19411134,0.238095238,5,-77.036517,38.910512,
-455813,455813,455813,0,Pontifical John Paul II Institute for Studies on Marriage and Family,,Washington,District of Columbia,20064,11,2,2,2,78.348826,55,913555,2054945,2749780,0.760583654,,,,,,,,,,,,,,,,,,225,14500,14500,2561049,8015416,7410773,604643,,,,604643,,,,,24,0,,,,,6,,,,24,,,,,,73,73,73,,14,14,14,,87,87,87,0,2,0,8,61,0,0,16,,,,,,,,,,,,,,,7,23,19,9,9,5,,1,,,,7,23,19,9,9,5,,1,,,,,,,,,,,,,,,0,3,5,2,2,2,,0,,,,0,3,5,2,2,2,,0,,,,,,,,,,,,,,,,,,,,,,,,7,3,8.934403178,6.381716556,18,58466.14286,15.31611973,0.583333333,7,-76.997755,38.932583,
