groupid,unitid_linchpin,unitid,isgrouped,instname,TCSName,city,state,zip,ansi_code,control,medical,hospital,fte_count,fte12mn,tuition03,tot_rev_w_auxother_sum,unrestricted_revenue,tuition_discount,any_aid_num,any_aid_pct,fed_grant_num,fed_grant_pct,fed_grant_avg_amount,state_grant_num,state_grant_pct,state_grant_avg_amount,inst_grant_num,inst_grant_pct,inst_grant_avg_amount,loan_num,loan_pct,loan_avg_amount,fee01_tf,tuition02_tf,tuition03_tf,fee05_tf,tuition06_tf,tuition07_tf,total01,assets06,liabilities07,assets11,land04,buildings05,equipment05,assets15,endow02m,assets16,associatedegrees,bachelordegrees,masterdegrees,doctordegrees,firstprofdegrees,awardslessthan1yr,awards1yrto2yr,awards2yrto4yr,postbacccertificates,postmastcertificates,firstprofcertificates,postmastFPcert,totaldegrees,grad_rate_150_n,grad_rate_150_p,ugentering,fall_total_undergrad,total_full_time_undergraduates,total_full_time_graduates,total_full_time_postbacc,total_full_time,total_part_time_undergraduates,total_part_time_graduates,total_part_time_postbacc,total_part_time,total_undergraduates,total_graduates,total_postbacc,total_enrollment,total_enrollment_amin_tot,total_enrollment_asian_tot,total_enrollment_black_tot,total_enrollment_hisp_tot,total_enrollment_white_tot,total_enrollment_multi_tot,total_enrollment_unkn_tot,total_enrollment_nonres_tot,ftall03ug,ftall04ug,ftall05ug,ftall06ug,ftall08ug,ftall09ug,ftall10ug,ftall11ug,ftall12ug,ftall13ug,ftall14ug,ftall03gr,ftall04gr,ftall05gr,ftall06gr,ftall08gr,ftall09gr,ftall10gr,ftall11gr,ftall12gr,ftall13gr,ftall14gr,ftall03,ftall04,ftall05,ftall06,ftall08,ftall09,ftall10,ftall11,ftall12,ftall13,ftall14,ptall03ug,ptall04ug,ptall05ug,ptall06ug,ptall08ug,ptall09ug,ptall10ug,ptall11ug,ptall12ug,ptall13ug,ptall14ug,ptall03gr,ptall04gr,ptall05gr,ptall06gr,ptall08gr,ptall09gr,ptall10gr,ptall11gr,ptall12gr,ptall13gr,ptall14gr,ptall03,ptall04,ptall05,ptall06,ptall08,ptall09,ptall10,ptall11,ptall12,ptall13,ptall14,applcn,applcnm,applcnw,admssn,admssnm,admssnw,enrlt,enrlm,enrlw,applicantcount,admitcount,enrollftcount,enrollptcount,actcm25,actcm75,acten25,acten75,actmt25,actmt75,satmt25,satmt75,satvr25,satvr75,ftall1,ptall1,ft_faculty_per_100fte,pt_faculty_per_100fte,all_employees,ft_faculty_salary,full_time_employee_100fte,full_time_faculty_share,faculty_instr_headcount,LONGITUD,LATITUDE
-126614,126614,126614,0,University of Colorado at Boulder,University of Colorado at Boulder,Boulder,Colorado,80309-0017,8,1,2,2,29530.61443,30034,480701344,1078212008,534635333,0.115050662,4191,76,915,17,5692,668,12,1178,3627,66,3409,2115,38,6749,1486,6446,26700,1495,8190,23346,994555990,1906532097,804270398,1102261699,111712567,,,1102261699,,,,5509,1150,317,191,,,,,,,,7167,3478,0.678766589,7220,27219,24916,2492,2492,27408,2303,3299,3299,5602,27219,5791,5791,33010,284,1951,533,2022,25027,,1912,1281,288,10298,9923,3353,746,182,64,43,19,0,,,,38,814,1086,346,116,78,14,0,,288,10298,9961,4167,1832,528,180,121,33,0,,57,156,386,802,445,157,104,129,61,6,,,,20,553,1258,674,312,327,151,4,,57,156,406,1355,1703,831,416,456,212,10,,19649,9827,9822,16514,8050,8464,5555,2819,2736,19649,16514,5525,30,24,29,23,29,23,29,550,650,530,630,2357,1042,7.981547441,11.64892796,9174,86415.31613,17.51064142,0.406589615,1395,-105.267698,40.003487,
1823,126669,126669,1,Colorado Christian University,Colorado Christian University,Lakewood,Colorado,80226,8,2,2,2,1970.822863,2385,33666096,35715193,35970256,0.189364101,266,99,80,30,4456,47,17,1599,249,93,8743,157,58,6814,300,18990,18990,450,13230,13230,34138602,52180458,15730280,36450178,1316633,,,36450178,,9780909,27,424,245,,,104,,,30,,,,696,88,0.435643564,1088,2183,1342,282,282,1624,735,152,152,887,2077,434,434,2511,20,49,113,175,1714,,437,3,8,377,313,192,133,93,77,123,26,0,0,,,2,28,76,35,43,65,32,1,,8,377,315,220,209,128,120,188,58,1,0,0,4,19,61,141,122,121,191,73,2,1,,,0,6,27,25,21,44,29,0,,0,4,19,67,168,147,142,235,102,2,1,5552,1829,3723,1558,524,1034,773,283,490,5552,1558,450,323,,,,,,,,,,,48,374,2.43553091,19.23054614,651,55393.8125,13.14171887,0.112412178,48,-105.093849,39.710999,
-126678,126678,126678,0,Colorado College,Colorado College,Colorado Springs,Colorado,80903,8,2,2,2,2009.503315,2290,81506708,154666700,157436966,0.320070748,259,49,48,9,6881,23,4,2008,221,42,24614,133,25,5176,200,37278,37278,0,27466,27466,99957487,710925790,110249065,600676725,30647288,,,600676725,,434375067,,490,40,,,,,,,,,,530,507,0.872633391,590,2000,1966,29,29,1995,34,3,3,37,2000,32,32,2032,16,128,37,129,1544,,73,105,13,935,875,140,2,0,,0,0,,1,,,2,10,10,2,1,3,1,,,13,935,877,150,12,2,1,3,1,,1,0,0,5,9,3,3,,8,5,,1,,,0,0,1,0,0,1,1,,,0,0,5,9,4,3,0,9,6,,1,4943,2227,2716,1600,698,902,527,252,275,4943,1600,527,0,28,31,28,33,26,31,620,710,620,710,167,36,8.310511297,1.791487465,675,90056.21557,30.80363169,0.822660099,167,-104.824305,38.846617,
-126687,126687,126687,0,Concorde Career Colleges,,Aurora,Colorado,80010-4314,8,3,2,2,810,762,10710000,10843000,10710000,,749,88,616,73,6833,199,23,2383,19,2,3166,724,85,13444,,,,,,,9574000,3972000,679000,,,,,,,,97,,,,,417,102,,,,,,97,451,0.694915254,,,810,,,810,,,,,810,,,810,14,28,157,169,347,22,73,0,1,60,102,135,218,107,58,88,41,,,,,,,,,,,,,,1,60,102,135,218,107,58,88,41,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,190,32,158,190,32,158,190,32,158,190,190,190,0,,,,,,,,,,,32,6,3.950617284,0.740740741,72,36259.625,8.024691358,0.842105263,32,-104.865949,39.719195,
-126702,126702,126702,0,The Art Institute of Colorado,,Denver,Colorado,80203-2983,8,3,2,2,1800.892735,2200,46782085,50932394,46782085,0.034793105,161,94,89,52,6747,39,23,1962,82,48,2067,142,83,12466,0,24596,24596,,,,34995042,22607937,4976401,,,,,,,,144,257,,,,,36,,,,,,401,53,0.294444444,743,2406,1465,,,1465,855,,,855,2320,,,2320,36,52,103,237,1286,,606,0,8,295,359,323,267,88,36,34,5,,50,,,,,,,,,,,,8,295,359,323,267,88,36,34,5,,50,5,48,107,181,213,109,62,46,26,,58,,,,,,,,,,,,5,48,107,181,213,109,62,46,26,,58,1605,649,956,839,369,470,793,350,443,1605,839,427,366,,,,,,,,,,,63,70,3.498264987,3.886961097,266,45731.03175,10.82796305,0.473684211,63,-104.986114,39.735851,
-126711,126711,126711,0,Colorado Mountain College,Colorado Mountain College,Glenwood Springs,Colorado,81601-0233,8,1,2,2,2806.286066,3179,9298615,96518701,78014559,0.052096038,235,61,99,26,4228,73,19,1508,35,9,2066,191,49,5960,180,2250,7050,,,,66043863,193946078,36774681,157171397,9946231,,,157171397,,,383,,,,,368,54,,,,,,383,82,0.245508982,2077,5741,1323,,,1323,4418,,,4418,5741,,,5741,43,69,28,787,4308,,492,14,14,521,346,168,136,51,32,42,12,0,1,,,,,,,,,,,,14,521,346,168,136,51,32,42,12,0,1,606,549,375,441,631,420,333,491,499,66,7,,,,,,,,,,,,606,549,375,441,631,420,333,491,499,66,7,,,,,,,,,,,,,,,,,,,,,,,,97,786,3.456525733,28.00854872,1640,73575.80412,13.50539436,0.109852775,97,-107.324763,39.545586,
-126748,126748,126748,0,Colorado Northwestern Community College,Colorado Northwestern Community College,Rangely,Colorado,81648-3598,8,1,2,2,813.697765,862,5331744,13096375,5355217,0.012492535,120,82,84,58,3285,55,38,862,76,52,3272,70,48,5004,196,2119,4360,,,,12655902,33020791,11692365,21328426,2766266,,,21328426,,,106,,,,,88,19,,,,,,106,18,0.181818182,557,1375,530,,,530,845,,,845,1375,,,1375,13,20,44,90,1123,,77,8,62,205,88,53,49,35,16,15,7,0,,,,,,,,,,,,,62,205,88,53,49,35,16,15,7,0,,219,58,35,48,105,66,57,123,115,19,,,,,,,,,,,,,219,58,35,48,105,66,57,123,115,19,,,,,,,,,,,,,,,,,,,,,,,,,32,76,3.932664114,9.340077271,179,44814.59375,11.67509659,0.296296296,32,-108.786573,40.083861,
-126775,126775,126775,0,Colorado School of Mines,Colorado School of Mines,Golden,Colorado,80401,8,1,2,2,4659.3057,4899,85058545,171864498,100541344,0.147138221,709,81,138,16,4774,96,11,3724,502,57,6648,450,51,7185,1654,10590,24750,1654,10584,24750,161404171,375020009,214054209,160965800,18231458,,,160965800,,,,667,300,40,,,,,,1,,1,1007,479,0.641231593,989,3605,3474,909,909,4383,198,543,543,741,3672,1452,1452,5124,34,247,69,280,3305,,669,520,43,1577,1279,441,88,33,8,4,1,0,,,,11,359,328,115,55,28,12,1,0,43,1577,1290,800,416,148,63,32,13,1,0,19,18,25,86,25,10,4,9,1,1,,,,1,52,114,82,39,84,152,5,14,19,18,26,138,139,92,43,93,153,6,14,6797,4885,1912,4180,2957,1223,851,599,252,6797,4180,847,4,26,30,24,29,27,32,610,700,550,650,338,107,7.254299713,13.49986544,1445,88216.89076,16.46168012,0.349534643,238,-105.222215,39.751174,
-126784,126784,126784,0,Colorado School of Trades,,Lakewood,Colorado,80215-2996,8,3,2,2,148,156,2028646,2573783,2044287,,42,81,41,79,2721,1,2,600,0,0,,42,81,11946,,,,,,,1752422,1591802,147933,,,,,,,,95,,,,,,,,,,,,95,110,0.808823529,,,148,,,148,,,,,148,,,148,0,0,0,0,0,0,148,0,,24,24,35,26,8,9,6,8,8,,,,,,,,,,,,,,24,24,35,26,8,9,6,8,8,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,10,,6.756756757,,20,25105.4,13.51351351,1,10,-105.103695,39.741841,
-126818,126818,126818,0,Colorado State University,Colorado State University,Fort Collins,Colorado,80523-0100,8,1,1,2,25156.45484,25029,287477806,788431032,324197550,0.166118806,3171,74,807,19,5003,791,19,2536,2041,48,3777,1826,43,5927,1496,4822,20744,1496,6464,18116,777275616,1247046152,559985556,687060596,54313449,,,687060596,,,,4211,1414,203,131,,,,,,,,5959,2587,0.639238942,6008,22221,19933,2951,2951,22884,2288,3730,3730,6018,22221,6681,6681,28902,440,915,677,1781,21962,,2133,994,142,7881,7317,3340,864,229,76,63,21,0,,,3,52,962,1053,468,207,158,47,1,,142,7884,7369,4302,1917,697,283,221,68,1,,23,123,334,730,476,212,119,177,92,2,,,0,1,186,889,827,635,726,457,9,,23,123,335,916,1365,1039,754,903,549,11,,15253,6882,8371,11013,4660,6353,4322,1949,2373,15253,11013,4273,49,22,27,21,27,21,27,510,640,500,610,1175,476,4.67076942,7.202922714,9097,81547.77702,19.46220177,0.393371276,1175,-105.08325,40.57477,
