groupid,unitid_linchpin,unitid,isgrouped,instname,TCSName,city,state,zip,ansi_code,control,medical,hospital,fte_count,fte12mn,tuition03,tot_rev_w_auxother_sum,unrestricted_revenue,tuition_discount,any_aid_num,any_aid_pct,fed_grant_num,fed_grant_pct,fed_grant_avg_amount,state_grant_num,state_grant_pct,state_grant_avg_amount,inst_grant_num,inst_grant_pct,inst_grant_avg_amount,loan_num,loan_pct,loan_avg_amount,fee01_tf,tuition02_tf,tuition03_tf,fee05_tf,tuition06_tf,tuition07_tf,total01,assets06,liabilities07,assets11,land04,buildings05,equipment05,assets15,endow02m,assets16,associatedegrees,bachelordegrees,masterdegrees,doctordegrees,firstprofdegrees,awardslessthan1yr,awards1yrto2yr,awards2yrto4yr,postbacccertificates,postmastcertificates,firstprofcertificates,postmastFPcert,totaldegrees,grad_rate_150_n,grad_rate_150_p,ugentering,fall_total_undergrad,total_full_time_undergraduates,total_full_time_graduates,total_full_time_postbacc,total_full_time,total_part_time_undergraduates,total_part_time_graduates,total_part_time_postbacc,total_part_time,total_undergraduates,total_graduates,total_postbacc,total_enrollment,total_enrollment_amin_tot,total_enrollment_asian_tot,total_enrollment_black_tot,total_enrollment_hisp_tot,total_enrollment_white_tot,total_enrollment_multi_tot,total_enrollment_unkn_tot,total_enrollment_nonres_tot,ftall03ug,ftall04ug,ftall05ug,ftall06ug,ftall08ug,ftall09ug,ftall10ug,ftall11ug,ftall12ug,ftall13ug,ftall14ug,ftall03gr,ftall04gr,ftall05gr,ftall06gr,ftall08gr,ftall09gr,ftall10gr,ftall11gr,ftall12gr,ftall13gr,ftall14gr,ftall03,ftall04,ftall05,ftall06,ftall08,ftall09,ftall10,ftall11,ftall12,ftall13,ftall14,ptall03ug,ptall04ug,ptall05ug,ptall06ug,ptall08ug,ptall09ug,ptall10ug,ptall11ug,ptall12ug,ptall13ug,ptall14ug,ptall03gr,ptall04gr,ptall05gr,ptall06gr,ptall08gr,ptall09gr,ptall10gr,ptall11gr,ptall12gr,ptall13gr,ptall14gr,ptall03,ptall04,ptall05,ptall06,ptall08,ptall09,ptall10,ptall11,ptall12,ptall13,ptall14,applcn,applcnm,applcnw,admssn,admssnm,admssnw,enrlt,enrlm,enrlw,applicantcount,admitcount,enrollftcount,enrollptcount,actcm25,actcm75,acten25,acten75,actmt25,actmt75,satmt25,satmt75,satvr25,satvr75,ftall1,ptall1,ft_faculty_per_100fte,pt_faculty_per_100fte,all_employees,ft_faculty_salary,full_time_employee_100fte,full_time_faculty_share,faculty_instr_headcount,LONGITUD,LATITUDE
-200226,200226,200226,0,Mayville State University,Mayville State University,Mayville,North Dakota,58257-1299,38,1,2,2,682.415249,689,4549357,15385130,11113103,0.122754051,144,98,68,46,4596,31,21,1045,104,71,1012,114,78,6568,1669,4124,6180,,,,15716217,26620825,15127649,11493176,3857866,,,11493176,,,1,113,,,,,,,,,,,114,45,0.3,468,887,544,,,544,343,,,343,887,,,887,22,10,52,32,720,2,18,31,4,197,185,108,23,11,9,4,3,,,,,,,,,,,,,,4,197,185,108,23,11,9,4,3,,,93,20,17,45,65,31,22,35,15,,,,,,,,,,,,,,93,20,17,45,65,31,22,35,15,,,,,,,,,,,,,,,,,,,,,,,,,,39,1,5.714995387,0.146538343,160,44012.69231,22.27382817,0.975,39,-97.323945,47.503982,
-200244,200244,200244,0,Medcenter One College of Nursing,,Bismarck,North Dakota,58501-4425,38,2,2,2,89,101,389399,2481337,616900,0.037750482,,,,,,,,,,,,,,,889,9720,9720,,,,2026347,1007707,,1007707,,,,1007707,,1007707,,44,,,,,,,,,,,44,,,,89,89,,,89,,,,,89,,,89,2,0,2,0,85,0,0,0,,,35,22,20,6,5,1,,,,,,,,,,,,,,,,,35,22,20,6,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,10,2,11.23595506,2.247191011,21,54529.4,20.2247191,0.833333333,10,-100.781562,46.809767,
-200262,200262,200262,0,Moler Barber College,,Fargo,North Dakota,58103-1805,38,3,2,2,6,25,32938,103310,32938,,6,75,4,50,3093,0,0,,0,0,,3,38,8333,,,,,,,108070,,,,,,,,,,,,,,,,15,,,,,,,,,,,6,,,6,,,,,6,,,6,0,0,2,2,2,,0,0,,1,2,1,1,,,,1,,,,,,,,,,,,,,,1,2,1,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,16.66666667,,,-96.790938,46.874445,
2197,200280,200280,1,University of North Dakota,University of North Dakota,Grand Forks,North Dakota,58202-8193,38,1,1,1,11956.99349,12967,119217237,388761415,223502597,0.085827144,1818,88,430,21,4717,325,16,1556,980,47,2156,1264,61,8312,1265,5461,14580,1265,5874,15683,385729827,519163574,151385786,367777788,8193240,,,367777788,,,160,1709,548,65,184,33,88,1,51,2,,2,2666,1115,0.511937557,3589,11388,9163,1476,1476,10639,2229,1256,1256,3485,11392,2732,2732,14124,385,205,214,162,11721,11,746,680,34,3482,3141,1760,465,151,57,49,18,1,5,,,43,608,500,140,73,77,33,0,2,34,3482,3184,2368,965,291,130,126,51,1,7,216,126,284,475,383,242,154,200,141,8,0,,,4,136,297,249,170,243,152,4,1,216,126,288,611,680,491,324,443,293,12,1,4069,2204,1865,3067,1643,1424,1942,1040,902,4069,3067,1926,16,20,25,19,25,20,26,,,,,727,80,6.080123741,8.990554363,3883,66979.81317,22.23803168,0.403440622,562,-97.08918,47.92006,
-200305,200305,200305,0,North Dakota State College of Science,North Dakota State College of Science,Wahpeton,North Dakota,58076,38,1,2,2,1945.88122,2075,10620123,37817403,27241659,0.042622199,574,93,290,47,4421,140,23,1115,245,40,882,466,76,7291,552,3592,9590,,,,38736974,35218416,4191985,31026431,11490023,,,31026431,,,597,,,,,28,90,,,,,,597,274,0.420890937,813,2655,1590,,,1590,1060,,,1060,2650,,,2650,45,14,93,20,2457,3,0,18,4,807,386,144,97,44,43,39,26,0,,,,,,,,,,,,,4,807,386,144,97,44,43,39,26,0,,502,142,50,69,86,50,42,62,56,1,,,,,,,,,,,,,502,142,50,69,86,50,42,62,56,1,,,,,,,,,,,,,,,,,,,,,,,,,111,109,5.704356405,5.601575208,419,49856.0991,15.51996067,0.504545455,111,-96.608149,46.271566,
2095,200332,200332,1,North Dakota State University-Main Campus,North Dakota/Minot State University,Fargo,North Dakota,58108-6050,38,1,2,2,16019.21867,16709,126777384,401385013,263791656,0.143621657,2660,89,730,24,4863,583,19,1454,1147,38,2464,1954,65,7046,962,5448,14547,722,4382,11700,407067011,514624077,206096764,308527313,24903485,,,308527313,,,76,2288,416,71,97,5,56,,6,4,,4,2948,1225,0.486111111,5005,16179,13658,785,785,14443,2519,1622,1622,4141,16177,2407,2407,18584,312,258,366,181,15214,45,679,1529,35,5076,4441,2821,792,249,112,107,25,0,0,,,49,329,242,88,31,32,14,0,,35,5076,4490,3150,1034,337,143,139,39,0,0,210,221,343,578,459,237,166,192,103,3,7,,,2,225,530,308,189,217,147,4,,210,221,345,803,989,545,355,409,250,7,7,5646,2953,2693,4473,2321,2152,2459,1337,1122,5646,4473,2855,42,20,26,20,25,19,26,490,650,470,610,1094,129,6.829296874,6.448504269,4046,62857.09909,18.34047003,0.514339445,767,-96.807501,46.890387,
-200387,200387,200387,0,R D Hairstyling College,,Bismarck,North Dakota,58501-4001,38,3,2,2,63,122,547973,924284,715594,,32,84,19,50,5647,0,0,,0,0,,29,76,16686,,,,,,,766873,,,,,,,,,,,,,,,,,57,,,,,,28,0.666666667,,,63,,,63,,,,,63,,,63,0,0,0,0,63,0,0,0,,35,11,9,2,4,,2,,,,,,,,,,,,,,,,35,11,9,2,4,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,7.936507937,,10,,11.11111111,1,,-100.77358,46.78282,
-200466,200466,200466,0,Sitting Bull College,,Fort Yates,North Dakota,58538-9721,38,1,2,2,302.194865,239,3367654,14587584,3395288,0.101482813,37,90,37,90,6946,7,17,1029,16,39,681,0,0,,210,3600,3600,,,,3490651,24228523,2251061,21977462,114285,,,21977462,,,31,12,,,,0,6,,,,,,43,7,0.411764706,73,335,280,,,280,55,,,55,335,,,335,295,1,1,1,37,,0,0,,27,19,41,47,46,37,44,18,1,0,,,,,,,,,,,,,27,19,41,47,46,37,44,18,1,0,,0,0,3,5,7,5,15,19,0,1,,,,,,,,,,,,,0,0,3,5,7,5,15,19,0,1,,,,,,,,,,,,,,,,,,,,,,,,21,12,6.949158451,3.970947686,108,44490.95238,26.14207227,0.636363636,21,-100.669538,46.070968,
-200484,200484,200484,0,Trinity Bible College,,Ellendale,North Dakota,58436-7105,38,2,2,2,238.285708,254,3819166,4848057,4605050,0.259921407,69,100,44,64,4616,9,13,1200,65,94,3689,55,80,8240,1450,11550,11550,,,,5525675,6954457,5633552,1320905,380536,,,1320905,,972701,12,41,,,,,0,,,,,,53,24,0.406779661,96,257,221,,,221,44,,,44,265,,,265,11,4,17,14,213,1,5,0,1,47,76,67,19,6,1,1,3,,,,,,,,,,,,,,1,47,76,67,19,6,1,1,3,,,2,4,3,5,7,7,5,7,4,,,,,,,,,,,,,,2,4,3,5,7,7,5,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,14,15,5.875299915,6.294964195,121,36004.85714,18.4652283,0.482758621,14,-98.520148,46.001866,
-200527,200527,200527,0,Turtle Mountain Community College,,Belcourt,North Dakota,58316,38,2,2,2,938.392829,661,348268,15128914,595370,0.098033698,163,88,144,77,4051,140,75,2101,71,38,1179,0,0,,224,1776,1776,,,,15163547,35286302,4591574,30694728,355641,,,30694728,,2038765,99,9,,,,,52,,,,,,108,1,0.333333333,211,1058,861,,,861,197,,,197,1058,,,1058,970,0,1,1,84,0,2,0,6,152,139,104,126,68,44,48,11,1,162,,,,,,,,,,,,6,152,139,104,126,68,44,48,11,1,162,4,10,12,17,22,23,20,34,38,0,17,,,,,,,,,,,,4,10,12,17,22,23,20,34,38,0,17,,,,,,,,,,,,,,,,,,,,,,,,37,44,3.942911631,4.688867886,163,38561.24324,11.82873489,0.456790123,37,-99.75044,48.8838,
-200554,200554,200554,0,United Tribes Technical College,,Bismarck,North Dakota,58504,38,2,2,2,462.132334,618,3443154,14853140,3718967,0.027908133,133,96,124,89,4555,33,24,1292,35,25,1076,18,13,2664,730,2800,2800,,,,12848329,27328284,2408817,24919467,3102278,,,24919467,,,71,,,,,,35,,,,,,71,29,0.19205298,224,476,453,,,453,23,,,23,476,,,476,460,0,0,2,14,,0,0,2,77,72,70,100,59,38,27,6,1,1,,,,,,,,,,,,2,77,72,70,100,59,38,27,6,1,1,1,0,1,2,2,3,4,6,3,1,0,,,,,,,,,,,,1,0,1,2,2,3,4,6,3,1,0,,,,,,,,,,,,,,,,,,,,,,,,61,6,13.19968232,1.298329409,282,,57.34288222,0.910447761,,-100.763103,46.768712,
-200572,200572,200572,0,Valley City State University,Valley City State University,Valley City,North Dakota,58072,38,1,2,2,846.762969,893,6037006,18117697,15393237,0.205486627,149,97,47,31,4690,38,25,1063,137,90,2190,108,71,5820,1643,4568,12197,1232,4273,4273,18690490,15989842,5396977,10592865,286589,,,10592865,,,,154,33,,,,,,,,,,187,66,0.395209581,229,1009,688,7,7,695,273,115,115,388,961,122,122,1083,20,12,40,16,931,1,25,38,3,250,248,118,27,16,10,15,1,,,,,,2,3,1,1,0,0,0,,3,250,248,120,30,17,11,15,1,0,,27,9,30,47,32,33,25,39,31,,,,,,0,40,24,10,24,16,1,,27,9,30,47,72,57,35,63,47,1,,257,167,90,227,147,80,155,100,55,257,227,153,2,18,23,16,22,17,24,410,490,430,540,58,,6.849614606,,160,48528.2931,18.30500455,1,58,-98.001497,46.919421,
-448026,448026,448026,0,Salon Professional Academy,,Fargo,North Dakota,58103,38,3,2,2,107,145,945581,1746547,948283,,45,52,26,30,3861,0,0,,0,0,,45,52,7534,,,,,,,1683973,,,,,,,,,,,,,,,20,4,53,,,,,,35,0.729166667,,,107,,,107,,,,,107,,,107,3,0,3,2,91,,8,0,48,23,10,10,6,5,3,1,1,,,,,,,,,,,,,,48,23,10,10,6,5,3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,10,4,9.345794393,3.738317757,23,,15.88785047,0.714285714,,-96.858268,46.858282,
-452009,452009,452009,0,The Hair Academy,,Bismarck,North Dakota,58501,38,3,2,2,67,68,383155,605284,383155,,25,57,25,57,3870,0,0,,0,0,,24,55,5243,,,,,,,405336,,,,,,,,,,,,,,,,,32,,,,,,19,0.863636364,,,67,,,67,,,,,67,,,67,6,0,2,0,59,0,0,0,,29,11,11,11,3,1,1,,,,,,,,,,,,,,,,29,11,11,11,3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,5.970149254,1.492537313,6,,7.462686567,0.8,,-100.760275,46.806113,
-456551,456551,456551,0,Josef's School of Hair Design Inc,,Fargo,North Dakota,58103,38,3,2,2,49,74,434568,511241,434568,,22,81,7,26,4085,0,0,,0,0,,22,81,6989,,,,,,,305784,,,,,,,,,,,,,,,29,,14,,,,,,,,,,49,,,49,,,,,49,,,49,0,0,2,0,46,0,1,0,,25,7,5,6,3,2,1,,,,,,,,,,,,,,,,25,7,5,6,3,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,6.12244898,,4,,8.163265306,1,,-96.863387,46.858319,
