groupid,unitid_linchpin,unitid,isgrouped,instname,TCSName,city,state,zip,ansi_code,control,medical,hospital,fte_count,fte12mn,tuition03,tot_rev_w_auxother_sum,unrestricted_revenue,tuition_discount,any_aid_num,any_aid_pct,fed_grant_num,fed_grant_pct,fed_grant_avg_amount,state_grant_num,state_grant_pct,state_grant_avg_amount,inst_grant_num,inst_grant_pct,inst_grant_avg_amount,loan_num,loan_pct,loan_avg_amount,fee01_tf,tuition02_tf,tuition03_tf,fee05_tf,tuition06_tf,tuition07_tf,total01,assets06,liabilities07,assets11,land04,buildings05,equipment05,assets15,endow02m,assets16,associatedegrees,bachelordegrees,masterdegrees,doctordegrees,firstprofdegrees,awardslessthan1yr,awards1yrto2yr,awards2yrto4yr,postbacccertificates,postmastcertificates,firstprofcertificates,postmastFPcert,totaldegrees,grad_rate_150_n,grad_rate_150_p,ugentering,fall_total_undergrad,total_full_time_undergraduates,total_full_time_graduates,total_full_time_postbacc,total_full_time,total_part_time_undergraduates,total_part_time_graduates,total_part_time_postbacc,total_part_time,total_undergraduates,total_graduates,total_postbacc,total_enrollment,total_enrollment_amin_tot,total_enrollment_asian_tot,total_enrollment_black_tot,total_enrollment_hisp_tot,total_enrollment_white_tot,total_enrollment_multi_tot,total_enrollment_unkn_tot,total_enrollment_nonres_tot,ftall03ug,ftall04ug,ftall05ug,ftall06ug,ftall08ug,ftall09ug,ftall10ug,ftall11ug,ftall12ug,ftall13ug,ftall14ug,ftall03gr,ftall04gr,ftall05gr,ftall06gr,ftall08gr,ftall09gr,ftall10gr,ftall11gr,ftall12gr,ftall13gr,ftall14gr,ftall03,ftall04,ftall05,ftall06,ftall08,ftall09,ftall10,ftall11,ftall12,ftall13,ftall14,ptall03ug,ptall04ug,ptall05ug,ptall06ug,ptall08ug,ptall09ug,ptall10ug,ptall11ug,ptall12ug,ptall13ug,ptall14ug,ptall03gr,ptall04gr,ptall05gr,ptall06gr,ptall08gr,ptall09gr,ptall10gr,ptall11gr,ptall12gr,ptall13gr,ptall14gr,ptall03,ptall04,ptall05,ptall06,ptall08,ptall09,ptall10,ptall11,ptall12,ptall13,ptall14,applcn,applcnm,applcnw,admssn,admssnm,admssnw,enrlt,enrlm,enrlw,applicantcount,admitcount,enrollftcount,enrollptcount,actcm25,actcm75,acten25,acten75,actmt25,actmt75,satmt25,satmt75,satvr25,satvr75,ftall1,ptall1,ft_faculty_per_100fte,pt_faculty_per_100fte,all_employees,ft_faculty_salary,full_time_employee_100fte,full_time_faculty_share,faculty_instr_headcount,LONGITUD,LATITUDE
-201061,201061,201061,0,Art Academy of Cincinnati,,Cincinnati,Ohio,45202-1706,39,2,2,2,179.703486,198,6102536,6397827,7639200,0.228271656,46,96,16,33,4905,6,13,2068,44,92,10480,37,77,6192,380,21500,21500,,,,6379775,18073179,5255816,12817363,362100,,,12817363,,5209198,0,25,6,,,,,,,,,,31,19,0.365384615,67,182,175,,,175,11,1,1,12,186,1,1,187,0,0,7,4,170,2,2,2,1,78,68,20,5,2,,0,,,1,,,,,,,,,,,,1,78,68,20,5,2,,0,,,1,0,0,1,1,2,2,,1,,,4,,,,,,1,,,,,,0,0,1,1,2,3,,1,,,4,112,39,73,103,36,67,68,22,46,112,103,68,0,18,23,17,24,18,21,430,510,490,570,16,29,8.903555716,16.13769474,70,40577.125,19.47652813,0.355555556,16,-84.51398,39.108834,
-201098,201098,201098,0,Ashland County-West Holmes Career Center,,Ashland,Ohio,44805-9377,39,1,2,2,103,156,796671,1417438,1150760,,110,96,107,94,3575,0,0,,2,2,1500,71,62,2855,,,,,,,2528356,,,,,,,,,,,,,,,106,27,,,,,,,,,,,103,,,103,,,,,103,,,103,0,0,3,1,98,1,0,0,1,5,9,10,16,5,17,27,13,,,,,,,,,,,,,,1,5,9,10,16,5,17,27,13,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,7,11,6.796116505,10.67961165,32,,14.5631068,0.388888889,,-82.262402,40.783962,
-201104,201104,201104,0,Ashland University,Ashland University,Ashland,Ohio,44805,39,2,2,2,4742.097109,5449,91479227,102032620,99531748,0.309699108,608,99,225,37,4971,133,22,2211,608,99,15181,472,77,8007,818,24828,24828,0,5304,5304,92876485,219715948,96190044,123525904,24075656,,,123525904,,36741017,5,456,948,32,,234,59,,0,,,,1441,336,0.593639576,810,2693,2242,1529,1529,3771,451,2078,2078,2529,2693,3607,3607,6300,40,46,770,110,4884,7,272,171,19,942,889,263,53,27,27,17,4,0,1,,,5,172,426,227,154,272,241,23,9,19,942,894,435,479,254,181,289,245,23,10,21,17,14,64,80,72,45,88,41,2,7,,,1,187,571,371,257,465,209,3,14,21,17,15,251,651,443,302,553,250,5,21,3491,1485,2006,2801,1156,1645,623,282,341,3491,2801,622,1,20,25,19,25,20,25,470,590,460,560,213,338,4.491683639,7.127648216,1045,60741.61502,13.62266493,0.386569873,213,-82.319274,40.862327,
-201131,201131,201131,0,Ashtabula County Joint Vocational School,,Jefferson,Ohio,44047,39,1,2,2,126.78685,125,819480,2946868,819480,0.002440572,141,87,92,57,4917,51,31,2145,0,0,,103,64,6328,,,,,,,2825235,,,,,,,,,,,,,,,84,35,,,,,,,,,,,110,,,110,50,,,50,160,,,160,0,0,4,5,151,,0,0,1,4,9,13,17,15,16,19,16,,,,,,,,,,,,,,1,4,9,13,17,15,16,19,16,,,0,6,4,9,5,9,4,10,3,,,,,,,,,,,,,,0,6,4,9,5,9,4,10,3,,,,,,,,,,,,,,,,,,,,,,,,,,9,52,7.098527962,41.01371712,71,,12.61960527,0.147540984,,-80.730577,41.749018,
-201140,201140,201140,0,Athenaeum of Ohio,,Cincinnati,Ohio,45230-2091,39,2,2,2,187.587182,92,1270792,14963517,15281947,0.424986937,6,22,0,0,,0,0,,6,22,728,0,0,,0,18000,18000,0,18000,18000,4970783,38149123,918743,37230380,297551,,,37230380,,11987337,,,29,,,,,12,,0,,0,29,,,39,128,77,81,81,158,51,25,25,76,128,106,106,234,0,4,6,4,220,,0,0,,,,3,2,3,3,15,44,4,3,,,,4,12,2,6,17,35,3,2,,,,7,14,5,9,32,79,7,5,,,,0,0,0,0,16,26,9,0,,,,0,1,0,2,6,11,5,0,,,,0,1,0,2,22,37,14,0,,,,,,,,,,,,,,,,,,,,,,,,1,16,0.533085464,8.529367428,54,30627,14.926393,0.058823529,1,-84.374838,39.083485,
-201159,201159,201159,0,Auburn Career Center,,Concord Twp,Ohio,44077,39,1,2,2,201.681865,197,1544476,2053981,1544476,,88,46,52,27,2856,47,25,4183,1,1,4000,0,0,,,,,,,,3154530,,,,,,,,,,,,,,,205,92,,,,,,,,,,,153,,,153,145,,,145,298,,,298,0,0,8,2,288,,0,0,,,3,25,21,34,29,21,20,,,,,,,,,,,,,,,,3,25,21,34,29,21,20,,,,,0,7,25,37,34,27,15,,,,,,,,,,,,,,,,0,7,25,37,34,27,15,,,,,,,,,,,,,,,,,,,,,,,,,,4,41,1.983321604,20.32904644,68,,5.949964812,0.088888889,,-81.243154,41.650086,
-201177,201177,201177,0,Aultman College of Nursing and Health Sciences,,Canton,Ohio,44710-1797,39,2,2,2,156.220426,174,3037479,3183322,3130899,0.023633744,8,80,3,30,4154,2,20,1974,0,0,,7,70,5171,880,14620,14620,,,,3976663,,,,,,,,,,78,,,,,,,,,,,,78,3,0.272727273,96,275,78,,,78,197,,,197,275,,,275,0,0,6,1,247,3,18,0,,6,20,11,16,7,2,7,2,0,7,,,,,,,,,,,,,6,20,11,16,7,2,7,2,0,7,,2,18,53,50,32,23,10,3,1,5,,,,,,,,,,,,,2,18,53,50,32,23,10,3,1,5,17,3,14,17,3,14,17,3,14,17,17,15,2,20,24,20,23,19,23,,,,,14,1,8.961696213,0.640121158,36,53561.78571,20.48387706,0.933333333,14,-81.404256,40.796884,
-201195,201195,201195,0,Baldwin-Wallace College,Baldwin-Wallace College,Berea,Ohio,44017-2088,39,2,2,2,3881.689862,3906,89534693,113857900,123662875,0.362820533,735,97,307,41,4373,176,23,2362,730,97,11307,614,81,6464,0,24230,24230,0,14174,14174,84634365,242437466,30044176,212393290,5137558,,,212393290,,103502159,,733,257,,,29,,,,,,,990,503,0.70745429,996,3675,3180,380,380,3560,495,333,333,828,3675,713,713,4388,7,47,311,128,3640,93,93,69,22,1356,1272,376,62,27,20,30,14,0,1,,,,51,119,80,45,62,22,,1,22,1356,1272,427,181,107,65,92,36,0,2,12,7,13,59,72,64,66,126,68,1,7,,,,25,100,73,48,53,32,,2,12,7,13,84,172,137,114,179,100,1,9,3498,1470,2028,2335,971,1364,755,334,421,3498,2335,754,1,21,26,21,28,20,26,490,593,480,610,167,211,4.302249946,5.435776878,950,65336.53892,15.35413753,0.441798942,167,-81.84386,41.369425,
-201283,201283,201283,0,Belmont Technical College,Belmont Technical College,Saint Clairsville,Ohio,43950,39,1,2,2,1785.398934,1878,7758146,15304931,12902994,0.095125176,336,93,241,67,4211,15,4,3376,102,28,1751,231,64,5501,1050,2748,5535,,,,18443860,19455582,1071799,18383783,733045,,,18383783,,,280,,,,,3,69,,,,,,280,76,0.307692308,573,2200,1590,,,1590,582,,,582,2172,,,2172,11,7,57,8,1935,,154,0,2,414,307,189,250,138,116,122,51,1,0,,,,,,,,,,,,2,414,307,189,250,138,116,122,51,1,0,18,34,76,94,100,64,43,97,52,2,2,,,,,,,,,,,,18,34,76,94,100,64,43,97,52,2,2,,,,,,,,,,,,,,,,,,,,,,,,38,134,2.128375865,7.505325418,294,42981.76316,6.66517705,0.220930233,38,-80.96542,40.0767,
-201371,201371,201371,0,Bluffton University,Bluffton University,Bluffton,Ohio,45817-2104,39,2,2,2,1059.423561,1043,22039704,24068883,25716257,0.410477972,257,100,125,49,5135,76,30,2180,256,100,12305,245,95,8451,450,23594,23594,300,10185,10185,21721263,59787429,16390044,43397385,543194,,,43397385,,18077813,,219,51,,,,,,,,,,270,153,0.57518797,351,1005,911,105,105,1016,94,17,17,111,1005,122,122,1127,3,5,65,16,970,,53,15,3,322,366,135,20,18,11,26,7,0,3,,,,8,22,19,14,30,12,,0,3,322,366,143,42,37,25,56,19,0,3,22,24,4,9,7,3,9,11,2,3,0,,,,0,6,1,2,5,2,,1,22,24,4,9,13,4,11,16,4,3,1,1674,1024,650,1113,617,496,257,141,116,1674,1113,257,0,19,24,17,24,18,24,450,600,420,570,62,47,5.852239112,5.474675298,231,51140,15.00816159,0.516666667,62,-83.897953,40.895522,
