groupid,unitid_linchpin,unitid,isgrouped,instname,TCSName,city,state,zip,ansi_code,control,medical,hospital,fte_count,fte12mn,tuition03,tot_rev_w_auxother_sum,unrestricted_revenue,tuition_discount,any_aid_num,any_aid_pct,fed_grant_num,fed_grant_pct,fed_grant_avg_amount,state_grant_num,state_grant_pct,state_grant_avg_amount,inst_grant_num,inst_grant_pct,inst_grant_avg_amount,loan_num,loan_pct,loan_avg_amount,fee01_tf,tuition02_tf,tuition03_tf,fee05_tf,tuition06_tf,tuition07_tf,total01,assets06,liabilities07,assets11,land04,buildings05,equipment05,assets15,endow02m,assets16,associatedegrees,bachelordegrees,masterdegrees,doctordegrees,firstprofdegrees,awardslessthan1yr,awards1yrto2yr,awards2yrto4yr,postbacccertificates,postmastcertificates,firstprofcertificates,postmastFPcert,totaldegrees,grad_rate_150_n,grad_rate_150_p,ugentering,fall_total_undergrad,total_full_time_undergraduates,total_full_time_graduates,total_full_time_postbacc,total_full_time,total_part_time_undergraduates,total_part_time_graduates,total_part_time_postbacc,total_part_time,total_undergraduates,total_graduates,total_postbacc,total_enrollment,total_enrollment_amin_tot,total_enrollment_asian_tot,total_enrollment_black_tot,total_enrollment_hisp_tot,total_enrollment_white_tot,total_enrollment_multi_tot,total_enrollment_unkn_tot,total_enrollment_nonres_tot,ftall03ug,ftall04ug,ftall05ug,ftall06ug,ftall08ug,ftall09ug,ftall10ug,ftall11ug,ftall12ug,ftall13ug,ftall14ug,ftall03gr,ftall04gr,ftall05gr,ftall06gr,ftall08gr,ftall09gr,ftall10gr,ftall11gr,ftall12gr,ftall13gr,ftall14gr,ftall03,ftall04,ftall05,ftall06,ftall08,ftall09,ftall10,ftall11,ftall12,ftall13,ftall14,ptall03ug,ptall04ug,ptall05ug,ptall06ug,ptall08ug,ptall09ug,ptall10ug,ptall11ug,ptall12ug,ptall13ug,ptall14ug,ptall03gr,ptall04gr,ptall05gr,ptall06gr,ptall08gr,ptall09gr,ptall10gr,ptall11gr,ptall12gr,ptall13gr,ptall14gr,ptall03,ptall04,ptall05,ptall06,ptall08,ptall09,ptall10,ptall11,ptall12,ptall13,ptall14,applcn,applcnm,applcnw,admssn,admssnm,admssnw,enrlt,enrlm,enrlw,applicantcount,admitcount,enrollftcount,enrollptcount,actcm25,actcm75,acten25,acten75,actmt25,actmt75,satmt25,satmt75,satvr25,satvr75,ftall1,ptall1,ft_faculty_per_100fte,pt_faculty_per_100fte,all_employees,ft_faculty_salary,full_time_employee_100fte,full_time_faculty_share,faculty_instr_headcount,LONGITUD,LATITUDE
-176798,176798,176798,0,Cape Girardeau Career and Technology Center,,Cape Girardeau,Missouri,63703-7511,29,1,2,2,89.508801,169,802900,2625731,802900,,103,100,73,71,4725,27,26,733,0,0,,101,98,4987,,,,,,,2104278,,,,,,,,,,,,,,,59,78,,,,,,,,,,,65,,,65,73,,,73,138,,,138,0,0,11,0,127,,0,0,,3,6,11,14,9,7,6,8,1,,,,,,,,,,,,,,3,6,11,14,9,7,6,8,1,,,7,7,12,14,13,8,5,6,1,,,,,,,,,,,,,,7,7,12,14,13,8,5,6,1,,,,,,,,,,,,,,,,,,,,,,,,,33,7,36.86788297,7.820460024,68,,63.68088877,0.825,,-89.564697,37.271171,
-176910,176910,176910,0,Central Christian College of the Bible,,Moberly,Missouri,65270-1997,29,2,2,2,372.178567,335,3949512,4343186,5401875,0.780572638,73,100,56,77,3120,0,0,,73,100,9006,58,79,4705,1540,8800,8800,,,,4233257,9768917,3586332,6182585,41017,,,6182585,,936603,17,73,,,,,7,,,,,,90,43,0.333333333,106,391,360,,,360,31,,,31,391,,,391,3,9,14,12,344,,7,2,1,89,118,91,28,13,6,10,4,,,,,,,,,,,,,,1,89,118,91,28,13,6,10,4,,,0,1,4,8,9,1,1,5,2,,,,,,,,,,,,,,0,1,4,8,9,1,1,5,2,,,354,179,175,230,106,124,75,37,38,354,230,72,3,17,21,15,22,17,21,385,442,460,495,14,10,3.761635205,2.686882289,58,32299.35714,9.404088011,0.583333333,14,-92.428972,39.394713,
-176938,176938,176938,0,Central Bible College,,Springfield,Missouri,65803-1033,29,2,2,2,586.392837,434,6442602,9590579,7836254,0.151002964,90,100,89,99,3773,2,2,1445,49,54,2451,89,99,9537,1156,10310,10310,,,,9979692,18265644,7620665,10644979,900575,,,10644979,,1316302,15,126,,,,,0,,,,,,141,89,0.664179104,203,672,531,,,531,141,,,141,672,,,672,5,11,16,22,347,,271,0,5,144,191,102,54,14,4,12,5,,0,,,,,,,,,,,,5,144,191,102,54,14,4,12,5,,0,1,49,16,20,19,8,6,4,8,,10,,,,,,,,,,,,1,49,16,20,19,8,6,4,8,,10,144,75,69,120,62,58,93,47,46,144,120,79,14,18,24,16,23,16,21,400,600,400,620,28,42,4.774956008,7.162434012,160,46123.92857,19.44089232,0.4,28,-93.297052,37.25196,
2005,176947,176947,1,Central Methodist University-College of Liberal Arts & Sciences,Central Methodist University,Fayette,Missouri,65248-1198,29,2,2,2,2570.05852,1958,24662394,26553861,31551253,0.410197445,260,100,118,45,5162,141,54,3455,260,100,10702,200,77,5936,730,17940,17940,,,,21446582,65899052,11261387,54637665,395956,,,54637665,,29313184,3,486,46,,,,,,,,,,535,87,0.450777202,375,4048,1505,22,22,1527,2551,107,107,2658,4056,129,129,4185,15,20,125,33,3705,,254,33,5,428,465,225,112,77,62,85,33,,13,,,0,14,3,0,0,2,1,,2,5,428,465,239,115,77,62,87,34,,15,1460,588,135,65,43,49,44,66,31,,70,,,2,12,22,18,13,23,12,,5,1460,588,137,77,65,67,57,89,43,,75,1146,567,579,764,353,411,260,130,130,1146,764,260,0,19,24,19,24,19,24,,,,,63,109,2.45130605,5.13606982,351,44458.73016,7.62628549,0.323076923,63,-92.684987,39.148159,
-176965,176965,176965,0,University of Central Missouri,University of Central Missouri,Warrensburg,Missouri,64093,29,1,2,2,9042.136375,9248,67873507,165886124,129870329,0.167668071,1327,93,514,36,6043,631,44,2156,835,59,6511,966,68,5644,726,5859,12444,726,6480,12379,161048459,276456070,99672508,176783562,13083465,,,176783562,,,,1736,555,,,,,,16,47,,47,2291,708,0.493723849,2958,9079,7159,539,539,7698,1929,1564,1564,3493,9088,2103,2103,11191,71,113,768,199,8911,,702,427,32,2341,2578,1429,382,146,91,98,31,0,31,,,13,241,149,55,31,35,12,,3,32,2341,2591,1670,531,201,122,133,43,0,34,362,203,259,359,225,137,113,177,48,4,42,,,1,221,449,260,195,313,120,,5,362,203,260,580,674,397,308,490,168,4,47,4733,1979,2754,2925,1269,1656,1504,670,834,4733,2925,1479,25,18,23,19,25,17,24,,,,,460,175,5.087293322,4.114071991,1733,61292.97609,14.58726064,0.552884615,460,-93.738465,38.759107,
-176983,176983,176983,0,Grand River Technical School,,Chillicothe,Missouri,64601,29,1,2,2,102,121,614220,4221717,2795867,,88,100,64,73,4215,57,65,2661,33,38,631,0,0,,15,5100,5100,,,,9301048,,,,,,,,,,,,,,,1,82,,,,,,,,,,,102,,,102,,,,,102,,,102,0,0,0,0,102,,0,0,,50,12,1,4,8,12,6,3,,6,,,,,,,,,,,,,50,12,1,4,8,12,6,3,,6,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,0,111,104,7,95,91,4,85,81,4,111,95,85,0,,,,,,,,,,,25,2,24.50980392,1.960784314,45,,40.19607843,0.925925926,,-93.559225,39.79852,
-176992,176992,176992,0,Chillicothe Beauty Academy Inc,,Chillicothe,Missouri,64601,29,3,2,2,19.397058,35,202417,247263,204420,,27,100,27,100,4572,0,0,,0,0,,25,93,6623,,,,,,,219591,,,,,,,,,,,,,,,2,11,,,,,,,,,,,19,,,19,1,,,1,20,,,20,0,0,0,0,20,,0,0,,5,4,2,2,2,2,2,,,,,,,,,,,,,,,,5,4,2,2,2,2,2,,,,,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,10.31084198,,3,,15.46626298,1,,-93.551352,39.792603,
-177056,177056,177056,0,Columbia Area Vocational Technical School,,Columbia,Missouri,65203-7199,29,1,2,2,39.678685,73,1210862,1804752,1375149,,13,93,12,86,4594,6,43,640,0,0,,5,36,3610,,,,,,,1699051,,,,,,,,,,,,,,,5,29,,,,,,,,,,,38,,,38,5,,,5,43,,,43,0,0,7,0,36,0,0,0,,5,7,5,8,3,4,4,2,,,,,,,,,,,,,,,5,7,5,8,3,4,4,2,,,,2,0,0,1,1,0,1,0,,,,,,,,,,,,,,,2,0,0,1,1,0,1,0,,,16,9,7,12,7,5,12,7,5,16,12,7,5,,,,,,,,,,,4,5,10.08097925,12.60122406,13,,17.64171368,0.444444444,,-92.33515,38.904394,
-177065,177065,177065,0,Columbia College,Columbia College (MO),Columbia,Missouri,65216,29,2,2,2,11235.61851,13284,89837249,93413792,94309185,0.064992139,156,95,54,33,4505,57,35,3188,126,77,8579,100,61,6098,0,14576,14576,0,4485,4485,70617854,141939806,6970286,134969520,4441887,,,134969520,,81254153,1052,2347,257,,,17,,,,,,,3656,57,0.422222222,614,14705,7699,743,743,8442,7006,108,108,7114,14705,851,851,15556,143,275,2712,762,8648,25,2766,225,20,467,794,1188,1874,1231,917,941,263,3,1,,,4,46,181,160,133,163,53,3,,20,467,798,1234,2055,1391,1050,1104,316,6,1,9,143,403,810,1564,1244,1034,1386,404,7,2,,,1,14,22,28,19,13,11,0,,9,143,404,824,1586,1272,1053,1399,415,7,2,1137,404,733,536,168,368,174,58,116,1137,536,165,9,20,26,20,26,18,25,550,680,490,580,66,718,0.587417594,6.390391407,1362,60021.39394,4.806143955,0.084183673,66,-92.326271,38.956636,
-177083,177083,177083,0,Conception Seminary College,,Conception,Missouri,64433-0502,29,2,2,2,107.714284,111,4018217,5452842,4550171,0.023091336,12,100,3,25,5267,0,0,,11,92,1752,6,50,6360,200,15586,15586,200,15586,15586,2981806,6860583,11251,6849332,224871,,,6849332,,264373,,24,,,,,,,0,,,,24,6,0.545454545,39,108,96,7,7,103,12,,,12,108,7,7,115,0,10,0,20,82,0,3,0,,26,38,18,11,2,0,1,0,,,,,,1,3,1,1,1,,,,,26,38,19,14,3,1,2,0,,,,0,2,4,3,1,1,0,1,,,,,,,,,,,,,,,0,2,4,3,1,1,0,1,,,40,40,0,38,38,0,36,36,0,40,38,36,0,19,26,20,27,16,27,,,,,5,1,4.641909888,0.928381978,16,40911.8,12.06896571,0.833333333,5,-94.683741,40.242297,
