groupid,unitid_linchpin,unitid,isgrouped,instname,TCSName,city,state,zip,ansi_code,control,medical,hospital,fte_count,fte12mn,tuition03,tot_rev_w_auxother_sum,unrestricted_revenue,tuition_discount,any_aid_num,any_aid_pct,fed_grant_num,fed_grant_pct,fed_grant_avg_amount,state_grant_num,state_grant_pct,state_grant_avg_amount,inst_grant_num,inst_grant_pct,inst_grant_avg_amount,loan_num,loan_pct,loan_avg_amount,fee01_tf,tuition02_tf,tuition03_tf,fee05_tf,tuition06_tf,tuition07_tf,total01,assets06,liabilities07,assets11,land04,buildings05,equipment05,assets15,endow02m,assets16,associatedegrees,bachelordegrees,masterdegrees,doctordegrees,firstprofdegrees,awardslessthan1yr,awards1yrto2yr,awards2yrto4yr,postbacccertificates,postmastcertificates,firstprofcertificates,postmastFPcert,totaldegrees,grad_rate_150_n,grad_rate_150_p,ugentering,fall_total_undergrad,total_full_time_undergraduates,total_full_time_graduates,total_full_time_postbacc,total_full_time,total_part_time_undergraduates,total_part_time_graduates,total_part_time_postbacc,total_part_time,total_undergraduates,total_graduates,total_postbacc,total_enrollment,total_enrollment_amin_tot,total_enrollment_asian_tot,total_enrollment_black_tot,total_enrollment_hisp_tot,total_enrollment_white_tot,total_enrollment_multi_tot,total_enrollment_unkn_tot,total_enrollment_nonres_tot,ftall03ug,ftall04ug,ftall05ug,ftall06ug,ftall08ug,ftall09ug,ftall10ug,ftall11ug,ftall12ug,ftall13ug,ftall14ug,ftall03gr,ftall04gr,ftall05gr,ftall06gr,ftall08gr,ftall09gr,ftall10gr,ftall11gr,ftall12gr,ftall13gr,ftall14gr,ftall03,ftall04,ftall05,ftall06,ftall08,ftall09,ftall10,ftall11,ftall12,ftall13,ftall14,ptall03ug,ptall04ug,ptall05ug,ptall06ug,ptall08ug,ptall09ug,ptall10ug,ptall11ug,ptall12ug,ptall13ug,ptall14ug,ptall03gr,ptall04gr,ptall05gr,ptall06gr,ptall08gr,ptall09gr,ptall10gr,ptall11gr,ptall12gr,ptall13gr,ptall14gr,ptall03,ptall04,ptall05,ptall06,ptall08,ptall09,ptall10,ptall11,ptall12,ptall13,ptall14,applcn,applcnm,applcnw,admssn,admssnm,admssnw,enrlt,enrlm,enrlw,applicantcount,admitcount,enrollftcount,enrollptcount,actcm25,actcm75,acten25,acten75,actmt25,actmt75,satmt25,satmt75,satvr25,satvr75,ftall1,ptall1,ft_faculty_per_100fte,pt_faculty_per_100fte,all_employees,ft_faculty_salary,full_time_employee_100fte,full_time_faculty_share,faculty_instr_headcount,LONGITUD,LATITUDE
-217828,217828,217828,0,Charzanne Beauty College,,Greenwood,South Carolina,29649,45,3,2,2,46.764696,149,327514,356238,327811,0.006665364,37,77,37,77,4039,0,0,,16,33,136,0,0,,,,,,,,344685,,,,,,,,,,,,,,,,25,,,,,,,,,,,42,,,42,12,,,12,54,,,54,0,0,27,0,27,0,0,0,0,8,10,8,12,2,1,1,,,,,,,,,,,,,,,0,8,10,8,12,2,1,1,,,,1,4,2,2,1,2,0,0,,,,,,,,,,,,,,,1,4,2,2,1,2,0,0,,,,32,1,31,32,1,31,32,1,31,32,32,25,7,,,,,,,,,,,3,,6.415095695,,4,,8.553460927,1,,-82.207954,34.193183,
-217837,217837,217837,0,Northeastern Technical College,Northeastern Technical College,Cheraw,South Carolina,29520-1007,45,1,2,2,667.976665,900,4011444,10327698,6670828,,174,99,137,78,4573,93,53,2256,17,10,531,0,0,,126,3360,5760,,,,10051604,12361338,1252660,11108678,4470356,,,11108678,,,153,,,,,118,30,,,,,,153,23,0.14375,310,1030,485,,,485,545,,,545,1030,,,1030,21,5,430,1,562,,11,0,0,166,90,45,56,31,27,38,22,1,9,,,,,,,,,,,,0,166,90,45,56,31,27,38,22,1,9,56,57,48,47,78,64,69,93,30,1,2,,,,,,,,,,,,56,57,48,47,78,64,69,93,30,1,2,,,,,,,,,,,,,,,,,,,,,,,,30,54,4.491174853,8.084114735,177,35893.2,11.97646627,0.357142857,30,-79.935636,34.700031,
-217864,217864,217864,0,Citadel Military College of South Carolina,Citadel Military College of South Carolina,Charleston,South Carolina,29409,45,1,2,2,2764.781064,3474,38634915,93455517,62904959,0.264250251,561,95,235,40,11903,207,35,4474,246,42,11453,383,65,7286,8585,150,410,7200,15,20,89945046,177225253,67066377,110158876,16534936,,,110158876,,,,456,260,,,,,,,13,,13,716,405,0.718085106,700,2366,2238,193,193,2431,128,780,780,908,2366,973,973,3339,8,73,275,127,2760,31,20,45,11,974,960,233,48,8,2,2,0,,,,,2,90,66,20,10,4,1,0,,11,974,962,323,114,28,12,6,1,0,,40,9,2,25,23,14,6,8,1,,,,,1,148,290,144,72,78,44,3,,40,9,3,173,313,158,78,86,45,3,,2024,1809,215,1521,1354,167,607,564,43,2024,1521,607,0,19,22,18,22,18,23,510,600,500,590,172,,6.221107423,,639,68583.11628,22.89512209,1,172,-79.957896,32.796835,
-217873,217873,217873,0,Claflin University,Claflin University,Orangeburg,South Carolina,29115-4498,45,2,2,2,1806.366254,1873,22333242,50003359,27682860,,447,96,356,76,6616,314,67,5000,302,65,4991,393,84,8495,2038,10628,10628,300,8208,8208,40923828,78819148,31584907,47234241,1640257,,,47234241,,16506375,,280,31,,,,,,,,,,311,168,0.460273973,605,1779,1710,62,62,1772,69,19,19,88,1779,81,81,1860,3,5,1763,7,23,,14,45,23,750,498,163,67,50,49,77,28,,5,,,,25,17,7,3,5,4,,1,23,750,498,188,84,57,52,82,32,,6,22,13,4,7,3,3,5,9,3,,0,,,,2,3,4,7,3,0,,0,22,13,4,9,6,7,12,12,3,,0,4008,1603,2405,1441,576,865,465,154,311,4008,1441,465,0,,,,,,,390,490,410,500,109,26,6.034213702,2.15903059,387,52369.00917,17.93656183,0.736486486,109,-80.853589,33.482931,
-217882,217882,217882,0,Clemson University,Clemson University,Clemson,South Carolina,29634,45,1,2,2,17700.30532,18573,293616820,734079034,479586867,0.098404417,2801,84,470,14,5458,1982,59,5656,1315,39,6699,1319,40,7559,780,10298,24608,1906,6168,12436,629036314,1081117970,228940322,852177648,75927900,,,852177648,,,,3450,921,178,,0,,,0,11,,11,4549,2282,0.762191049,4353,15346,14371,2466,2466,16837,975,1299,1299,2274,15346,3765,3765,19111,60,324,1264,284,14844,121,1108,1106,74,5929,5984,2039,235,54,30,17,9,,,,,50,1040,870,283,110,79,34,0,,74,5929,6034,3079,1105,337,140,96,43,0,,5,132,359,249,94,57,30,31,18,,,,,2,140,383,244,197,211,119,3,,5,132,361,389,477,301,227,242,137,3,,14504,7043,7461,8355,4040,4315,2982,1528,1454,14504,8355,2927,55,25,30,,,,,580,680,550,640,1093,216,6.175034724,11.60996922,6574,78038.41255,21.52505242,0.347204574,1052,-82.83889,34.67796,
-217891,217891,217891,0,Clinton Junior College,,Rock Hill,South Carolina,29730,45,2,2,2,134.735276,163,576395,3276888,1251555,0.172451184,66,100,55,83,5893,0,0,,24,36,3000,66,100,5000,635,3000,3000,,,,2466391,4116564,162844,3953720,296112,,,3953720,,354451,33,,,,,,,,,,,,33,28,0.5,90,148,126,,,126,22,,,22,148,,,148,0,1,147,0,0,,0,0,2,104,10,1,3,1,,1,1,0,3,,,,,,,,,,,,2,104,10,1,3,1,,1,1,0,3,0,0,0,0,0,0,,4,7,8,3,,,,,,,,,,,,0,0,0,0,0,0,,4,7,8,3,,,,,,,,,,,,,,,,,,,,,,,,6,18,4.453176761,13.35953028,50,24162.5,20.78149155,0.25,6,-81.042777,34.914791,
-217907,217907,217907,0,Coker College,Coker College,Hartsville,South Carolina,29550,45,2,2,2,1069.964269,1046,11112410,18450206,16206113,0.488033919,192,100,95,49,6075,145,76,6056,192,100,8303,160,83,6029,490,19368,19368,,,,18604512,60055970,9345446,50710524,707250,,,50710524,,20210687,,232,,,,,,,,,,,232,74,0.544117647,238,1121,1024,,,1024,117,,,117,1141,,,1141,12,3,462,17,619,,13,15,2,297,254,98,90,82,83,75,42,1,,,,,,,,,,,,,2,297,254,98,90,82,83,75,42,1,,1,1,3,11,24,25,22,19,11,0,,,,,,,,,,,,,1,1,3,11,24,25,22,19,11,0,,1112,380,732,624,211,413,192,116,76,1112,624,191,1,18,22,,,,,420,550,440,540,60,34,5.607663895,3.177676207,213,48638.96667,15.42107571,0.638297872,60,-80.069614,34.37698,
-217925,217925,217925,0,Columbia International University,,Columbia,South Carolina,29203-1513,45,2,2,2,899.560377,879,13018593,34154271,23053404,0.293491854,99,98,43,43,5287,39,39,6384,97,96,6313,50,50,4627,525,16350,16350,525,9084,9084,29146281,57621808,16125790,41496018,3995917,,,41496018,,13270873,4,110,125,11,,,1,,9,0,,0,250,55,0.632183908,174,559,503,247,247,750,87,302,302,389,590,549,549,1139,3,38,144,14,842,,44,54,3,149,178,79,37,18,11,21,7,0,0,,,2,67,64,34,25,35,19,1,,3,149,180,146,101,52,36,56,26,1,0,20,18,5,8,8,7,3,8,8,1,1,,,1,14,55,53,35,72,70,2,,20,18,6,22,63,60,38,80,78,3,1,251,113,138,168,69,99,93,37,56,251,168,87,6,20,25,20,27,18,23,470,570,510,630,44,5,4.891278132,0.55582706,210,41612.52273,19.12045088,0.897959184,44,-81.069487,34.081196,
-217934,217934,217934,0,Columbia College,Columbia College (SC),Columbia,South Carolina,29203,45,2,2,2,1256.125318,1418,24998858,27262544,30591966,0.355496759,193,89,104,48,4528,130,60,6831,175,80,12852,128,59,8756,450,23030,23030,0,9240,9240,22550690,54518586,15247562,39271024,1501212,,,39271024,,18455087,,224,154,,,,,,,,,,378,141,0.540229885,333,1188,961,175,175,1136,227,81,81,308,1188,256,256,1444,9,20,566,27,739,,67,16,8,382,308,109,66,26,24,28,10,,,,,,37,52,26,16,30,14,0,0,8,382,308,146,118,52,40,58,24,0,0,0,1,4,20,48,36,39,63,16,,,,,,3,17,12,10,26,11,1,1,0,1,4,23,65,48,49,89,27,1,1,1028,0,1028,749,0,749,219,0,219,1028,749,218,1,19,23,18,24,17,22,430,540,440,570,75,49,5.970741846,3.900884673,272,49003.48,16.79768706,0.60483871,75,-81.033113,34.046034,
-217961,217961,217961,0,Converse College,Converse College,Spartanburg,South Carolina,29302-0006,45,2,2,2,1155.750169,1499,19631387,29516333,32751927,0.379849575,156,100,67,43,3982,113,72,6836,156,100,13770,120,77,6915,914,24316,24316,20,12340,12340,25468322,132952289,31109412,101842877,1877496,,,101842877,,70328718,,131,151,,,,,,,24,,24,282,107,0.566137566,187,729,621,184,184,805,108,807,807,915,729,991,991,1720,8,23,204,52,1223,,192,18,6,263,229,41,18,18,17,22,7,0,0,,,1,76,48,14,10,22,7,1,5,6,263,230,117,66,32,27,44,14,1,5,1,0,7,9,15,12,17,25,10,3,9,,,2,41,64,44,47,47,18,0,544,1,0,9,50,79,56,64,72,28,3,553,602,0,602,409,0,409,157,0,157,602,409,157,0,20,25,20,25,18,24,480,580,480,590,85,4,7.354530614,0.346095558,206,41898.425,16.52606291,0.95505618,80,-81.91707,34.954103,
-217989,217989,217989,0,Denmark Technical College,Denmark Technical College,Denmark,South Carolina,29042,45,1,2,2,966.169033,1174,3600002,13567966,6451920,,345,99,329,95,4803,60,17,1523,15,4,1290,169,49,3463,214,2184,4368,,,,15685143,10835243,1597205,9238038,174020,,,9238038,,,74,,,,,118,31,,,,,,74,54,0.130434783,449,1105,896,,,896,209,,,209,1105,,,1105,3,0,1053,2,39,,7,1,5,271,221,134,112,67,31,46,9,0,,,,,,,,,,,,,5,271,221,134,112,67,31,46,9,0,,78,31,23,14,17,14,14,7,8,3,,,,,,,,,,,,,78,31,23,14,17,14,14,7,8,3,,,,,,,,,,,,,,,,,,,,,,,,,33,16,3.415551407,1.656024925,177,39159,10.97116513,0.673469388,33,-81.12306,33.31323,
-217998,217998,217998,0,Erskine College and Seminary,Erskine College and Seminary,Due West,South Carolina,29639,45,2,2,2,735.743186,781,16449609,20126148,24290265,0.545261228,182,100,59,32,6021,115,63,8433,182,100,15990,116,64,7242,1645,23000,23000,275,10500,10500,20910411,77068358,21219016,55849342,755547,,,55849342,,43602214,,130,47,19,,,2,,,,,,196,112,0.625698324,209,582,567,83,83,650,15,209,209,224,582,292,292,874,0,8,105,8,535,,194,24,7,267,255,31,,0,,1,,,6,,,1,14,20,11,7,18,10,0,2,7,267,256,45,20,11,7,19,10,0,8,2,1,1,8,,1,,2,,,0,,,0,4,19,23,18,60,71,5,9,2,1,1,12,19,24,18,62,71,5,9,589,238,351,415,164,251,182,83,99,589,415,182,0,23,27,,,,,490,610,470,580,63,17,8.562770434,2.310588847,184,55658.90164,20.93121662,0.7875,61,-82.391347,34.330795,
