groupid,unitid_linchpin,unitid,isgrouped,instname,TCSName,city,state,zip,ansi_code,control,medical,hospital,fte_count,fte12mn,tuition03,tot_rev_w_auxother_sum,unrestricted_revenue,tuition_discount,any_aid_num,any_aid_pct,fed_grant_num,fed_grant_pct,fed_grant_avg_amount,state_grant_num,state_grant_pct,state_grant_avg_amount,inst_grant_num,inst_grant_pct,inst_grant_avg_amount,loan_num,loan_pct,loan_avg_amount,fee01_tf,tuition02_tf,tuition03_tf,fee05_tf,tuition06_tf,tuition07_tf,total01,assets06,liabilities07,assets11,land04,buildings05,equipment05,assets15,endow02m,assets16,associatedegrees,bachelordegrees,masterdegrees,doctordegrees,firstprofdegrees,awardslessthan1yr,awards1yrto2yr,awards2yrto4yr,postbacccertificates,postmastcertificates,firstprofcertificates,postmastFPcert,totaldegrees,grad_rate_150_n,grad_rate_150_p,ugentering,fall_total_undergrad,total_full_time_undergraduates,total_full_time_graduates,total_full_time_postbacc,total_full_time,total_part_time_undergraduates,total_part_time_graduates,total_part_time_postbacc,total_part_time,total_undergraduates,total_graduates,total_postbacc,total_enrollment,total_enrollment_amin_tot,total_enrollment_asian_tot,total_enrollment_black_tot,total_enrollment_hisp_tot,total_enrollment_white_tot,total_enrollment_multi_tot,total_enrollment_unkn_tot,total_enrollment_nonres_tot,ftall03ug,ftall04ug,ftall05ug,ftall06ug,ftall08ug,ftall09ug,ftall10ug,ftall11ug,ftall12ug,ftall13ug,ftall14ug,ftall03gr,ftall04gr,ftall05gr,ftall06gr,ftall08gr,ftall09gr,ftall10gr,ftall11gr,ftall12gr,ftall13gr,ftall14gr,ftall03,ftall04,ftall05,ftall06,ftall08,ftall09,ftall10,ftall11,ftall12,ftall13,ftall14,ptall03ug,ptall04ug,ptall05ug,ptall06ug,ptall08ug,ptall09ug,ptall10ug,ptall11ug,ptall12ug,ptall13ug,ptall14ug,ptall03gr,ptall04gr,ptall05gr,ptall06gr,ptall08gr,ptall09gr,ptall10gr,ptall11gr,ptall12gr,ptall13gr,ptall14gr,ptall03,ptall04,ptall05,ptall06,ptall08,ptall09,ptall10,ptall11,ptall12,ptall13,ptall14,applcn,applcnm,applcnw,admssn,admssnm,admssnw,enrlt,enrlm,enrlw,applicantcount,admitcount,enrollftcount,enrollptcount,actcm25,actcm75,acten25,acten75,actmt25,actmt75,satmt25,satmt75,satvr25,satvr75,ftall1,ptall1,ft_faculty_per_100fte,pt_faculty_per_100fte,all_employees,ft_faculty_salary,full_time_employee_100fte,full_time_faculty_share,faculty_instr_headcount,LONGITUD,LATITUDE
2517,161192,161192,1,Kennebec Valley Community College,Kennebec Valley Community College,Fairfield,Maine,04937-1367,23,1,2,2,1256.435616,1403,4734463,13066644,10070391,0.065257031,190,90,138,66,5609,109,52,1893,50,24,944,104,50,3773,594,2520,5040,,,,12340646,15724346,3475344,12249002,473842,,,12249002,,,279,,,,,55,101,,,,,,279,80,0.487804878,953,2298,730,,,730,1568,,,1568,2298,,,2298,17,16,11,25,1716,,513,0,4,179,145,99,84,59,41,75,41,1,2,,,,,,,,,,,,4,179,145,99,84,59,41,75,41,1,2,138,223,150,143,220,180,131,233,132,1,17,,,,,,,,,,,,138,223,150,143,220,180,131,233,132,1,17,,,,,,,,,,,,,,,,,,,,,,,,41,103,3.263199441,8.197793718,194,55592.53659,6.605989113,0.284722222,41,-69.606711,44.592535,
-161208,161208,161208,0,Landing School of Boat Building and Design,,Arundel,Maine,4046,23,2,2,2,85,131,1567196,2334257,1956398,,15,68,9,41,4728,1,5,900,14,64,2507,14,64,7735,660,16700,16700,,,,2378102,5546637,2070938,3475699,467696,,,3475699,,600712,,,,,,,83,,,,,,,,,,85,85,,,85,,,,,85,,,85,0,0,0,4,79,0,0,2,,16,10,11,19,11,5,9,4,,,,,,,,,,,,,,,16,10,11,19,11,5,9,4,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,10,,11.76470588,,15,,17.64705882,1,,-70.503742,43.379988,
1937,161253,161253,1,University of Maine,University of Maine,Orono,Maine,4469,23,1,2,2,27088.35823,26442,253372613,715133187,482136948,0.172046633,3724,87,2119,49,4398,1438,34,1099,1915,45,3694,3046,71,8036,2036,7590,22740,1000,6822,19620,683037676,1083117445,359486023,723631422,60697009,,,723631422,,,591,4099,914,52,87,,66,,3,64,,64,5743,1660,0.476190476,9603,30567,19882,2040,2040,21922,10837,2451,2451,13288,30719,4491,4491,35210,606,363,524,367,28199,60,4246,845,97,6981,6419,3225,1397,590,402,471,193,3,104,,,11,534,565,335,133,262,190,2,8,97,6981,6430,3759,1962,925,535,733,383,5,112,850,712,986,1638,1789,1130,1011,1628,877,82,134,,,0,138,490,416,312,572,499,9,15,850,712,986,1776,2279,1546,1323,2200,1376,91,149,7408,3730,3678,5721,2856,2865,2082,1054,1028,7408,5721,3470,169,21,26,,,,,480,600,480,590,1375,1045,5.075981306,6.811044007,6884,69994.9307,17.31001916,0.427018634,1342,-68.668948,44.899907,
-161299,161299,161299,0,Maine Maritime Academy,Maine Maritime Academy,Castine,Maine,04420-0001,23,1,2,2,935.421258,1066,13902834,30687144,25230898,0.107263023,200,66,74,24,5002,64,21,1207,98,32,3341,190,63,13955,2205,7900,15600,2225,16100,29160,32122385,53786174,7174983,46611191,1822680,,,46611191,,,4,181,17,,,,,,,,,,202,143,0.65,341,922,916,17,17,933,6,,,6,922,17,17,939,2,2,5,0,917,,0,13,,329,366,157,42,13,1,4,4,,,,,,,7,4,6,,,,,,329,366,157,49,17,7,4,4,,,,0,0,0,3,2,0,1,0,,,,,,,,,,,,,,,0,0,0,3,2,0,1,0,,,871,728,143,543,456,87,280,238,32,871,543,280,0,,,16,22,16,23,460,560,440,540,56,28,5.986607587,3.1002075,242,,20.84622285,0.658823529,,-68.80332,44.388217,
-161378,161378,161378,0,Mercy Hospital School of Radiologic Technology,,Portland,Maine,4101,23,2,2,2,19,,,,,,,,,,,,,,,,,,,,0,3150,3150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,,,19,,,,,19,,,19,0,0,0,0,19,0,0,0,,,2,2,7,3,1,4,,,,,,,,,,,,,,,,,2,2,7,3,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,5.263157895,10.52631579,4,,10.52631579,0.333333333,,-70.261358,43.654789,
-161457,161457,161457,0,University of New England,University of New England,Biddeford,Maine,4005,23,2,1,2,4099.788773,4440,103377872,118312232,110431698,0.221628958,604,100,182,30,4829,157,26,1025,603,99,14274,525,86,10060,980,26940,26940,475,14850,14850,104754665,243787760,152233947,91553813,4876741,,,91553813,,25360434,90,357,535,,151,,,,44,66,,66,1133,220,0.556962025,1001,2441,2059,1791,1791,3850,382,261,261,643,2441,2052,2052,4493,12,105,94,56,3658,,538,30,26,989,813,153,48,15,5,9,1,,,,,38,393,610,248,169,239,93,,1,26,989,851,546,658,263,174,248,94,,1,2,4,24,89,109,56,40,51,7,,,,,0,9,52,41,42,74,41,,2,2,4,24,98,161,97,82,125,48,,2,3315,915,2400,2661,759,1902,607,171,436,3315,2661,607,0,21,26,21,26,21,26,490,590,480,570,201,174,4.902691605,4.268512591,881,61957.15517,16.70817786,0.534574468,174,-70.390028,43.458658,
-161484,161484,161484,0,Northern Maine Community College,Northern Maine Community College,Presque Isle,Maine,04769-2016,23,1,2,2,866.616115,875,3921194,13661183,11119407,0.054254138,178,92,129,67,4912,56,29,921,55,28,1124,114,59,4924,700,2520,5040,,,,12841378,14180412,1645954,12534458,88750,,,12534458,,,176,,,,,,46,,,,,,176,72,0.426035503,364,1129,734,,,734,395,,,395,1129,,,1129,45,3,5,9,919,,122,26,82,118,115,74,97,64,60,82,42,,,,,,,,,,,,,,82,118,115,74,97,64,60,82,42,,,125,12,26,39,40,32,39,49,33,,,,,,,,,,,,,,125,12,26,39,40,32,39,49,33,,,600,356,244,431,240,191,389,212,177,600,431,331,58,,,,,,,,,,,46,46,5.308001917,5.308001917,144,59280.23913,11.19296056,0.5,46,-68.030674,46.69277,
2519,161493,161493,1,Empire Beauty School-Maine,,Portland,Maine,4101,23,3,2,2,250.514682,746,3509005,4314513,3509005,0.004247643,488,96,397,78,7362,154,30,1085,128,25,104,397,78,12382,,,,,,,4329418,,,,,,,,,,,,,,,0,168,,,,,,,,,,,239,,,239,29,,,29,268,,,268,4,2,5,5,238,2,12,0,2,51,58,36,35,28,17,10,1,,1,,,,,,,,,,,,2,51,58,36,35,28,17,10,1,,1,0,2,6,11,3,2,0,4,1,,0,,,,,,,,,,,,0,2,6,11,3,2,0,4,1,,0,,,,,,,,,,,,,,,,,,,,,,,,16,5,6.386851211,1.995891003,37,,11.97534602,0.761904762,,-70.258563,43.667147,
-161509,161509,161509,0,Maine College of Art,,Portland,Maine,04101-3494,23,2,2,2,319.535713,328,9932580,8498105,10444633,0.432758155,69,100,28,41,5739,19,28,891,69,100,10899,57,83,7532,680,27550,27550,375,27550,27550,9796322,22486665,7957085,14529580,513333,,,14529580,,4790636,,53,9,,,,,,10,,,,62,45,0.459183673,95,304,295,21,21,316,9,,,9,304,21,21,325,4,5,4,4,266,4,38,0,,115,99,48,19,4,4,6,,,,,,,2,10,4,2,2,1,,,,115,99,50,29,8,6,8,1,,,,0,2,1,1,2,3,0,,,,,,,,,,,,,,,,0,2,1,1,2,3,0,0,,,353,84,269,276,70,206,69,9,60,353,276,69,0,16,28,,,,,420,550,440,620,7,46,2.190678449,14.39588695,113,45210.28571,15.96065727,0.132075472,7,-70.260971,43.655979,
-161518,161518,161518,0,Saint Joseph's College of Maine,Saint Josephs College (ME),Standish,Maine,04084-5236,23,2,2,2,1747.051578,1627,32419222,32918121,34116351,0.331114979,267,99,95,35,4755,82,30,1137,267,99,12096,235,87,13106,900,25150,25150,0,6570,6570,30767448,57971210,29999444,27971766,3337282,,,27971766,,10677224,4,309,149,,,5,,,2,,,,462,160,0.549828179,298,1840,1029,98,98,1127,811,789,789,1600,1840,887,887,2727,3,37,84,47,1718,,838,0,,452,445,107,8,2,3,4,0,0,8,,,0,0,11,15,13,23,26,7,3,,452,445,107,19,17,16,27,26,7,11,,3,10,28,63,83,99,225,210,4,86,,,1,16,89,87,82,200,247,7,60,,3,11,44,152,170,181,425,457,11,146,1282,438,844,1043,340,703,267,90,177,1282,1043,267,0,,,,,,,440,540,430,530,70,165,4.006750624,9.444483613,486,52500.64286,14.02362718,0.29787234,70,-70.481085,43.822881,
2520,161527,161527,1,Spa Tech Institute,,Portland,Maine,4102,23,3,2,2,478.573354,731,4829814,5373560,4829814,0.013560978,299,86,182,52,2918,41,12,952,160,46,100,227,65,7053,,,,,,,5345569,,,,,,,,,,,,,,,355,58,,,,,,,,,,,394,,,394,213,,,213,607,,,607,0,4,13,20,555,,15,0,,49,66,51,79,32,38,50,29,,0,,,,,,,,,,,,,49,66,51,79,32,38,50,29,,0,,7,20,27,47,36,11,41,21,,3,,,,,,,,,,,,,7,20,27,47,36,11,41,21,,3,,,,,,,,,,,,,,,,,,,,,,,,17,53,3.552224514,11.07458231,101,,8.567129711,0.242857143,,-70.322405,43.674757,
-161545,161545,161545,0,Southern Maine Community College,Southern Maine Community College,South Portland,Maine,04106-1698,23,1,2,2,4090.188516,4267,18649639,39326510,31122423,0.005233077,810,76,483,45,4505,365,34,1361,78,7,843,615,58,4781,845,2520,5040,,,,35436121,49201342,16636179,32565163,928929,,,32565163,,,602,,,,,15,12,,,,,,602,157,0.194306931,2422,6261,2993,,,2993,3268,,,3268,6261,,,6261,58,112,215,79,4739,,1018,40,8,1253,694,403,280,140,80,96,37,2,0,,,,,,,,,,,,8,1253,694,403,280,140,80,96,37,2,0,180,354,468,486,490,350,250,394,178,28,90,,,,,,,,,,,,180,354,468,486,490,350,250,394,178,28,90,3179,1564,1615,2065,1113,952,1243,723,520,3179,2065,1025,218,,,,,,,,,,,107,391,2.616016342,9.559461586,667,55069.95327,5.96549521,0.214859438,107,-70.228079,43.650726,
-161563,161563,161563,0,Thomas College,Thomas College,Waterville,Maine,04901-5097,23,2,2,2,796.639377,818,13854458,14921348,15459396,0.340607045,209,99,120,57,5334,93,44,1333,207,98,9174,203,96,6624,540,19900,19900,0,2775,2775,11365002,38746082,8220720,30525362,2123000,,,30525362,,6553878,5,116,55,,,,,,,,,,176,64,0.372093023,326,814,656,14,14,670,158,169,169,327,814,183,183,997,5,7,21,10,909,1,44,0,1,312,243,82,9,5,3,1,0,,,,,1,6,5,1,0,1,0,,,1,312,244,88,14,6,3,2,0,,,35,23,7,14,12,13,20,24,10,,,,,0,14,25,25,29,46,30,,,35,23,7,28,37,38,49,70,40,,,651,332,319,532,267,265,214,109,105,651,532,213,1,,,,,,,450,510,400,500,25,35,3.138182812,4.393455936,147,48306.68,11.54851275,0.416666667,25,-69.666096,44.526477,
-161572,161572,161572,0,Unity College,Unity College,Unity,Maine,4988,23,2,2,2,557.92857,574,11790568,13072465,12860916,0.320075504,167,99,79,47,5567,45,27,1258,167,99,8379,165,98,7844,1130,20540,20540,,,,11486256,17024723,3582108,13442615,1720406,,,13442615,,2452330,0,85,,,,,,,,,,,85,76,0.496732026,198,564,554,,,554,10,,,10,564,,,564,6,2,7,11,535,3,0,0,1,250,217,65,10,3,3,4,1,,,,,,,,,,,,,,1,250,217,65,10,3,3,4,1,,,1,0,2,3,0,1,2,0,1,,,,,,,,,,,,,,1,0,2,3,0,1,2,0,1,,,664,287,377,512,207,305,169,72,97,664,512,169,0,,,,,,,,,,,33,16,5.914735644,2.867750615,148,49183.48485,20.97042638,0.673469388,33,-69.33119,44.60455,
-161581,161581,161581,0,Washington County Community College,Wasington County Community College,Calais,Maine,4619,23,1,2,2,327.50159,320,399902,8006595,5075442,0.493583428,178,93,125,65,4886,76,40,919,71,37,483,111,58,2355,910,2604,5208,,,,6825799,13436952,795334,12641618,190531,,,12641618,,,72,,,,,,104,,,,,,72,67,0.465277778,225,374,304,,,304,70,,,70,374,,,374,37,0,2,3,282,,50,0,,66,97,41,33,20,11,16,20,0,,,,,,,,,,,,,,66,97,41,33,20,11,16,20,0,,,1,9,9,10,3,6,17,14,1,,,,,,,,,,,,,,1,9,9,10,3,6,17,14,1,,,,,,,,,,,,,,,,,,,,,,,,,20,21,6.106840581,6.41218261,78,52328.7,15.87778551,0.487804878,20,-67.23826,45.13915,
-417576,417576,417576,0,Mr Bernards School of Hair Fashion Inc,,Lewiston,Maine,4240,23,3,2,2,87.132334,144,1224300,1297511,1224300,,70,100,70,100,4306,0,0,,0,0,,70,100,7899,,,,,,,1138602,,,,,,,,,,,,,,,,49,,,,,,,,,,,78,,,78,23,,,23,101,,,101,2,2,2,0,95,0,0,0,,6,18,16,22,10,4,2,,,,,,,,,,,,,,,,6,18,16,22,10,4,2,,,,,0,4,5,6,4,3,1,,,,,,,,,,,,,,,,0,4,5,6,4,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,19,,21.80591191,,26,,29.83966893,1,,-70.209376,44.087322,
-420440,420440,420440,0,York County Community College,York County Community College,Wells,Maine,4090,23,1,2,2,794.704976,844,2996035,9049206,7100050,0.024198315,156,75,95,46,4311,48,23,844,57,28,959,81,39,4173,650,2352,4704,,,,8119956,12682841,4453185,8229656,,,,8229656,,,92,,,,,,1,,,,,,92,10,0.072463768,328,1445,510,,,510,848,,,848,1358,,,1358,7,15,13,17,916,9,380,1,90,130,131,60,38,19,13,16,9,2,2,,,,,,,,,,,,90,130,131,60,38,19,13,16,9,2,2,112,109,96,79,116,72,54,125,48,1,36,,,,,,,,,,,,112,109,96,79,116,72,54,125,48,1,36,,,,,,,,,,,,,,,,,,,,,,,,17,87,2.13915862,10.94745882,153,48299.58824,7.549971601,0.163461538,17,-70.596713,43.309289,
2814,433970,433970,1,Seacoast Career Schools-Sanford Campus,,Sanford,Maine,4073,23,3,2,2,730.735108,1047,6510065,6540463,6510065,,1339,87,932,60,3984,66,4,978,0,0,,1219,79,6732,,,,,,,7074879,,,,,,,,,,,,,,,,562,,,,,,,,,,,641,,,641,226,,,226,867,,,867,6,7,24,27,771,7,20,5,3,41,47,94,109,85,60,98,80,3,21,,,,,,,,,,,,3,41,47,94,109,85,60,98,80,3,21,0,11,21,22,40,32,18,58,24,0,0,,,,,,,,,,,,0,11,21,22,40,32,18,58,24,0,0,,,,,,,,,,,,,,,,,,,,,,,,9,34,1.231636458,4.652848841,67,,4.242303355,0.209302326,,-70.70605,43.40204,
-442213,442213,442213,0,Birthwise Midwifery School,,Bridgton,Maine,04009-1110,23,3,2,2,20.102914,20,287269,293669,287269,,,,,,,,,,,,,,,,307,8290,8290,,,,287005,,,,,,,,,,,,,,,,,4,,,,,,5,0.555555556,,44,7,,,7,33,,,33,40,,,40,0,1,1,0,33,0,0,5,,,0,0,5,0,1,,1,,,,,,,,,,,,,,,,0,0,5,0,1,,1,,,,,4,7,12,7,2,,1,,,,,,,,,,,,,,,,4,7,12,7,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,34.82082249,12,,4.974403213,,,-70.714026,44.052104,
