groupid,unitid_linchpin,unitid,isgrouped,instname,TCSName,city,state,zip,ansi_code,control,medical,hospital,fte_count,fte12mn,tuition03,tot_rev_w_auxother_sum,unrestricted_revenue,tuition_discount,any_aid_num,any_aid_pct,fed_grant_num,fed_grant_pct,fed_grant_avg_amount,state_grant_num,state_grant_pct,state_grant_avg_amount,inst_grant_num,inst_grant_pct,inst_grant_avg_amount,loan_num,loan_pct,loan_avg_amount,fee01_tf,tuition02_tf,tuition03_tf,fee05_tf,tuition06_tf,tuition07_tf,total01,assets06,liabilities07,assets11,land04,buildings05,equipment05,assets15,endow02m,assets16,associatedegrees,bachelordegrees,masterdegrees,doctordegrees,firstprofdegrees,awardslessthan1yr,awards1yrto2yr,awards2yrto4yr,postbacccertificates,postmastcertificates,firstprofcertificates,postmastFPcert,totaldegrees,grad_rate_150_n,grad_rate_150_p,ugentering,fall_total_undergrad,total_full_time_undergraduates,total_full_time_graduates,total_full_time_postbacc,total_full_time,total_part_time_undergraduates,total_part_time_graduates,total_part_time_postbacc,total_part_time,total_undergraduates,total_graduates,total_postbacc,total_enrollment,total_enrollment_amin_tot,total_enrollment_asian_tot,total_enrollment_black_tot,total_enrollment_hisp_tot,total_enrollment_white_tot,total_enrollment_multi_tot,total_enrollment_unkn_tot,total_enrollment_nonres_tot,ftall03ug,ftall04ug,ftall05ug,ftall06ug,ftall08ug,ftall09ug,ftall10ug,ftall11ug,ftall12ug,ftall13ug,ftall14ug,ftall03gr,ftall04gr,ftall05gr,ftall06gr,ftall08gr,ftall09gr,ftall10gr,ftall11gr,ftall12gr,ftall13gr,ftall14gr,ftall03,ftall04,ftall05,ftall06,ftall08,ftall09,ftall10,ftall11,ftall12,ftall13,ftall14,ptall03ug,ptall04ug,ptall05ug,ptall06ug,ptall08ug,ptall09ug,ptall10ug,ptall11ug,ptall12ug,ptall13ug,ptall14ug,ptall03gr,ptall04gr,ptall05gr,ptall06gr,ptall08gr,ptall09gr,ptall10gr,ptall11gr,ptall12gr,ptall13gr,ptall14gr,ptall03,ptall04,ptall05,ptall06,ptall08,ptall09,ptall10,ptall11,ptall12,ptall13,ptall14,applcn,applcnm,applcnw,admssn,admssnm,admssnw,enrlt,enrlm,enrlw,applicantcount,admitcount,enrollftcount,enrollptcount,actcm25,actcm75,acten25,acten75,actmt25,actmt75,satmt25,satmt75,satvr25,satvr75,ftall1,ptall1,ft_faculty_per_100fte,pt_faculty_per_100fte,all_employees,ft_faculty_salary,full_time_employee_100fte,full_time_faculty_share,faculty_instr_headcount,LONGITUD,LATITUDE
-158538,158538,158538,0,Cloyds Beauty School 1 Inc,,West Monroe,Louisiana,71291,22,3,2,2,44,67,173018,233137,173018,,22,85,22,85,4641,0,0,,0,0,,0,0,,,,,,,,222731,,,,,,,,,,,,,,,4,21,,,,,,,,,,,44,,,44,,,,,44,,,44,0,0,0,0,0,,44,0,,44,,,,,,,,,,,,,,,,,,,,,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,4.545454545,,5,,11.36363636,1,,-92.126912,32.499868,
-158617,158617,158617,0,Crescent City Bartending School,,New Orleans,Louisiana,70119,22,3,2,2,317,1344,2494391,2546252,2522391,,1167,76,441,29,3861,20,1,3050,0,0,,914,60,4536,,,,,,,3786008,,,,,,,,,,,,,,,2112,,,,,,,,,,,,317,,,317,,,,,317,,,317,0,19,100,36,158,0,4,0,,4,32,79,81,49,33,37,,2,,,,,,,,,,,,,,4,32,79,81,49,33,37,,2,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,14,21,4.416403785,6.624605678,57,,10.41009464,0.4,,-90.086622,29.966659,
-158644,158644,158644,0,D-Jays School of Beauty Arts and Sciences,,Baton Rouge,Louisiana,70815,22,3,2,2,63.176464,73,482535,580419,553473,0.031241257,17,46,17,46,4270,0,0,,17,46,196,17,46,4661,,,,,,,614257,,,,,,,,,,,,,,,8,25,,,,,,,,,,,60,,,60,8,,,8,68,,,68,0,1,61,0,6,,0,0,,11,12,15,12,5,3,1,,,1,,,,,,,,,,,,,11,12,15,12,5,3,1,,,1,,0,0,4,1,1,1,1,,,0,,,,,,,,,,,,,0,0,4,1,1,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,6,,9.497207694,,11,,17.41154744,1,,-91.07183,30.46268,
-158662,158662,158662,0,Delgado Community College,Delgado Community College,New Orleans,Louisiana,70119,22,1,2,2,10927.76365,12166,42460538,102172418,77720225,0.000221641,1795,79,1528,67,4844,479,21,1304,130,6,971,821,36,5453,636,1830,4762,,,,124112018,82780506,50783667,31996839,4809829,,,31996839,,,1020,,,,,944,301,0,,,,,1020,36,0.024161074,4698,16758,7981,,,7981,8777,,,8777,16758,,,16758,96,562,6438,1140,6346,140,1754,282,35,2109,1913,1559,1175,530,270,270,116,4,,,,,,,,,,,,,35,2109,1913,1559,1175,530,270,270,116,4,,181,580,1126,1690,1883,1139,744,956,408,70,,,,,,,,,,,,,181,580,1126,1690,1883,1139,744,956,408,70,,,,,,,,,,,,,,,,,,,,,,,,,435,349,3.980686387,3.193700113,1264,58779.26267,7.63193666,0.554846939,434,-90.104513,29.983975,
-158723,158723,158723,0,Delta School of Business and Technology,,Lake Charles,Louisiana,70601,22,3,2,2,345,509,3601588,4094173,3601588,0.023940828,173,94,161,87,4611,25,14,313,3,2,7992,165,89,5390,190,9590,9590,,,,4055021,3955177,2835838,,,,,,,,107,,,,,15,2,,,,,,107,111,0.566326531,185,345,345,,,345,,,,,345,,,345,3,1,155,2,184,0,0,0,1,31,45,69,106,42,24,24,3,,,,,,,,,,,,,,1,31,45,69,106,42,24,24,3,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,12,14,3.47826087,4.057971014,62,28491.66667,11.01449275,0.461538462,12,-93.214103,30.228859,
-158778,158778,158778,0,Demmons School of Beauty,,Lake Charles,Louisiana,70607,22,3,2,2,46,37,184844,217994,193960,,19,83,19,83,6086,0,0,,0,0,,0,0,,,,,,,,185401,,,,,,,,,,,,,,,,14,,,,,,,,,,,46,,,46,,,,,46,,,46,0,0,21,0,25,0,0,0,,5,11,10,9,5,2,4,,,,,,,,,,,,,,,,5,11,10,9,5,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,6.52173913,2.173913043,4,,6.52173913,0.75,,-93.189476,30.195322,
-158787,158787,158787,0,Denham Springs Beauty School,,Denham Springs,Louisiana,70726,22,3,2,2,78,71,363641,363641,363641,,50,89,32,57,4959,1,2,203,0,0,,27,48,3434,,,,,,,470005,,,,,,,,,,,,,,,8,50,,,,,,,,,,,78,,,78,,,,,78,,,78,0,1,4,0,71,0,2,0,2,24,15,13,12,6,3,3,,,,,,,,,,,,,,,2,24,15,13,12,6,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,6.41025641,,8,,8.974358974,1,,-90.960723,30.476123,
-158802,158802,158802,0,Dillard University,Dillard University,New Orleans,Louisiana,70122,22,2,2,2,973.357134,1040,15873953,59819494,24499377,0.687801205,301,94,221,69,5524,155,48,1672,275,86,5664,242,75,8353,880,13000,13000,,,,60304433,282361705,158754174,123607531,2847844,,,123607531,,34405057,,107,,,,,,,,,,,107,137,0.275653924,420,1011,949,,,949,62,,,62,1011,,,1011,0,1,963,10,6,0,22,9,33,420,273,159,40,11,4,5,4,,,,,,,,,,,,,,33,420,273,159,40,11,4,5,4,,,9,7,8,20,8,3,1,2,4,,,,,,,,,,,,,,9,7,8,20,8,3,1,2,4,,,3993,1005,2988,1900,457,1443,326,82,244,3993,1900,321,5,16,20,15,21,15,19,340,440,370,470,92,23,9.451823672,3.595802484,366,58782.08696,32.77317121,0.724409449,92,-90.066365,29.993526,
1770,158884,158884,1,Nunez Community College,Nunez Community College,Chalmette,Louisiana,70043,22,1,2,2,1110.617593,1148,2790495,9174430,6670334,,109,73,98,66,4663,11,7,1370,3,2,1050,23,15,2037,368,1582,4102,,,,12156167,21395798,5371793,16024005,2229551,,,16024005,,,130,,,,,191,122,,,,,,130,14,0.128440367,468,1834,745,,,745,1089,,,1089,1834,,,1834,27,33,589,46,1086,,53,0,4,138,170,151,126,68,40,36,12,0,,,,,,,,,,,,,4,138,170,151,126,68,40,36,12,0,,405,170,71,84,125,81,46,62,40,5,,,,,,,,,,,,,405,170,71,84,125,81,46,62,40,5,,,,,,,,,,,,,,,,,,,,,,,,,38,27,3.421519724,2.431079804,143,46605.89474,9.634279222,0.584615385,38,-89.958555,29.953411,
-159009,159009,159009,0,Grambling State University,Grambling State University,Grambling,Louisiana,71245,22,1,2,2,4693.732332,4868,27475145,80177092,50047167,0.263759809,874,96,677,74,5388,333,37,1403,158,17,3381,861,95,8016,1410,2606,2606,1245,2610,2610,101296351,212990654,140039829,72950825,5704911,,,72950825,,,35,713,133,4,,,,,,0,,0,885,311,0.280685921,1089,4538,4222,282,282,4504,316,172,172,488,4538,454,454,4992,12,14,4350,17,141,,12,446,7,1318,1321,1038,336,91,51,44,15,1,,,,1,62,104,40,27,36,12,0,,7,1318,1322,1100,440,131,78,80,27,1,,5,34,34,92,56,24,18,36,15,2,,,,0,6,34,28,24,48,30,2,,5,34,34,98,90,52,42,84,45,4,,4399,1778,2621,1463,604,859,931,350,581,4399,1463,911,20,16,19,15,20,16,18,380,480,380,470,242,17,5.155811684,0.916115299,726,57794.22314,14.50870974,0.849122807,242,-92.7139,32.527982,
