groupid,unitid_linchpin,unitid,isgrouped,instname,TCSName,city,state,zip,ansi_code,control,medical,hospital,fte_count,fte12mn,tuition03,tot_rev_w_auxother_sum,unrestricted_revenue,tuition_discount,any_aid_num,any_aid_pct,fed_grant_num,fed_grant_pct,fed_grant_avg_amount,state_grant_num,state_grant_pct,state_grant_avg_amount,inst_grant_num,inst_grant_pct,inst_grant_avg_amount,loan_num,loan_pct,loan_avg_amount,fee01_tf,tuition02_tf,tuition03_tf,fee05_tf,tuition06_tf,tuition07_tf,total01,assets06,liabilities07,assets11,land04,buildings05,equipment05,assets15,endow02m,assets16,associatedegrees,bachelordegrees,masterdegrees,doctordegrees,firstprofdegrees,awardslessthan1yr,awards1yrto2yr,awards2yrto4yr,postbacccertificates,postmastcertificates,firstprofcertificates,postmastFPcert,totaldegrees,grad_rate_150_n,grad_rate_150_p,ugentering,fall_total_undergrad,total_full_time_undergraduates,total_full_time_graduates,total_full_time_postbacc,total_full_time,total_part_time_undergraduates,total_part_time_graduates,total_part_time_postbacc,total_part_time,total_undergraduates,total_graduates,total_postbacc,total_enrollment,total_enrollment_amin_tot,total_enrollment_asian_tot,total_enrollment_black_tot,total_enrollment_hisp_tot,total_enrollment_white_tot,total_enrollment_multi_tot,total_enrollment_unkn_tot,total_enrollment_nonres_tot,ftall03ug,ftall04ug,ftall05ug,ftall06ug,ftall08ug,ftall09ug,ftall10ug,ftall11ug,ftall12ug,ftall13ug,ftall14ug,ftall03gr,ftall04gr,ftall05gr,ftall06gr,ftall08gr,ftall09gr,ftall10gr,ftall11gr,ftall12gr,ftall13gr,ftall14gr,ftall03,ftall04,ftall05,ftall06,ftall08,ftall09,ftall10,ftall11,ftall12,ftall13,ftall14,ptall03ug,ptall04ug,ptall05ug,ptall06ug,ptall08ug,ptall09ug,ptall10ug,ptall11ug,ptall12ug,ptall13ug,ptall14ug,ptall03gr,ptall04gr,ptall05gr,ptall06gr,ptall08gr,ptall09gr,ptall10gr,ptall11gr,ptall12gr,ptall13gr,ptall14gr,ptall03,ptall04,ptall05,ptall06,ptall08,ptall09,ptall10,ptall11,ptall12,ptall13,ptall14,applcn,applcnm,applcnw,admssn,admssnm,admssnw,enrlt,enrlm,enrlw,applicantcount,admitcount,enrollftcount,enrollptcount,actcm25,actcm75,acten25,acten75,actmt25,actmt75,satmt25,satmt75,satvr25,satvr75,ftall1,ptall1,ft_faculty_per_100fte,pt_faculty_per_100fte,all_employees,ft_faculty_salary,full_time_employee_100fte,full_time_faculty_share,faculty_instr_headcount,LONGITUD,LATITUDE
-231059,231059,231059,0,Saint Michael's College,Saint Michaels College,Colchester,Vermont,5439,50,2,2,2,2164.366751,2301,70447592,80284609,79470963,0.322389486,455,97,81,17,6261,63,13,2008,451,96,14718,320,68,8093,275,32940,32940,0,11110,11110,75567648,160757398,50083369,110674029,6326084,,,110674029,,60508909,,511,105,,,,,,0,4,,4,616,399,0.77027027,543,1950,1900,77,77,1977,50,439,439,489,1950,516,516,2466,8,32,22,38,2283,,22,61,1,729,906,258,6,,0,0,0,0,0,,,,21,29,11,5,9,2,,0,1,729,906,279,35,11,5,9,2,0,0,0,7,9,13,2,,1,7,8,2,1,,,,30,84,59,55,99,83,,29,0,7,9,43,86,59,56,106,91,2,30,3618,1809,1809,2489,1135,1354,551,270,281,3618,2489,551,0,22,26,21,26,21,26,520,610,520,620,141,121,6.514607561,5.590549751,591,75335.34752,18.4811562,0.538167939,141,-73.16811,44.494,
-231068,231068,231068,0,School for International Training,School for International Training,Brattleboro,Vermont,5302,50,2,2,2,308.238892,369,47559769,115175191,54439095,0.056379416,,,,,,,,,,,,,,,,,,1366,34068,34068,113101463,65159325,19870167,45289158,1187513,,,45289158,,39340501,,,205,,,,,,4,0,,0,205,,,,,,160,160,160,,388,388,388,,548,548,548,3,11,19,9,267,,101,138,,,,,,,,,,,,,,,20,78,35,15,7,5,,,,,,20,78,35,15,7,5,,,,,,,,,,,,,,,,,8,129,129,67,32,23,,,,,,8,129,129,67,32,23,,,,,,,,,,,,,,,,,,,,,,,,,,24,17,7.786168658,5.515202799,215,49623.91667,59.69395971,0.585365854,24,-72.56602,42.90327,
-231077,231077,231077,0,College of St Joseph,College of St Joseph,Rutland,Vermont,05701-3899,50,2,2,2,299.753207,316,5435644,7352180,6857672,0.10989627,43,93,29,63,4755,31,67,5119,43,93,4555,42,91,6043,350,17200,17200,150,13500,13500,4964429,11442094,3400854,8041240,745068,,,8041240,,3544572,8,42,41,,,,,,1,,,,91,20,0.64516129,79,242,175,48,48,223,67,132,132,199,242,180,180,422,2,2,13,3,402,,0,0,0,63,40,32,12,6,6,11,4,1,0,,,,9,12,7,5,11,4,0,,0,63,40,41,24,13,11,22,8,1,0,12,7,1,3,9,3,10,11,10,0,1,,,,13,23,24,18,34,19,1,,12,7,1,16,32,27,28,45,29,1,1,143,,,112,,,48,20,28,143,112,46,2,17,21,17,24,16,19,360,520,340,520,12,43,4.003293283,15.01234981,98,40563.08333,11.67627207,0.210526316,12,-73.008701,43.601779,
-231086,231086,231086,0,Southern Vermont College,Southern Vermont College,Bennington,Vermont,05201-6002,50,2,2,2,450.178563,427,8722802,12080092,9587223,0.281220071,105,100,48,46,4716,24,23,3958,97,92,6551,97,92,6901,200,18680,18680,,,,10326402,14738592,9160082,5578510,1341371,,,5578510,,1129841,41,47,,,,,,,,,,,88,37,0.393617021,168,486,427,,,427,59,,,59,486,,,486,1,10,32,10,395,,34,4,0,164,150,54,30,11,6,9,2,0,1,,,,,,,,,,,,0,164,150,54,30,11,6,9,2,0,1,2,4,3,12,11,3,4,8,5,1,6,,,,,,,,,,,,2,4,3,12,11,3,4,8,5,1,6,352,132,220,329,124,205,108,34,74,352,329,108,0,15,20,15,21,17,19,410,500,400,500,24,32,5.331217871,7.108290494,146,44566.08333,21.32487148,0.428571429,24,-73.218536,42.867232,
-231095,231095,231095,0,Sterling College,,Craftsbury Common,Vermont,05827-0072,50,2,2,2,102.92857,120,2878491,5362102,3924000,0.412387254,26,100,26,100,3828,8,31,1966,26,100,11543,20,77,8795,425,23196,23196,,,,5118051,2961195,896535,2064660,246065,,,2064660,,710304,1,25,,,,,,,,,,,26,8,0.5,39,108,99,,,99,10,,,10,109,,,109,0,1,0,1,83,1,23,0,1,38,33,20,4,1,,,,,2,,,,,,,,,,,,1,38,33,20,4,1,,,,,2,1,2,3,1,2,1,,,,,0,,,,,,,,,,,,1,2,3,1,2,1,,,,,0,94,43,51,74,31,43,26,14,12,94,74,26,0,,,,,,,,,,,9,9,8.743927949,8.743927949,65,28475.55556,31.0895216,0.5,9,-72.38276,44.65223,
-231147,231147,231147,0,Vermont Law School,,South Royalton,Vermont,05068-0096,50,2,2,2,659.259121,880,27158434,26733856,29428864,0.229830299,,,,,,,,,,,,,,,,,,535,37495,37495,25682786,41084731,15948775,25135956,846694,,,25135956,,9984119,,,62,,165,,,,,,,,227,,,,,,652,652,652,,19,19,19,,671,671,671,4,17,18,19,513,,81,19,,,,,,,,,,,,,,8,203,317,75,27,14,8,,,,,8,203,317,75,27,14,8,,,,,,,,,,,,,,,,0,1,10,2,2,2,2,,,,,0,1,10,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,55,6,8.342698379,2.578652226,160,89232,21.69101578,0.763888889,55,-72.520432,43.821462,
1602,231165,231165,1,Vermont Technical College,Vermont State Colleges,Randolph Center,Vermont,05061-0500,50,1,2,2,9179.529086,9768,103033257,174098343,139604071,0.044680098,1504,87,717,41,4127,646,37,1450,637,37,2163,1238,72,5993,724,9960,19008,,,,179282039,251334821,180102242,71232579,5712848,,,71232579,,,939,910,107,,,,257,,16,1,,1,1956,399,0.39079334,4255,13061,6677,91,91,6768,6384,485,485,6869,13061,576,576,13637,111,153,220,207,11968,,935,43,97,2778,2078,912,348,161,112,133,57,1,,,,1,25,22,21,5,13,4,0,0,97,2778,2079,937,370,182,117,146,61,1,0,221,547,711,979,1169,746,577,869,508,57,,,,0,16,66,93,65,118,124,2,1,221,547,711,995,1235,839,642,987,632,59,1,785,473,312,488,352,136,254,182,72,785,488,1446,16,18,22,15,21,17,24,440,540,420,520,284,1080,3.093840624,11.9396103,2298,58106.35915,11.48207049,0.205797101,284,-72.60706,43.94063,
-231174,231174,231174,0,University of Vermont,University of Vermont,Burlington,Vermont,05405-0160,50,1,1,2,12172.29414,12380,300009000,576430000,404199000,0.269845238,2325,89,587,22,5737,488,19,2899,2161,83,11851,1442,55,6267,1842,11712,29568,1658,11712,29568,581900000,1109463000,643435000,466028000,20972000,,,466028000,,,,2341,373,77,136,,,,25,3,,3,2927,1496,0.766001024,3283,11382,10212,1193,1193,11405,1170,816,816,1986,11382,2009,2009,13391,36,368,193,289,12011,,246,248,294,4757,4147,784,158,37,17,14,3,1,0,,,16,387,539,146,40,47,18,0,0,294,4757,4163,1171,697,183,57,61,21,1,0,40,66,95,231,190,118,88,143,139,59,1,,,1,111,272,155,87,113,72,1,4,40,66,96,342,462,273,175,256,211,60,5,22365,10000,12365,15856,6607,9249,2619,1134,1485,22365,15856,2610,9,24,28,,,,,550,640,540,640,1095,233,8.995839135,6.523010295,4322,78847.3773,27.29970178,0.579671784,599,-73.200577,44.478303,
-247649,247649,247649,0,Landmark College,,Putney,Vermont,5346,50,2,2,2,499,486,23441323,26414509,25035431,0.214337689,96,67,27,19,4847,21,15,3938,88,62,18463,67,47,5613,500,45300,45300,,,,25607442,52917586,24587169,28330417,205600,,,28330417,,13110632,97,,,,,,,,,,,,97,35,0.265151515,231,498,499,,,499,,,,,499,,,499,0,7,23,26,335,6,84,18,2,204,190,84,17,1,1,,,,,,,,,,,,,,,,2,204,190,84,17,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,326,207,119,239,154,85,144,95,49,326,239,144,0,,,,,,,,,,,86,2,17.23446894,0.400801603,219,43153.97674,43.08617234,0.977272727,86,-72.45786,43.00842,
-250832,250832,250832,0,The Salon Professional Academy,,Williston,Vermont,5495,50,3,2,2,77,95,477964,751375,478179,,77,91,46,54,4348,49,58,3477,0,0,,64,75,7147,,,,,,,1112160,,,,,,,,,,,,,,,7,47,,,,,,,,,,,77,,,77,,,,,77,,,77,0,0,1,0,76,0,0,0,4,29,15,5,10,5,4,5,,,,,,,,,,,,,,,4,29,15,5,10,5,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2,6.493506494,2.597402597,14,,14.28571429,0.714285714,,-73.102941,44.447303,
-444459,444459,444459,0,Burlington Technical Center,,Burlington,Vermont,05408-2721,50,1,2,2,7,12,87600,105900,94600,0.069634703,10,83,5,42,1260,5,42,1200,0,0,,8,67,1775,,,,,,,115150,,,,,,,,,,,,,,,13,,,,,,,,,,,,7,,,7,,,,,7,,,7,0,0,0,0,7,0,0,0,,,4,3,,,,,,,,,,,,,,,,,,,,,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,28.57142857,,4,,57.14285714,1,,-73.234665,44.495802,
-455992,455992,455992,0,Vermont College of Fine Arts,,Montpelier,Vermont,5602,50,2,2,2,235,242,4585535,6703109,4826749,0.023947914,,,,,,,,,,,,,,,,,,270,16380,16380,6524839,14407341,11014962,3392379,269990,,,3392379,,,,,49,,,,,,,,,,49,,,,,,235,235,235,,,,,,235,235,235,0,4,4,4,153,0,70,0,,,,,,,,,,,,,,,14,34,31,23,39,44,5,45,,,,14,34,31,23,39,44,5,45,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,70,,29.78723404,107,,14.89361702,,,-72.566797,44.254888,
-456001,456001,456001,0,Advanced Welding Institute,,South Burlington,Vermont,5403,50,3,2,2,23,29,463581,550489,463581,,18,95,10,53,7478,11,58,5890,0,0,,17,89,5213,,,,,,,367970,,,,,,,,,,,,,,,0,32,,,,,,,,,,,23,,,23,,,,,23,,,23,1,0,0,0,22,0,0,0,1,7,4,3,3,2,1,2,,,,,,,,,,,,,,,1,7,4,3,3,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,4.347826087,,3,,13.04347826,1,,-73.139914,44.455715,
