groupid,unitid_linchpin,unitid,isgrouped,instname,TCSName,city,state,zip,ansi_code,control,medical,hospital,fte_count,fte12mn,tuition03,tot_rev_w_auxother_sum,unrestricted_revenue,tuition_discount,any_aid_num,any_aid_pct,fed_grant_num,fed_grant_pct,fed_grant_avg_amount,state_grant_num,state_grant_pct,state_grant_avg_amount,inst_grant_num,inst_grant_pct,inst_grant_avg_amount,loan_num,loan_pct,loan_avg_amount,fee01_tf,tuition02_tf,tuition03_tf,fee05_tf,tuition06_tf,tuition07_tf,total01,assets06,liabilities07,assets11,land04,buildings05,equipment05,assets15,endow02m,assets16,associatedegrees,bachelordegrees,masterdegrees,doctordegrees,firstprofdegrees,awardslessthan1yr,awards1yrto2yr,awards2yrto4yr,postbacccertificates,postmastcertificates,firstprofcertificates,postmastFPcert,totaldegrees,grad_rate_150_n,grad_rate_150_p,ugentering,fall_total_undergrad,total_full_time_undergraduates,total_full_time_graduates,total_full_time_postbacc,total_full_time,total_part_time_undergraduates,total_part_time_graduates,total_part_time_postbacc,total_part_time,total_undergraduates,total_graduates,total_postbacc,total_enrollment,total_enrollment_amin_tot,total_enrollment_asian_tot,total_enrollment_black_tot,total_enrollment_hisp_tot,total_enrollment_white_tot,total_enrollment_multi_tot,total_enrollment_unkn_tot,total_enrollment_nonres_tot,ftall03ug,ftall04ug,ftall05ug,ftall06ug,ftall08ug,ftall09ug,ftall10ug,ftall11ug,ftall12ug,ftall13ug,ftall14ug,ftall03gr,ftall04gr,ftall05gr,ftall06gr,ftall08gr,ftall09gr,ftall10gr,ftall11gr,ftall12gr,ftall13gr,ftall14gr,ftall03,ftall04,ftall05,ftall06,ftall08,ftall09,ftall10,ftall11,ftall12,ftall13,ftall14,ptall03ug,ptall04ug,ptall05ug,ptall06ug,ptall08ug,ptall09ug,ptall10ug,ptall11ug,ptall12ug,ptall13ug,ptall14ug,ptall03gr,ptall04gr,ptall05gr,ptall06gr,ptall08gr,ptall09gr,ptall10gr,ptall11gr,ptall12gr,ptall13gr,ptall14gr,ptall03,ptall04,ptall05,ptall06,ptall08,ptall09,ptall10,ptall11,ptall12,ptall13,ptall14,applcn,applcnm,applcnw,admssn,admssnm,admssnw,enrlt,enrlm,enrlw,applicantcount,admitcount,enrollftcount,enrollptcount,actcm25,actcm75,acten25,acten75,actmt25,actmt75,satmt25,satmt75,satvr25,satvr75,ftall1,ptall1,ft_faculty_per_100fte,pt_faculty_per_100fte,all_employees,ft_faculty_salary,full_time_employee_100fte,full_time_faculty_share,faculty_instr_headcount,LONGITUD,LATITUDE
-132693,132693,132693,0,Brevard Community College,Brevard Community College,Cocoa,Florida,32922,12,1,2,2,10741.40032,12971,30789405,81854932,66279921,0.03796228,1467,73,796,40,4732,780,39,2539,179,9,2106,363,18,3798,657,2028,8105,,,,101936815,142830980,17034214,125796766,6842800,,,125796766,,,2553,,,,,1053,183,59,,,,,2553,740,0.446051838,3739,17861,7147,,,7147,10706,,,10706,17853,,,17853,131,522,2009,1223,13664,,164,140,241,2897,1759,760,630,325,220,238,76,1,,,,,,,,,,,,,241,2897,1759,760,630,325,220,238,76,1,,1875,1271,1308,1470,1494,906,665,1085,606,26,,,,,,,,,,,,,1875,1271,1308,1470,1494,906,665,1085,606,26,,,,,,,,,,,,,,,,,,,,,,,,,219,854,2.038840314,7.950546245,1972,52681.3516,7.224383942,0.204100652,219,-80.755048,28.385023,
1782,132709,132709,1,Broward College,Broward Community College,Fort Lauderdale,Florida,33301,12,1,2,2,21504.04219,27862,79150021,204398086,148370176,0.077518969,3092,75,2323,56,5236,2534,61,1161,444,11,1284,406,10,4179,560,1552,6210,,,,232822866,306772594,56001765,250770829,3692517,,,250770829,,,4903,0,,,,550,337,,,,,,4903,,,9601,37360,13490,,,13490,23870,,,23870,37360,,,37360,102,1476,11110,11430,10423,,1210,1609,463,5305,3491,1733,1257,508,330,315,86,2,,,,,,,,,,,,,463,5305,3491,1733,1257,508,330,315,86,2,,827,3322,4788,4482,3939,2101,1577,2003,790,41,,,,,,,,,,,,,827,3322,4788,4482,3939,2101,1577,2003,790,41,,,,,,,,,,,,,,,,,,,,,,,,,367,1227,1.706655878,5.705903984,3097,56872.96185,5.864013793,0.230238394,367,-80.141088,26.119185,
2464,132806,132806,1,Central Florida College,,Winter Park,Florida,32789,12,3,2,2,575,785,6833000,6833000,6833000,,805,95,745,88,4139,211,25,1054,15,2,247,723,86,5053,,,,,,,8108000,23844000,3680000,,,,,,,,32,,,,,39,203,,,,,,32,181,0.709803922,,,575,,,575,,,,,575,,,575,2,6,239,180,122,0,21,5,5,38,91,113,107,93,58,39,18,,13,,,,,,,,,,,,5,38,91,113,107,93,58,39,18,,13,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,22,14,3.826086957,2.434782609,63,32634.40909,8.347826087,0.611111111,22,-81.37047,28.593157,
-132842,132842,132842,0,Carlos Albizu University-Miami Campus,,Miami,Florida,33172-2209,12,2,2,2,850.867774,978,14189339,15735400,14683887,,13,100,13,100,6450,10,77,2283,4,31,500,10,77,5250,744,10980,10980,894,9090,9090,13474789,26006816,13218950,12787866,7200000,,,12787866,,,,131,159,20,,,,,,,,,310,5,0.238095238,82,381,176,529,529,705,205,171,171,376,381,700,700,1081,1,5,70,826,86,1,92,0,,13,19,37,42,28,18,15,4,0,,,,4,82,160,130,61,63,25,0,4,,13,23,119,202,158,79,78,29,0,4,,5,15,26,64,29,29,27,9,1,,,,0,12,36,30,31,33,26,3,0,,5,15,38,100,59,60,60,35,4,0,33,7,26,29,6,23,25,5,20,33,29,15,10,,,,,,,,,,,18,95,2.115487335,11.16507205,195,48505.17647,11.16507205,0.159292035,17,-80.357103,25.795094,
-132851,132851,132851,0,Central Florida Community College,Central Florida Community College,Ocala,Florida,34474,12,1,2,2,5067.988713,6276,18565511,48825703,38213314,0.031768423,930,85,574,52,4590,483,44,1800,270,25,1658,255,23,4834,477,1608,6416,,,,60041319,97394441,8444037,88950404,22296062,,,88950404,,,944,,,,,399,191,4,,,,,944,,,3220,8289,3440,,,3440,4849,,,4849,8289,,,8289,27,157,1061,794,5738,,410,102,78,1373,775,370,341,198,114,124,65,1,1,,,,,,,,,,,,78,1373,775,370,341,198,114,124,65,1,1,330,756,770,712,770,433,335,509,223,11,0,,,,,,,,,,,,330,756,770,712,770,433,335,509,223,11,0,,,,,,,,,,,,,,,,,,,,,,,,134,449,2.64404693,8.859530386,1078,56209.7069,8.464896516,0.229845626,116,-82.172474,29.162642,
-132879,132879,132879,0,Florida Christian College Inc,,Kissimmee,Florida,34744,12,2,2,2,222.214274,228,2456220,4506280,4177785,0.084407748,48,100,20,42,4540,30,63,3848,23,48,783,28,58,6128,670,7800,7800,,,,4990910,6740738,7354367,-613629,1164650,,,-613629,,742179,2,23,,,,,0,,,,,,25,28,0.388888889,99,272,190,,,190,82,,,82,272,,,272,0,1,36,40,177,0,17,1,1,66,54,32,12,8,4,10,2,1,,,,,,,,,,,,,1,66,54,32,12,8,4,10,2,1,,5,7,5,18,11,4,11,14,7,0,,,,,,,,,,,,,5,7,5,18,11,4,11,14,7,0,,239,113,126,90,53,37,49,31,18,239,90,48,1,,,,,,,,,,,10,15,4.500160957,6.750241436,55,44184.6,14.85053116,0.4,10,-81.360767,28.296653,
-132903,132903,132903,0,University of Central Florida,University of Central Florida,Orlando,Florida,32816,12,1,2,2,43788.52932,47079,257108482,749281328,512402139,0.124667633,6087,97,1477,24,5587,5781,92,2931,2360,38,1823,1826,29,5375,1616,2910,17652,1650,5701,23820,711086355,1338939320,318760690,1020178630,9684659,,,1020178630,,,246,9969,1936,231,29,,,,,24,,24,12411,3633,0.636252189,12711,45399,34197,3412,3412,37609,11174,4618,4618,15792,45371,8030,8030,53401,203,2947,4810,7645,34693,,1631,1472,95,10168,12904,7845,1981,591,277,253,83,0,,,,52,1383,1154,370,181,195,77,0,,95,10168,12956,9228,3135,961,458,448,160,0,,15,372,1878,3859,2424,1036,577,706,300,7,,,,7,627,1495,825,549,678,428,9,,15,372,1885,4486,3919,1861,1126,1384,728,16,,32335,13806,18529,15125,6611,8514,6364,2954,3410,32335,15125,6241,123,23,28,,,,,560,650,530,620,1282,710,2.92770737,4.670172833,6278,74525.11577,9.582418193,0.385332131,1097,-81.204004,28.596731,
-132976,132976,132976,0,Charlotte Technical Center,,Port Charlotte,Florida,33948-3399,12,1,2,2,461,392,647800,6052967,4091767,,173,71,160,65,4661,148,60,672,82,33,285,0,0,,50,2892,11568,,,,3916237,,,,,,,,,,,,,,,145,171,15,,,,,,248,0.521008403,,433,461,,,461,,,,,461,,,461,1,12,42,40,362,4,0,0,97,99,32,29,39,36,33,41,41,1,13,,,,,,,,,,,,97,99,32,29,39,36,33,41,41,1,13,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,35,2,7.592190889,0.433839479,61,,12.79826464,0.945945946,,-82.148772,27.00647,
-133021,133021,133021,0,Chipola College,Chipola College,Marianna,Florida,32446-2053,12,1,2,2,1524.620773,1722,4012161,16693168,13372458,0.127317174,341,90,186,49,4888,229,60,2582,42,11,4058,12,3,3913,622,2028,6792,,,,21179427,61544930,3745499,57799431,1791876,,,57799431,,,351,73,,,,155,23,6,,,,,424,,,577,2341,1112,,,1112,1229,,,1229,2341,,,2341,16,24,403,39,1859,,0,0,4,544,298,100,70,35,29,19,13,0,,,,,,,,,,,,,4,544,298,100,70,35,29,19,13,0,,269,180,140,164,159,93,84,101,38,1,,,,,,,,,,,,,269,180,140,164,159,93,84,101,38,1,,,,,,,,,,,,,,,,,,,,,,,,,43,89,2.820373483,5.837517209,336,48605.30233,11.15031377,0.325757576,43,-85.231002,30.788008,
-133085,133085,133085,0,Clearwater Christian College,Clearwater Christian College,Clearwater,Florida,33759-4595,12,2,2,2,562.421091,585,8645202,11059357,10016777,0.266939512,147,100,70,48,4824,74,50,4602,147,100,4808,83,56,5187,0,14710,14710,300,7020,7020,11120356,15037819,10096596,4941223,2451550,,,4941223,,741262,4,93,1,,,,,,,,,,98,71,0.461038961,209,570,555,,,555,15,4,4,19,570,4,4,574,1,9,22,19,499,,21,3,12,256,218,54,11,2,2,0,,,,,,,,,,,,,,,12,256,218,54,11,2,2,0,0,,,4,1,0,4,3,1,0,2,,,,,,1,,,,1,1,1,,,4,1,1,4,3,1,1,3,1,,,278,139,139,247,129,118,157,82,75,278,247,157,0,19,24,19,26,17,23,430,530,445,570,31,15,5.511884333,2.667040806,126,42700.3871,19.02489108,0.673913043,31,-82.697906,27.961259,
-133155,133155,133155,0,Lorenzo Walker Institute of Technology,,Naples,Florida,34104-4405,12,1,2,2,420.237963,615,766723,6818504,5531875,,205,91,135,60,4367,50,22,1037,91,40,647,0,0,,,,,,,,7445796,,,,,,,,,,,,,,,292,188,31,,,,,,114,0.325714286,,,387,,,387,99,,,99,486,,,486,0,6,57,141,276,,6,0,1,59,64,50,56,41,26,60,27,3,,,,,,,,,,,,,1,59,64,50,56,41,26,60,27,3,,2,7,8,18,13,10,13,19,8,1,,,,,,,,,,,,,2,7,8,18,13,10,13,19,8,1,,,,,,,,,,,,,,,,,,,,,,,,,36,52,8.566574934,12.37394157,129,,16.89518945,0.409090909,,-81.762068,26.142155,
-133386,133386,133386,0,Daytona State College,Daytona Beach Community College,Daytona Beach,Florida,32114,12,1,2,2,11384.26121,13519,38743923,110132053,87248134,0.067712451,1739,81,1147,53,4603,642,30,1920,228,11,2217,1059,49,3864,30,2636,9942,,,,134330245,215377359,43321373,172055986,13070806,,,172055986,,,2080,178,,,,993,360,51,,,,,2258,,,4302,17352,8368,,,8368,8984,,,8984,17352,,,17352,78,327,2764,1606,12263,,256,58,451,2501,1600,1099,1025,540,412,508,225,6,1,,,,,,,,,,,,451,2501,1600,1099,1025,540,412,508,225,6,1,626,952,1272,1366,1440,926,737,1114,527,21,3,,,,,,,,,,,,626,952,1272,1366,1440,926,737,1114,527,21,3,,,,,,,,,,,,,,,,,,,,,,,,274,753,2.406831634,6.614394964,1676,63547.57664,8.072548435,0.266796495,274,-81.047769,29.200271,
-133492,133492,133492,0,Eckerd College,Eckerd College,Saint Petersburg,Florida,33711-4700,12,2,2,2,2284.428516,2534,70057466,75636804,81068298,0.323431196,476,94,85,17,6368,107,21,5141,463,92,14803,374,74,7063,286,31818,31818,,,,63524219,151400193,46118971,105281222,8985502,,,105281222,,42640561,,593,,,,,,,,,,,593,324,0.687898089,703,2520,2132,,,2132,388,,,388,2520,,,2520,13,39,187,121,1849,,240,71,25,835,771,150,70,52,48,112,57,2,10,,,,,,,,,,,,25,835,771,150,70,52,48,112,57,2,10,0,8,17,16,48,41,40,106,79,5,28,,,,,,,,,,,,0,8,17,16,48,41,40,106,79,5,28,3200,1340,1860,2293,915,1378,505,206,299,3200,2293,504,1,22,28,22,28,20,27,500,610,520,630,115,130,5.034081793,5.690701157,505,63002.33913,15.58376625,0.469387755,115,-82.685714,27.71901,
-133508,133508,133508,0,Edison State College,Edison College,Fort Myers,Florida,33919-0000,12,1,2,2,9185.44847,11455,36478408,69002132,63067942,0.426593589,1499,77,1015,52,5136,566,29,2039,436,22,2036,331,17,3346,486,2120,7964,,,,77912977,171762634,26416099,145346535,3491190,,,145346535,,,1876,50,,,,381,80,,,,,,1926,,,4783,16034,5724,,,5724,10310,,,10310,16034,,,16034,45,273,1596,2649,9010,,2176,285,124,2278,1288,626,557,324,197,243,83,2,2,,,,,,,,,,,,124,2278,1288,626,557,324,197,243,83,2,2,907,1498,1621,1597,1590,944,729,972,426,16,10,,,,,,,,,,,,907,1498,1621,1597,1590,944,729,972,426,16,10,,,,,,,,,,,,,,,,,,,,,,,,124,552,1.349961305,6.009505162,1209,52537.53226,4.746638136,0.183431953,124,-81.887499,26.556838,
