groupid,unitid_linchpin,unitid,isgrouped,instname,TCSName,city,state,zip,ansi_code,control,medical,hospital,fte_count,fte12mn,tuition03,tot_rev_w_auxother_sum,unrestricted_revenue,tuition_discount,any_aid_num,any_aid_pct,fed_grant_num,fed_grant_pct,fed_grant_avg_amount,state_grant_num,state_grant_pct,state_grant_avg_amount,inst_grant_num,inst_grant_pct,inst_grant_avg_amount,loan_num,loan_pct,loan_avg_amount,fee01_tf,tuition02_tf,tuition03_tf,fee05_tf,tuition06_tf,tuition07_tf,total01,assets06,liabilities07,assets11,land04,buildings05,equipment05,assets15,endow02m,assets16,associatedegrees,bachelordegrees,masterdegrees,doctordegrees,firstprofdegrees,awardslessthan1yr,awards1yrto2yr,awards2yrto4yr,postbacccertificates,postmastcertificates,firstprofcertificates,postmastFPcert,totaldegrees,grad_rate_150_n,grad_rate_150_p,ugentering,fall_total_undergrad,total_full_time_undergraduates,total_full_time_graduates,total_full_time_postbacc,total_full_time,total_part_time_undergraduates,total_part_time_graduates,total_part_time_postbacc,total_part_time,total_undergraduates,total_graduates,total_postbacc,total_enrollment,total_enrollment_amin_tot,total_enrollment_asian_tot,total_enrollment_black_tot,total_enrollment_hisp_tot,total_enrollment_white_tot,total_enrollment_multi_tot,total_enrollment_unkn_tot,total_enrollment_nonres_tot,ftall03ug,ftall04ug,ftall05ug,ftall06ug,ftall08ug,ftall09ug,ftall10ug,ftall11ug,ftall12ug,ftall13ug,ftall14ug,ftall03gr,ftall04gr,ftall05gr,ftall06gr,ftall08gr,ftall09gr,ftall10gr,ftall11gr,ftall12gr,ftall13gr,ftall14gr,ftall03,ftall04,ftall05,ftall06,ftall08,ftall09,ftall10,ftall11,ftall12,ftall13,ftall14,ptall03ug,ptall04ug,ptall05ug,ptall06ug,ptall08ug,ptall09ug,ptall10ug,ptall11ug,ptall12ug,ptall13ug,ptall14ug,ptall03gr,ptall04gr,ptall05gr,ptall06gr,ptall08gr,ptall09gr,ptall10gr,ptall11gr,ptall12gr,ptall13gr,ptall14gr,ptall03,ptall04,ptall05,ptall06,ptall08,ptall09,ptall10,ptall11,ptall12,ptall13,ptall14,applcn,applcnm,applcnw,admssn,admssnm,admssnw,enrlt,enrlm,enrlw,applicantcount,admitcount,enrollftcount,enrollptcount,actcm25,actcm75,acten25,acten75,actmt25,actmt75,satmt25,satmt75,satvr25,satvr75,ftall1,ptall1,ft_faculty_per_100fte,pt_faculty_per_100fte,all_employees,ft_faculty_salary,full_time_employee_100fte,full_time_faculty_share,faculty_instr_headcount,LONGITUD,LATITUDE
2567,182430,182430,1,Morrison University,,Reno,Nevada,89521,32,3,2,2,387.038181,506,8121281,8447181,8124231,0.001100073,177,77,124,54,3044,0,0,,40,17,1000,161,70,6222,75,9900,9900,75,12200,12200,9672897,8325626,778741,,,,,,,,4,105,23,,,,,,,,,,132,43,0.728813559,131,237,334,8,8,342,102,13,13,115,436,21,21,457,2,23,12,8,162,1,247,2,,136,93,22,20,20,22,14,7,0,,,,,1,3,1,1,1,1,,,,136,93,23,23,21,23,15,8,0,,,2,5,16,19,17,12,21,9,1,,,,,6,2,1,2,2,0,,,,2,5,22,21,18,14,23,9,1,,,,,,,,,,,,,131,0,,,,,,,,,,,12,38,3.100469305,9.818152799,97,61371.75,14.7272292,0.24,12,-119.756959,39.432172,
-182458,182458,182458,0,Sierra Nevada College,Sierra Nevada College,Incline Village,Nevada,89451,32,2,2,2,719.601099,808,13064085,14517144,17999905,0.41326308,73,84,26,30,4808,12,14,1871,71,82,14040,51,59,4903,490,22768,22768,190,9129,9129,15605057,50191503,29014221,21177282,2820618,,,21177282,,2813422,,42,160,,,,,,,,,,202,22,0.338461538,151,380,368,238,238,606,12,285,285,297,380,523,523,903,21,19,45,60,627,,120,11,9,119,131,57,34,4,6,2,6,,,,,,19,73,56,25,45,20,0,,9,119,131,76,107,60,31,47,26,0,,4,1,2,1,3,0,0,0,1,,,,,,5,93,50,49,50,37,1,,4,1,2,6,96,50,49,50,38,1,,309,167,142,170,91,79,90,48,42,309,170,90,0,19,23,16,25,17,23,440,580,400,560,25,98,3.474147001,13.61865624,177,63167.52,10.14450924,0.203252033,25,-119.937405,39.245094,
-182500,182500,182500,0,Truckee Meadows Community College,Truckee Meadows Community College,Reno,Nevada,89512-3999,32,1,2,2,6891.228333,7950,17981000,63370000,43212000,0.037428397,623,68,399,44,4476,289,32,1032,66,7,1050,147,16,6650,165,1845,8033,,,,67221000,97384000,11601000,85783000,3917000,,,85783000,,,671,,,,,,47,222,,,,,671,116,0.167388167,2930,12942,3833,,,3833,9109,,,9109,12942,,,12942,229,833,357,2204,8728,312,126,153,74,1266,879,628,443,234,128,130,48,3,,,,,,,,,,,,,74,1266,879,628,443,234,128,130,48,3,,236,1201,1666,1713,1568,827,489,774,453,182,,,,,,,,,,,,,236,1201,1666,1713,1568,827,489,774,453,182,,,,,,,,,,,,,,,,,,,,,,,,,172,352,2.495926585,5.107942779,847,62115.5,6.051170849,0.328244275,172,-119.789625,39.573531,
-182519,182519,182519,0,Nevada System of Higher Education-System Office,,Reno,Nevada,89512,32,1,-2,2,,,,73762000,29479000,,,,,,,,,,,,,,,,,,,,,,37252000,55181000,6484000,48697000,607000,,,48697000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196,,,,,-119.812125,39.550766,
-182564,182564,182564,0,Western Nevada College,Western Nevada College,Carson City,Nevada,89703-7399,32,1,2,2,2769.234111,2890,7036600,29604600,19537600,0.173521303,348,79,239,54,3990,143,33,742,88,20,1080,71,16,5790,165,1845,8033,,,,32273000,46184000,3198000,42986000,3502000,,,42986000,,,445,6,,,,,23,,,,,,451,,,1526,5229,1526,,,1526,3703,,,3703,5229,,,5229,139,154,80,732,3921,110,92,1,23,575,317,159,172,92,50,93,43,2,,,,,,,,,,,,,23,575,317,159,172,92,50,93,43,2,,281,344,351,450,528,363,280,545,441,120,,,,,,,,,,,,,281,344,351,450,528,363,280,545,441,120,,,,,,,,,,,,,,,,,,,,,,,,,61,273,2.20277512,9.858321437,607,73150,7.186102439,0.182634731,61,-119.788739,39.186344,
-367264,367264,367264,0,Academy of Healing Arts,,Las Vegas,Nevada,89106,32,3,2,2,857,866,10644117,10720991,10644117,,903,88,903,88,1850,0,0,,0,0,,903,88,4527,,,,,,,8533319,,,,,,,,,,,,,,,867,,,,,,,,,,,,857,,,857,,,,,857,,,857,5,52,354,245,187,1,13,0,29,229,129,123,125,59,65,69,29,,,,,,,,,,,,,,29,229,129,123,125,59,65,69,29,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,12,3,1.400233372,0.350058343,49,,5.36756126,0.8,,-115.169977,36.16186,
-374875,374875,374875,0,Kaplan College-Las Vegas Campus,,Las Vegas,Nevada,89102,32,3,2,2,577,1306,11723973,9059748,11731133,0.000610714,601,77,467,60,3800,46,6,3490,416,53,100,567,73,9395,,,,,,,8224407,4766326,2095805,,,,,,,,19,,,,,467,22,,,,,,19,270,0.559006211,,,577,,,577,,,,,577,,,577,8,78,179,125,145,24,9,9,2,74,71,70,122,57,58,85,36,2,,,,,,,,,,,,,2,74,71,70,122,57,58,85,36,2,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,6,33,1.039861352,5.719237435,79,35469,7.798960139,0.153846154,6,-115.188456,36.144304,
-409166,409166,409166,0,Carson City Beauty Academy,,Carson City,Nevada,89701-7565,32,3,2,2,124.191174,255,496513,580763,496513,,68,92,57,77,3919,4,5,2374,4,5,194,55,74,5028,,,,,,,822315,,,,,,,,,,,,,,,19,,48,,,,,,48,0.527472527,,,123,,,123,3,,,3,126,,,126,5,2,3,19,95,,2,0,,17,30,20,25,12,5,10,4,,,,,,,,,,,,,,,17,30,20,25,12,5,10,4,,,,0,0,1,0,0,2,0,0,,,,,,,,,,,,,,,0,0,1,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,2.415630599,0.8052102,11,,8.052101996,0.75,,-119.762658,39.15036,
-416962,416962,416962,0,University of Phoenix-Las Vegas Campus,,Las Vegas,Nevada,89128-4340,32,3,2,2,3102,2629,27508546,28049249,27512181,0.052812461,39,85,28,61,4803,0,0,,17,37,251,36,78,10715,600,8760,8760,760,11088,11088,28690805,,,,,,,,,,,530,398,,,,,,,,,,928,47,0.186507937,,,2292,810,810,3102,,,,,2292,810,810,3102,19,144,545,378,1005,,934,77,,64,118,235,603,448,337,366,117,4,,,,1,26,202,169,150,178,80,4,,,64,119,261,805,617,487,544,197,8,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,38,318,1.225016119,10.25145068,460,34999.07895,4.448742747,0.106741573,38,-115.255432,36.181243,
-429599,429599,429599,0,ITT Technical Institute-Henderson,,Henderson,Nevada,89014,32,3,2,2,1088.571404,1069,20130696,20084482,20130696,0.002295698,204,95,154,72,4103,0,0,,44,20,3305,179,83,10962,300,16848,16848,,,,8908966,2408050,2915077,,,,,,,,176,63,,,,,,,,,,,239,11,0.215686275,259,1193,1021,,,1021,172,,,172,1193,,,1193,29,132,152,313,496,14,57,0,2,106,166,186,226,153,77,79,25,1,0,,,,,,,,,,,,2,106,166,186,226,153,77,79,25,1,0,1,2,28,31,47,29,12,16,5,0,1,,,,,,,,,,,,1,2,28,31,47,29,12,16,5,0,1,478,363,115,237,186,51,237,186,51,478,237,202,35,,,,,,,,,,,16,67,1.469816306,6.154855782,127,46212.6875,5.511811148,0.192771084,16,-115.029257,36.039642,
