groupid,unitid_linchpin,unitid,isgrouped,instname,TCSName,city,state,zip,ansi_code,control,medical,hospital,fte_count,fte12mn,tuition03,tot_rev_w_auxother_sum,unrestricted_revenue,tuition_discount,any_aid_num,any_aid_pct,fed_grant_num,fed_grant_pct,fed_grant_avg_amount,state_grant_num,state_grant_pct,state_grant_avg_amount,inst_grant_num,inst_grant_pct,inst_grant_avg_amount,loan_num,loan_pct,loan_avg_amount,fee01_tf,tuition02_tf,tuition03_tf,fee05_tf,tuition06_tf,tuition07_tf,total01,assets06,liabilities07,assets11,land04,buildings05,equipment05,assets15,endow02m,assets16,associatedegrees,bachelordegrees,masterdegrees,doctordegrees,firstprofdegrees,awardslessthan1yr,awards1yrto2yr,awards2yrto4yr,postbacccertificates,postmastcertificates,firstprofcertificates,postmastFPcert,totaldegrees,grad_rate_150_n,grad_rate_150_p,ugentering,fall_total_undergrad,total_full_time_undergraduates,total_full_time_graduates,total_full_time_postbacc,total_full_time,total_part_time_undergraduates,total_part_time_graduates,total_part_time_postbacc,total_part_time,total_undergraduates,total_graduates,total_postbacc,total_enrollment,total_enrollment_amin_tot,total_enrollment_asian_tot,total_enrollment_black_tot,total_enrollment_hisp_tot,total_enrollment_white_tot,total_enrollment_multi_tot,total_enrollment_unkn_tot,total_enrollment_nonres_tot,ftall03ug,ftall04ug,ftall05ug,ftall06ug,ftall08ug,ftall09ug,ftall10ug,ftall11ug,ftall12ug,ftall13ug,ftall14ug,ftall03gr,ftall04gr,ftall05gr,ftall06gr,ftall08gr,ftall09gr,ftall10gr,ftall11gr,ftall12gr,ftall13gr,ftall14gr,ftall03,ftall04,ftall05,ftall06,ftall08,ftall09,ftall10,ftall11,ftall12,ftall13,ftall14,ptall03ug,ptall04ug,ptall05ug,ptall06ug,ptall08ug,ptall09ug,ptall10ug,ptall11ug,ptall12ug,ptall13ug,ptall14ug,ptall03gr,ptall04gr,ptall05gr,ptall06gr,ptall08gr,ptall09gr,ptall10gr,ptall11gr,ptall12gr,ptall13gr,ptall14gr,ptall03,ptall04,ptall05,ptall06,ptall08,ptall09,ptall10,ptall11,ptall12,ptall13,ptall14,applcn,applcnm,applcnw,admssn,admssnm,admssnw,enrlt,enrlm,enrlw,applicantcount,admitcount,enrollftcount,enrollptcount,actcm25,actcm75,acten25,acten75,actmt25,actmt75,satmt25,satmt75,satvr25,satvr75,ftall1,ptall1,ft_faculty_per_100fte,pt_faculty_per_100fte,all_employees,ft_faculty_salary,full_time_employee_100fte,full_time_faculty_share,faculty_instr_headcount,LONGITUD,LATITUDE
-173142,173142,173142,0,Bethany Lutheran College,Bethany Lutheran College,Mankato,Minnesota,56001,27,2,2,2,632.035711,675,11959906,21019618,20031273,0.424130842,161,97,72,43,5194,64,39,5725,161,97,8951,137,83,7127,300,19350,19350,,,,16475329,87890928,9934459,77956469,9204378,,,77956469,,27547372,,137,,,,,,,,,,,137,61,0.39869281,201,646,623,,,623,23,,,23,646,,,646,4,19,21,7,548,,47,0,15,298,233,69,6,2,0,0,0,,,,,,,,,,,,,,15,298,233,69,6,2,0,0,0,,,7,3,1,7,2,0,1,1,1,,,,,,,,,,,,,,7,3,1,7,2,0,1,1,1,,,435,181,254,359,146,213,166,59,107,435,359,166,0,19,26,18,27,18,25,,,,,39,23,6.170537411,3.639034884,185,58084.53846,19.61914459,0.629032258,39,-93.9904,44.16557,
1754,173160,173160,1,Bethel University,Bethel University,Saint Paul,Minnesota,55112-6902,27,2,2,2,4410.980875,4726,93827535,106256571,107407842,0.262473761,643,100,192,30,5775,225,35,5381,642,99,11282,467,72,8366,120,26900,26900,0,5280,5280,104048589,150323044,88213192,62109852,7470658,,,62109852,,34968190,17,843,408,4,13,,,,22,22,,22,1285,458,0.685628743,1053,3399,2773,1024,1024,3797,638,951,951,1589,3411,1975,1975,5386,13,151,266,86,4204,,624,42,71,1196,1141,286,41,14,7,11,6,0,0,,1,3,138,247,133,110,195,151,7,39,71,1197,1144,424,288,147,117,206,157,7,39,4,7,26,40,83,89,65,152,73,1,98,,0,0,67,212,155,126,200,169,4,18,4,7,26,107,295,244,191,352,242,5,116,2618,962,1656,2043,761,1282,913,388,525,2618,2043,886,27,21,28,21,28,21,28,510,668,513,678,236,260,5.350283909,5.894380578,991,63653.98305,15.16669464,0.475806452,236,-93.160061,45.058404,
-173258,173258,173258,0,Carleton College,Carleton College,Northfield,Minnesota,55057-4001,27,2,2,2,2001.107141,1950,78925879,183728965,187602050,0.353644766,432,82,89,17,5951,25,5,5959,349,66,23524,246,47,4900,231,39546,39546,,,,111542293,907853562,172833223,735020339,3561609,,,735020339,,617591249,,497,,,,,,,,,,,497,455,0.934291581,552,2009,1996,,,1996,13,,,13,2009,,,2009,14,193,92,110,1381,,69,150,28,932,937,97,2,0,0,,,,0,,,,,,,,,,,,28,932,937,97,2,0,0,,,,0,0,0,2,3,3,3,1,,,,1,,,,,,,,,,,,0,0,2,3,3,3,1,,,,1,4784,2084,2700,1459,692,767,528,255,273,4784,1459,528,0,29,33,,,,,660,740,660,760,222,49,11.09385877,2.448644503,757,88926.64414,27.38484056,0.819188192,222,-93.155528,44.461391,
-173300,173300,173300,0,Concordia College at Moorhead,Concordia College at Moorhead,Moorhead,Minnesota,56562,27,2,2,2,2767.644493,3019,77892709,106139343,104246217,0.348009658,715,99,171,24,6131,223,31,4052,699,96,11848,525,72,8330,210,25550,25550,0,3288,3288,84505631,275955009,92671277,183283732,18044699,,,183283732,,128383961,,532,5,,,,,,,,,,537,516,0.671875,834,2788,2740,,,2740,48,23,23,71,2788,23,23,2811,5,35,19,22,2424,,219,87,9,1057,1300,341,21,6,2,3,0,,1,,,,,,,,,,,,9,1057,1300,341,21,6,2,3,0,,1,11,3,8,15,3,2,2,2,2,,0,,1,2,1,3,3,,2,,,11,11,4,10,16,6,5,2,4,2,,11,2851,1142,1709,2254,867,1387,726,292,434,2851,2254,725,1,22,28,22,29,22,28,523,658,510,680,194,54,7.009570792,1.951117643,778,60221.46392,24.28057511,0.782258065,194,-96.770257,46.864653,
-173328,173328,173328,0,Concordia University-Saint Paul,Concordia University-Saint Paul,Saint Paul,Minnesota,55104-5494,27,2,2,2,2580.819699,2424,36188496,40090165,41451637,0.257664811,183,100,87,48,5369,92,50,3974,183,100,10547,149,81,8356,0,26400,26400,0,11000,11000,35527528,85600841,35361203,50239638,5033147,,,50239638,,18208866,2,420,483,,,0,,,130,,,,905,94,0.534090909,642,1790,1423,1006,1006,2429,367,20,20,387,1790,1026,1026,2816,6,178,213,39,1613,66,694,7,70,325,311,186,143,113,94,147,33,1,0,,,1,67,270,187,152,223,103,2,1,70,325,312,253,413,300,246,370,136,3,1,162,24,6,27,32,32,28,37,13,0,6,,,0,1,6,1,7,4,1,0,0,162,24,6,28,38,33,35,41,14,0,6,1106,528,578,621,288,333,184,101,83,1106,621,183,1,18,24,16,23,17,24,470,540,490,610,70,212,2.712316557,8.21444443,516,44710.74286,9.648097467,0.24822695,70,-93.154265,44.950002,
-173416,173416,173416,0,Dakota County Technical College,Dakota County Technical College,Rosemount,Minnesota,55068-2999,27,1,2,2,2339.099028,2484,14495000,31669000,25520000,0.019110038,367,80,169,37,4077,163,36,1255,29,6,1531,265,58,6370,624,4460,8920,,,,30272000,40950000,8843000,32107000,2968000,,,32107000,,,344,,,,,296,186,45,,,,,344,130,0.3117506,1708,3564,1720,,,1720,1844,,,1844,3564,,,3564,24,101,244,112,2799,,255,29,19,496,354,288,209,120,80,90,61,2,1,,,,,,,,,,,,19,496,354,288,209,120,80,90,61,2,1,25,98,172,213,315,212,168,323,200,5,113,,,,,,,,,,,,25,98,172,213,315,212,168,323,200,5,113,,,,,,,,,,,,,,,,,,,,,,,,77,98,3.29186576,4.189647331,317,62561.81818,7.738022112,0.44,77,-93.079343,44.738886,
1753,173452,173452,1,Martin Luther College,,New Ulm,Minnesota,56073-3965,27,2,2,2,750.351265,885,10649608,19456827,14264494,0.181687063,143,91,59,37,4288,9,6,4289,129,82,3378,99,63,5673,0,10660,10660,,,,14347079,46608794,9394458,37214336,3061154,,,37214336,,7148587,,133,6,,,18,0,1,,,,,139,131,0.711956522,193,757,702,,,702,55,70,70,125,757,70,70,827,2,5,4,5,792,2,3,14,1,298,309,77,12,4,0,0,1,0,,,,,,,,,,,,,1,298,309,77,12,4,0,0,1,0,,4,0,1,4,10,2,2,10,19,3,,,,,5,15,21,11,12,6,,,4,0,1,9,25,23,13,22,25,3,,213,100,113,209,97,112,159,75,84,213,209,159,0,22,27,22,27,22,27,,,,,49,12,6.530274857,1.599250985,129,,13.72690429,0.803278689,,-94.471386,44.305133,
-173461,173461,173461,0,Lake Superior College,Lake Superior College,Duluth,Minnesota,55811-3399,27,1,2,2,3221.400188,3679,18203000,37940000,32483000,0.000769104,451,82,277,50,4318,190,34,871,0,0,,317,58,6182,633,3770,7740,,,,35767000,44029000,12857000,31172000,322000,,,31172000,,,635,,,,,383,138,31,,,,,635,127,0.235185185,1905,4898,2374,,,2374,2524,,,2524,4898,,,4898,115,74,116,35,4237,,317,4,55,700,523,402,332,143,62,109,44,0,4,,,,,,,,,,,,55,700,523,402,332,143,62,109,44,0,4,352,229,316,335,398,242,162,240,159,7,84,,,,,,,,,,,,352,229,316,335,398,242,162,240,159,7,84,,,,,,,,,,,,,,,,,,,,,,,,93,152,2.886943396,4.718445121,401,61973.33333,7.170794888,0.379591837,93,-92.138735,46.782588,
-173470,173470,173470,0,Cosmetology Careers Unlimited-Duluth,,Duluth,Minnesota,55802,27,3,2,2,60,70,530310,625258,530705,,38,97,35,90,5968,27,69,1088,1,3,500,37,95,7745,,,,,,,411220,,,,,,,,,,,,,,,1,31,,,,,,,,,,,60,,,60,,,,,60,,,60,5,2,5,0,48,,0,0,,14,10,16,8,2,6,3,1,,,,,,,,,,,,,,,14,10,16,8,2,6,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,3.333333333,6.666666667,14,,6.666666667,0.333333333,,-92.09971,46.785798,
-173489,173489,173489,0,Duluth Business University,,Dultuh,Minnesota,55807,27,3,2,2,291.714268,318,3237631,3287167,3363485,0.037099039,45,96,42,89,3979,1,2,3333,0,0,,43,91,8263,35,15750,15750,,,,3784094,1877364,366812,,,,,,,,61,,,,,,34,,,,,,61,,,160,366,243,,,243,124,,,124,367,,,367,13,3,10,3,317,4,17,0,,25,36,56,46,22,20,29,8,,1,,,,,,,,,,,,,25,36,56,46,22,20,29,8,,1,,4,16,23,27,15,9,18,10,,2,,,,,,,,,,,,,4,16,23,27,15,9,18,10,,2,,,,,,,,,,,,,,,,,,,,,,,,17,25,5.827620334,8.570029903,60,22967,11.31243947,0.404761905,17,-92.158428,46.743176,
-173559,173559,173559,0,Minnesota State Community and Technical College,Minnesota State Community and Technical College,Fergus Falls,Minnesota,56537-1000,27,1,2,2,4559.85999,4884,24173000,52790000,45379000,0.018078021,876,90,518,53,4141,372,38,1116,41,4,1183,672,69,5759,651,4310,4310,,,,51529000,50084000,17714000,32370000,1181000,,,32370000,,,943,,,,,104,206,142,,,,,943,315,0.319472617,3075,6732,3462,,,3462,3270,,,3270,6732,,,6732,161,73,228,112,5977,,176,5,125,1139,721,496,430,210,115,151,74,1,0,,,,,,,,,,,,125,1139,721,496,430,210,115,151,74,1,0,917,396,341,377,471,247,163,223,89,7,39,,,,,,,,,,,,917,396,341,377,471,247,163,223,89,7,39,,,,,,,,,,,,,,,,,,,,,,,,176,148,3.859767633,3.245713691,575,59571.02273,8.245867216,0.543209877,176,-96.097942,46.285147,
2544,173629,173629,1,Globe University,,Woodbury,Minnesota,55125-3388,27,3,2,2,1557.064549,2188,30862555,33259368,31069781,0.013009357,231,97,162,68,3990,68,29,1796,75,32,2297,219,92,11345,0,14940,14940,0,12360,12360,24220035,7717810,5377765,,,,,,,,169,49,25,,,19,44,,,,,,243,,,1293,2335,897,81,81,978,1438,37,37,1475,2335,118,118,2453,29,117,141,55,1750,69,235,57,0,126,199,178,185,78,57,54,20,0,0,,,0,17,32,16,9,6,1,,,0,126,199,195,217,94,66,60,21,0,0,6,83,164,253,366,190,120,157,72,1,26,,,1,6,17,9,2,2,0,,,6,83,165,259,383,199,122,159,72,1,26,83,30,53,65,24,41,65,24,41,83,65,114,46,,,,,,,,,,,23,170,1.477138505,10.91798025,287,34416.28571,7.385692525,0.119170984,21,-92.940548,44.946802,
2545,173638,173638,1,Minnesota West Community and Technical College,Minnesota West Community and Technical College,Granite Falls,Minnesota,56241,27,1,2,2,2129.579836,2360,12460000,30176000,24637000,0.009711075,451,92,287,58,4375,271,55,1189,34,7,1274,313,64,5262,475,4464,4464,,,,27769000,23506000,8612000,14894000,275000,,,14894000,,,328,,,,,521,248,55,,,,,328,186,0.417040359,1366,3211,1583,,,1583,1628,,,1628,3211,,,3211,27,69,77,118,2736,,175,9,46,596,256,172,183,113,72,102,41,0,2,,,,,,,,,,,,46,596,256,172,183,113,72,102,41,0,2,365,100,98,139,174,120,110,253,207,27,35,,,,,,,,,,,,365,100,98,139,174,120,110,253,207,27,35,,,,,,,,,,,,,,,,,,,,,,,,79,112,3.709651954,5.259253403,328,61056.96203,7.419303908,0.413612565,79,-95.559659,44.807928,
-173647,173647,173647,0,Gustavus Adolphus College,Gustavus Adolphus College,Saint Peter,Minnesota,56082-1498,27,2,2,2,2514.749995,2393,77096325,85028710,93620415,0.421038175,614,99,141,23,5675,197,32,4361,614,99,18013,444,72,7536,300,31460,31460,,,,76023525,244317454,56253628,188063826,9104887,,,188063826,,123779308,,586,,,,,,,,,,,586,502,0.771121352,654,2536,2501,,,2501,35,,,35,2536,,,2536,11,137,68,48,2215,,29,28,19,1113,1188,147,3,,3,2,2,1,23,,,,,,,,,,,,19,1113,1188,147,3,,3,2,2,1,23,0,0,0,35,0,,0,0,0,0,0,,,,,,,,,,,,0,0,0,35,0,,0,0,0,0,0,2928,1255,1673,2153,886,1267,619,240,379,2928,2153,619,0,24,29,23,30,24,29,590,680,555,690,215,43,8.549557627,1.709911525,702,59413.50698,23.8194652,0.833333333,215,-93.96853,44.32191,
